QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MINAPPLY,MINA_PLY,GFTCMIN,GFTCMIN_,MIN_MO,MIN_MO_,MINPURX,MINPURX_,MINRENTX,MINR_NTX,MNAPPL1,MNAPPL1_,MNAPPL2,MNAPPL2_,MNAPPL3,MNAPPL3_,MNAPPL4,MNAPPL4_,MNAPPL5,MNAPPL5_,MNAPPL6,MNAPPL6_,MNAPPL7,MNAPPL7_,MNAPPL8,MNAPPL8_,MNAPPL9,MNAPPL9_,INSTLSCR,INST_SCR,INSTLLEX,INST_LEX,TVPURCH,APBGRPON,APBPURCH,APBP_RCH
20174,03760531,12,0,1,490,D,1,D,08,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760531,13,0,1,490,D,1,D,08,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760531,14,0,1,500,D,1,D,08,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760531,15,0,1,520,D,1,D,08,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760541,1,0,1,230,D,1,D,09,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760541,2,0,1,640,D,1,D,09,D,343,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20174,03760541,3,0,1,660,D,1,D,07,D,591,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760541,4,0,1,365,D,1,D,08,D,475,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20174,03760561,1,0,1,500,D,1,D,09,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760621,1,0,1,500,D,1,D,07,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760634,1,0,1,260,D,1,D,08,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760634,2,0,1,330,D,1,D,08,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760634,3,0,1,365,D,1,D,08,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20174,03760681,1,0,1,230,D,1,D,08,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760681,2,0,1,240,D,1,D,07,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760681,3,0,1,270,D,1,D,08,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760681,4,0,1,270,D,1,D,08,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760681,5,0,1,350,D,1,D,09,D,376,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760711,1,0,1,350,D,1,D,08,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760711,2,0,1,260,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760711,3,0,1,365,D,1,D,07,D,335,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20174,03760731,1,0,1,660,D,1,D,08,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760781,1,0,1,240,D,1,D,09,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760781,2,0,1,240,D,1,D,07,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760781,3,0,1,640,D,1,D,09,D,467,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20174,03760781,4,0,1,750,D,1,D,09,D,57,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760781,5,0,1,645,D,1,D,09,D,219,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760781,6,0,1,300,D,1,D,07,D,785,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760781,7,0,1,300,D,1,D,08,D,966,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760781,8,0,1,300,D,1,D,07,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760781,9,0,1,350,D,3,D,07,D,265,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760781,10,0,1,350,D,1,D,09,D,127,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760851,1,0,1,460,D,1,D,07,D,1458,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760851,2,0,1,330,D,1,D,09,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760851,4,0,1,470,D,1,D,08,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760851,5,0,1,520,D,1,D,09,D,36,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760851,6,0,1,520,D,1,D,08,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760871,1,0,1,460,D,1,D,07,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760904,1,0,1,230,D,1,D,07,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760904,2,0,1,310,D,1,D,07,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760904,3,0,1,470,D,1,D,07,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760904,4,0,1,470,D,1,D,08,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760904,5,0,1,470,D,1,D,09,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760991,1,0,1,230,D,1,D,08,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760991,2,0,1,240,D,1,D,08,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760991,3,0,1,480,D,1,D,07,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761011,2,0,1,640,D,1,D,07,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20174,03761061,1,0,1,655,D,1,D,09,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761061,2,0,1,230,D,1,D,08,D,185,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761061,3,0,1,240,D,1,D,09,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761081,1,0,1,270,D,1,D,09,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761081,2,0,1,260,D,1,D,08,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761081,3,0,1,520,D,1,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761091,1,0,1,240,D,1,D,09,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761091,2,0,1,640,D,1,D,09,D,88,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20174,03761091,3,0,1,645,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761101,1,0,1,230,D,1,D,07,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761101,2,0,1,320,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761131,1,0,1,640,D,1,D,08,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20174,03761131,2,0,1,640,D,1,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20174,03761131,3,0,1,320,D,1,D,09,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761131,4,0,1,470,D,2,D,,A,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761131,5,0,1,560,D,1,D,07,D,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761211,1,0,1,640,D,1,D,07,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761223,1,0,1,480,D,1,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761231,1,0,1,640,D,1,D,08,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20174,03761231,2,0,1,320,D,1,D,07,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761271,1,0,1,640,D,1,D,09,D,89,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20174,03761271,2,0,1,310,D,1,D,07,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761271,3,0,1,310,D,1,D,07,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761271,4,0,1,310,D,1,D,07,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761271,5,0,1,320,D,1,D,07,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761271,6,0,1,520,D,1,D,07,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761271,7,0,1,520,D,1,D,07,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761321,1,0,1,260,D,1,D,08,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761321,2,0,1,660,D,1,D,08,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761321,3,0,1,490,D,1,D,08,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761321,4,0,1,520,D,1,D,07,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761331,1,0,1,270,D,1,D,08,D,28,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761331,2,0,1,645,D,1,D,09,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761331,3,0,1,660,D,1,D,08,D,256,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761331,4,0,1,480,D,1,D,09,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761331,5,0,1,310,D,1,D,09,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761331,6,0,1,500,D,1,D,09,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761343,1,0,1,260,D,1,D,09,D,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761343,2,0,1,660,D,1,D,09,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761343,3,0,1,365,D,1,D,09,D,4000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,100,D,,,,A
20174,03761351,1,0,1,240,D,1,D,07,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761351,2,0,1,365,D,1,D,08,D,242,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20174,03761351,3,0,1,425,D,1,D,08,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20174,03761351,4,0,1,440,D,1,D,08,D,26,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20174,03761351,5,0,1,480,D,1,D,09,D,28,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761381,1,0,1,640,D,1,D,07,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20174,03761381,2,0,1,640,D,1,D,07,D,184,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20174,03761381,3,0,1,260,D,1,D,07,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761391,1,0,1,310,D,1,D,09,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761391,2,0,1,480,D,1,D,09,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761441,3,0,1,260,D,1,D,08,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761461,2,0,1,320,D,1,D,08,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761551,1,0,1,230,D,1,D,09,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761561,1,0,1,640,D,1,D,07,D,748,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20174,03761581,1,0,1,640,D,1,D,07,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761581,2,0,1,440,D,1,D,07,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761581,3,0,1,440,D,1,D,07,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761581,4,0,1,440,D,1,D,07,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761581,5,0,1,440,D,1,D,07,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761581,6,0,1,440,D,1,D,08,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20174,03761641,1,0,1,645,D,1,D,08,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761641,2,0,1,500,D,1,D,07,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761641,3,0,1,530,D,1,D,07,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761671,1,0,1,230,D,1,D,07,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761671,2,0,1,230,D,1,D,08,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761671,3,0,1,365,D,1,D,09,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20174,03761741,1,0,1,480,D,1,D,07,D,193,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761761,1,0,1,330,D,1,D,09,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761801,1,0,1,650,D,1,D,09,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761821,1,0,1,660,D,1,D,08,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761821,2,0,1,460,D,1,D,09,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761821,3,0,1,340,D,1,D,07,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761821,4,0,1,470,D,1,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761821,5,0,1,500,D,1,D,07,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761821,6,0,1,500,D,1,D,08,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761821,7,0,1,510,D,1,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761861,1,0,1,230,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761861,2,0,1,340,D,1,D,07,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761892,1,0,1,640,D,1,D,07,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20174,03761892,2,0,1,470,D,1,D,07,D,456,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761901,1,0,1,230,D,1,D,07,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03761951,1,0,1,655,D,3,D,08,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03762022,1,0,1,240,D,1,D,08,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03762022,2,0,1,320,D,1,D,07,D,127,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03762022,3,0,1,440,D,1,D,09,D,106,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20174,03762081,1,0,1,640,D,1,D,08,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20174,03762141,1,0,1,640,D,1,D,09,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20174,03762151,1,0,1,230,D,1,D,07,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03762211,1,0,1,660,D,1,D,09,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03762211,2,0,1,365,D,1,D,09,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20174,03762511,1,0,1,800,D,1,D,08,D,,H,,A,640,D,645,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03762511,1,1,1,640,D,1,D,08,D,114,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03762511,1,2,1,645,D,1,D,08,D,76,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03762521,1,0,1,310,D,1,D,08,D,74,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03762534,1,0,1,655,D,1,D,09,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03762593,1,0,1,230,D,1,D,07,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03762593,2,0,1,655,D,1,D,07,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03762593,3,0,1,650,D,1,D,07,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03762593,4,0,1,660,D,1,D,08,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03762593,5,0,1,645,D,1,D,07,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03762593,6,0,1,460,D,1,D,07,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03762651,1,0,1,645,D,1,D,09,D,86,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03762661,1,0,1,310,D,3,D,07,D,49,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03762661,2,0,1,350,D,1,D,07,D,74,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03762681,1,0,1,230,D,1,D,08,D,165,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03762681,2,0,1,240,D,1,D,08,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03762681,3,0,1,260,D,1,D,09,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03762681,4,0,1,645,D,1,D,08,D,56,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03762681,5,0,1,660,D,1,D,08,D,210,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03762731,2,0,1,270,D,1,D,07,D,268,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03762731,3,0,1,490,D,1,D,07,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03762831,1,0,1,660,D,1,D,07,D,625,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03762851,1,0,1,240,D,1,D,08,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03762911,2,0,1,365,D,1,D,08,D,195,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20174,03762961,1,0,1,500,D,1,D,09,D,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03763031,1,0,1,240,D,1,D,09,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03763031,2,0,1,365,D,1,D,07,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20174,03763031,3,0,1,470,D,1,D,08,D,1725,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03763041,1,0,1,260,D,1,D,09,D,425,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03763041,2,0,1,320,D,1,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03763061,1,0,1,230,D,1,D,08,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03763111,1,0,1,230,D,1,D,07,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03763121,1,0,1,660,D,1,D,07,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03763151,1,0,1,260,D,1,D,08,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03763151,2,0,1,650,D,1,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03763151,3,0,1,650,D,1,D,08,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03763151,4,0,1,650,D,1,D,09,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03763151,5,0,1,640,D,1,D,09,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20174,03763151,6,0,1,660,D,1,D,07,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03763151,7,0,1,320,D,1,D,07,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03763151,8,0,1,490,D,1,D,07,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03763151,9,0,1,490,D,1,D,07,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03763151,10,0,1,540,D,1,D,08,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03763241,1,0,1,230,D,1,D,07,D,156,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03763241,2,0,1,460,D,1,D,07,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03763311,1,0,1,240,D,1,D,08,D,56,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03763331,1,0,1,230,D,1,D,08,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03763331,2,0,1,330,D,1,D,08,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03763331,3,0,1,440,D,1,D,09,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20174,03763401,1,0,1,230,D,1,D,07,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03763401,2,0,1,640,D,1,D,08,D,61,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20174,03763401,3,0,1,640,D,1,D,08,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20174,03763443,1,0,1,645,D,1,D,09,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03763482,1,0,1,310,D,1,D,09,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03763504,1,0,1,230,D,1,D,08,D,69,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03763504,2,0,1,350,D,1,D,08,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03763504,3,0,1,440,D,1,D,09,D,38,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
