QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,QFCD3MCX,QFCD_MCX,FONPURCH,INTAWAY,INTAWAY_,INTAWYX,INTAWYX_,FONCARDX,FONC_RDX
20171,03408254,25,0,1,,A,,,A,,A,,A
20171,03408264,28,0,1,,A,,,A,,A,,A
20171,03408294,24,0,1,,A,,,A,,A,,A
20171,03408314,22,0,1,,A,,,A,,A,,A
20171,03408344,16,0,1,,A,,,A,,A,,A
20171,03408354,39,0,1,,A,,,A,,A,,A
20171,03408384,17,0,1,,A,,,A,,A,,A
20171,03408394,23,0,1,,A,,,A,,A,,A
20171,03408424,19,0,1,20,D,,,A,,A,,A
20171,03408444,22,0,1,,A,,,A,,A,,A
20171,03408484,49,0,1,,A,,,A,,A,,A
20171,03408494,31,0,1,,A,,,A,,A,,A
20171,03408514,26,0,1,,A,,,A,,A,,A
20171,03408534,53,0,1,,A,,,A,,A,,A
20171,03408554,15,0,1,,A,,,A,,A,,A
20171,03408594,24,0,1,,A,,,A,,A,,A
20171,03408604,57,0,1,,A,,,A,,A,,A
20171,03408654,17,0,1,,A,,,A,,A,,A
20171,03408684,47,0,1,,A,,,A,,A,,A
20171,03408694,21,0,1,87,D,,,A,,A,,A
20171,03408704,14,0,1,,A,,,A,,A,,A
20171,03408724,62,0,1,,A,,,A,,A,,A
20171,03408734,19,0,1,,A,,,A,,A,,A
20171,03408764,38,0,1,,A,,,A,,A,,A
20171,03408814,42,0,1,,A,,,A,,A,,A
20171,03408834,16,0,1,,A,,,A,,A,,A
20171,03408854,57,0,1,,A,,,A,,A,,A
20171,03408864,13,0,1,,A,,,A,,A,,A
20171,03408884,21,0,1,,A,,,A,,A,,A
20171,03408914,34,0,1,,A,,,A,,A,,A
20171,03408934,32,0,1,,A,,,A,,A,,A
20171,03408974,24,0,1,,A,,,A,,A,,A
20171,03408984,19,0,1,,A,,,A,,A,,A
20171,03409024,19,0,1,,A,,,A,,A,,A
20171,03409034,24,0,1,,A,,,A,,A,,A
20171,03409044,28,0,1,,A,,,A,,A,,A
20171,03409064,53,0,1,,A,,,A,,A,,A
20171,03409104,32,0,1,,A,,,A,,A,,A
20171,03409154,29,0,1,,A,,,A,,A,,A
20171,03409164,32,0,1,,A,,,A,,A,,A
20171,03409184,24,0,1,,A,,,A,,A,,A
20171,03409194,67,0,1,,A,,,A,,A,,A
20171,03409234,32,0,1,,A,,,A,,A,,A
20171,03409244,43,0,1,,A,,,A,,A,,A
20171,03409254,18,0,1,,A,,,A,,A,,A
20171,03409294,25,0,1,,A,,,A,,A,,A
20171,03409304,19,0,1,,A,,,A,,A,,A
20171,03409324,25,0,1,,A,,,A,,A,,A
20171,03409334,40,0,1,,A,,,A,,A,,A
20171,03409344,16,0,1,,A,,,A,,A,,A
20171,03409384,40,0,1,,A,,,A,,A,,A
20171,03409394,49,0,1,,A,,,A,,A,,A
20171,03409414,32,0,1,,A,,,A,,A,,A
20171,03409444,42,0,1,,A,,,A,,A,,A
20171,03409454,38,0,1,,A,,,A,,A,,A
20171,03409464,46,0,1,,A,,,A,,A,,A
20171,03409474,23,0,1,,A,,,A,,A,,A
20171,03409484,10,0,1,,A,,,A,,A,,A
20171,03409494,61,0,1,,A,,,A,,A,,A
20171,03409524,20,0,1,,A,,,A,,A,,A
20171,03409534,59,0,1,,A,,,A,,A,,A
20171,03409554,26,0,1,,A,,,A,,A,,A
20171,03409564,15,0,1,75,D,,,A,,A,,A
20171,03409584,21,0,1,,A,,,A,,A,,A
20171,03409594,49,0,1,,A,,,A,,A,,A
20171,03409614,30,0,1,,A,,,A,,A,,A
20171,03409644,28,0,1,,A,,,A,,A,,A
20171,03409654,35,0,1,,A,,,A,,A,,A
20171,03409694,30,0,1,,A,,,A,,A,,A
20171,03409754,32,0,1,,A,,,A,,A,,A
20171,03409804,22,0,1,,A,,,A,,A,,A
20171,03409814,14,0,1,,A,,,A,,A,,A
20171,03409834,43,0,1,,A,,,A,,A,,A
20171,03409874,24,0,1,,A,,,A,,A,,A
20171,03409884,15,0,1,,A,,,A,,A,,A
20171,03409924,33,0,1,,A,,,A,,A,,A
20171,03409964,22,0,1,,A,,,A,,A,,A
20171,03409984,36,0,1,,A,,,A,,A,,A
20171,03409994,30,0,1,,A,,,A,,A,,A
20171,03410004,21,0,1,,A,,,A,,A,,A
20171,03410014,30,0,1,,A,,,A,,A,,A
20171,03410044,16,0,1,,A,,,A,,A,,A
20171,03410054,100,0,1,,A,,,A,,A,,A
20171,03410084,32,0,1,,A,,,A,,A,,A
20171,03410134,37,0,1,,A,,,A,,A,,A
20171,03410144,24,0,1,,A,,,A,,A,,A
20171,03410164,20,0,1,,A,,,A,,A,,A
20171,03410214,24,0,1,,A,,,A,,A,,A
20171,03410254,18,0,1,,A,,,A,,A,,A
20171,03410304,49,0,1,,A,,,A,,A,,A
20171,03410324,9,0,1,,A,,,A,,A,,A
20171,03410364,36,0,1,,A,,,A,,A,,A
20171,03410374,11,0,1,,A,,,A,,A,,A
20171,03410394,36,0,1,,A,,,A,,A,,A
20171,03410414,38,0,1,,A,,,A,,A,,A
20171,03410424,42,0,1,,A,,,A,,A,,A
20171,03410434,27,0,1,,A,,,A,,A,,A
20171,03410444,17,0,1,,A,,,A,,A,,A
20171,03410464,30,0,1,,A,,,A,,A,,A
20171,03410484,20,0,1,,A,,,A,,A,,A
20171,03410494,25,0,1,,A,,,A,,A,,A
20171,03410524,30,0,1,,A,,,A,,A,,A
20171,03410534,83,0,1,108,D,,,A,,A,,A
20171,03410574,33,0,1,,A,,,A,,A,,A
20171,03410584,29,0,1,,A,,,A,,A,,A
20171,03410604,32,0,1,109,F,,,A,,A,,A
20171,03410624,36,0,1,,A,,,A,,A,,A
20171,03410634,7,0,1,,A,,,A,,A,,A
20171,03410644,29,0,1,,A,,,A,,A,,A
20171,03410664,51,0,1,,A,,,A,,A,,A
20171,03410674,8,0,1,,A,,,A,,A,,A
20171,03410704,46,0,1,,A,,,A,,A,,A
20171,03410714,14,0,1,,A,,,A,,A,,A
20171,03410764,16,0,1,,A,,,A,,A,,A
20171,03410784,11,0,1,,A,,,A,,A,,A
20171,03410794,40,0,1,,A,,,A,,A,,A
20171,03410804,8,0,1,,A,,,A,,A,,A
20171,03410814,18,0,1,,A,,,A,,A,,A
20171,03410834,34,0,1,,A,,,A,,A,,A
20171,03410844,34,0,1,,A,,,A,,A,,A
20171,03410874,36,0,1,,A,,,A,,A,,A
20171,03410914,73,0,1,,A,,,A,,A,,A
20171,03410924,36,0,1,,A,,,A,,A,,A
20171,03410964,23,0,1,,A,,,A,,A,,A
20171,03410984,54,0,1,,A,,,A,,A,,A
20171,03410994,77,0,1,,A,,,A,,A,,A
20171,03411034,52,0,1,,A,,,A,,A,,A
20171,03411044,30,0,1,,A,,,A,,A,,A
20171,03411054,60,0,1,,A,,,A,,A,,A
20171,03411074,22,0,1,,A,,,A,,A,,A
20171,03411114,34,0,1,,A,,,A,,A,,A
20171,03411144,42,0,1,,A,,,A,,A,,A
20171,03411154,23,0,1,,A,,,A,,A,,A
20171,03411224,44,0,1,,A,,,A,,A,,A
20171,03411274,14,0,1,,A,,,A,,A,,A
20171,03411334,6,0,1,,A,,,A,,A,,A
20171,03411374,31,0,1,90,D,,,A,,A,,A
20171,03411384,25,0,1,,A,,,A,,A,,A
20171,03411414,40,0,1,,A,,,A,,A,,A
20171,03411444,21,0,1,,A,,,A,,A,,A
20171,03411484,27,0,1,10,D,,,A,,A,,A
20171,03411494,41,0,1,,A,,,A,,A,,A
20171,03411524,56,0,1,,A,,,A,,A,,A
20171,03411564,37,0,1,,A,,,A,,A,,A
20171,03411594,21,0,1,,A,,,A,,A,,A
20171,03411604,7,0,1,,A,,,A,,A,,A
20171,03411614,41,0,1,,A,,,A,,A,,A
20171,03411634,63,0,1,,A,,,A,,A,,A
20171,03411654,53,0,1,,A,,,A,,A,,A
20171,03411664,18,0,1,,A,,,A,,A,,A
20171,03411674,32,0,1,,A,,,A,,A,,A
20171,03411694,13,0,1,,A,,,A,,A,,A
20171,03411704,26,0,1,,A,,,A,,A,,A
20171,03411724,32,0,1,,A,,,A,,A,,A
20171,03411734,42,0,1,,A,,,A,,A,,A
20171,03411764,19,0,1,,A,,,A,,A,,A
20171,03411784,58,0,1,,A,,,A,,A,,A
20171,03411804,20,0,1,,A,,,A,,A,,A
20171,03411824,47,0,1,,A,,,A,,A,,A
20171,03411854,33,0,1,,A,,,A,,A,,A
20171,03411864,12,0,1,,A,,,A,,A,,A
20171,03411894,36,0,1,,A,,,A,,A,,A
20171,03411904,14,0,1,,A,,,A,,A,,A
20171,03411924,32,0,1,,A,,,A,,A,,A
20171,03411964,49,0,1,,A,,,A,,A,,A
20171,03411974,36,0,1,,A,,,A,,A,,A
20171,03411994,23,0,1,,A,,,A,,A,,A
20171,03412004,24,0,1,,A,,,A,,A,,A
20171,03412014,6,0,1,,A,,,A,,A,,A
20171,03412044,44,0,1,,A,,,A,,A,,A
20171,03412064,5,0,1,,A,,,A,,A,,A
20171,03412074,19,0,1,,A,,,A,,A,,A
20171,03412084,29,0,1,,A,,,A,,A,,A
20171,03412114,61,0,1,,A,,,A,,A,,A
20171,03412124,12,0,1,,A,,,A,,A,,A
20171,03412134,17,0,1,,A,,,A,,A,,A
20171,03412154,25,0,1,,A,,,A,,A,,A
20171,03412204,26,0,1,,A,,,A,,A,,A
20171,03412224,50,0,1,,A,,,A,,A,,A
20171,03412244,14,0,1,,A,,,A,,A,,A
20171,03412294,11,0,1,,A,,,A,,A,,A
20171,03412314,25,0,1,,A,,,A,,A,,A
20171,03412324,36,0,1,,A,,,A,,A,,A
20171,03412344,17,0,1,,A,,,A,,A,,A
20171,03412354,32,0,1,,A,,,A,,A,,A
20171,03412384,54,0,1,,A,,,A,,A,,A
20171,03412414,38,0,1,,A,,,A,,A,,A
20171,03412434,40,0,1,,A,,,A,,A,,A
20171,03412454,28,0,1,,A,,,A,,A,,A
20171,03412464,26,0,1,,A,,,A,,A,,A
20171,03412474,46,0,1,,A,,,A,,A,,A
20171,03412484,28,0,1,,A,,,A,,A,,A
20171,03412524,22,0,1,,A,,,A,,A,,A
20171,03412534,24,0,1,,A,,,A,,A,,A
20171,03412544,20,0,1,,A,,,A,,A,,A
20171,03412574,30,0,1,,A,,,A,,A,,A
20171,03412584,32,0,1,,A,,,A,,A,,A
20171,03412594,61,0,1,,A,,,A,,A,,A
20171,03412604,5,0,1,,A,,,A,,A,,A
20171,03412614,14,0,1,,A,,,A,,A,,A
20171,03412624,33,0,1,,A,,,A,,A,,A
20171,03412634,17,0,1,,A,,,A,,A,,A
20171,03412654,37,0,1,,A,,,A,,A,,A
20171,03412674,16,0,1,,A,,,A,,A,,A
20171,03412684,33,0,1,,A,,,A,,A,,A
20171,03412694,20,0,1,,A,,,A,,A,,A
20171,03412704,45,0,1,,A,,,A,,A,,A
20171,03412734,31,0,1,,A,,,A,,A,,A
20171,03412744,27,0,1,,A,,,A,,A,,A
20171,03412784,36,0,1,,A,,,A,,A,,A
20171,03412804,73,0,1,,A,,,A,,A,,A
20171,03412864,29,0,1,,A,,,A,,A,,A
20171,03412884,32,0,1,,A,,,A,,A,,A
20171,03412914,62,0,1,,A,,,A,,A,,A
20171,03412954,27,0,1,,A,,,A,,A,,A
20171,03412974,36,0,1,,A,,,A,,A,,A
20171,03412984,39,0,1,,A,,,A,,A,,A
20171,03412994,21,0,1,,A,,,A,,A,,A
20171,03413004,47,0,1,,A,,,A,,A,,A
20171,03413014,34,0,1,,A,,,A,,A,,A
20171,03413024,21,0,1,,A,,,A,,A,,A
20171,03413034,15,0,1,,A,,,A,,A,,A
20171,03413054,53,0,1,,A,,,A,,A,,A
20171,03413074,36,0,1,,A,,,A,,A,,A
20171,03413094,32,0,1,,A,,,A,,A,,A
20171,03413134,26,0,1,,A,,,A,,A,,A
20171,03413154,47,0,1,,A,,,A,,A,,A
20171,03413214,44,0,1,,A,,,A,,A,,A
20171,03413244,57,0,1,,A,,,A,,A,,A
20171,03413304,60,0,1,,A,,,A,,A,,A
20171,03413314,17,0,1,,A,,,A,,A,,A
20171,03413324,36,0,1,,A,,,A,,A,,A
20171,03413344,38,0,1,,A,,,A,,A,,A
20171,03413364,17,0,1,,A,,,A,,A,,A
20171,03413374,39,0,1,,A,,,A,,A,,A
20171,03413394,50,0,1,,A,,,A,,A,,A
20171,03413414,33,0,1,,A,,,A,,A,,A
20171,03413444,31,0,1,,A,,,A,,A,,A
20171,03413454,33,0,1,,A,,,A,,A,,A
20171,03413494,42,0,1,,A,,,A,,A,,A
20171,03413514,60,0,1,,A,,,A,,A,,A
20171,03413524,53,0,1,,A,,,A,,A,,A
20171,03413544,42,0,1,,A,,,A,,A,,A
20171,03413584,43,0,1,,A,,,A,,A,,A
20171,03413614,11,0,1,,A,,,A,,A,,A
20171,03413644,20,0,1,,A,,,A,,A,,A
20171,03413694,26,0,1,,A,,,A,,A,,A
20171,03413734,31,0,1,,A,,,A,,A,,A
20171,03413754,19,0,1,,A,,,A,,A,,A
20171,03413764,41,0,1,,A,,,A,,A,,A
20171,03413794,42,0,1,,A,,,A,,A,,A
20171,03413814,36,0,1,,A,,,A,,A,,A
20171,03413834,17,0,1,,A,,,A,,A,,A
20171,03413844,34,0,1,,A,,,A,,A,,A
20171,03413854,78,0,1,,A,,,A,,A,,A
20171,03413874,7,0,1,,A,,,A,,A,,A
20171,03413894,23,0,1,,A,,,A,,A,,A
20171,03413924,13,0,1,,A,,,A,,A,,A
20171,03413944,26,0,1,,A,,,A,,A,,A
20171,03413954,47,0,1,,A,,,A,,A,,A
20171,03413974,29,0,1,,A,,,A,,A,,A
20171,03413994,49,0,1,,A,,,A,,A,,A
20171,03414004,19,0,1,,A,,,A,,A,,A
20171,03414044,27,0,1,,A,,,A,,A,,A
20171,03414054,28,0,1,125,D,,,A,,A,,A
20171,03414074,32,0,1,,A,,,A,,A,,A
20171,03414094,43,0,1,,A,,,A,,A,,A
20171,03414124,34,0,1,,A,,,A,,A,,A
20171,03414134,32,0,1,,A,,,A,,A,,A
20171,03414154,16,0,1,,A,,,A,,A,,A
20171,03414164,28,0,1,,A,,,A,,A,,A
20171,03414174,18,0,1,,A,,,A,,A,,A
20171,03414204,16,0,1,,A,,,A,,A,,A
20171,03414214,51,0,1,20,D,,,A,,A,,A
20171,03414234,37,0,1,,A,,,A,,A,,A
20171,03414244,37,0,1,,A,,,A,,A,,A
20171,03414274,11,0,1,,A,,,A,,A,,A
20171,03414284,49,0,1,,A,,,A,,A,,A
20171,03414304,27,0,1,,A,,,A,,A,,A
20171,03414314,44,0,1,,A,,,A,,A,,A
20171,03414334,15,0,1,,A,,,A,,A,,A
20171,03414344,18,0,1,,A,,,A,,A,,A
20171,03414364,56,0,1,,A,,,A,,A,,A
20171,03414374,91,0,1,,A,,,A,,A,,A
20171,03414384,9,0,1,,A,,,A,,A,,A
20171,03414394,57,0,1,,A,,,A,,A,,A
20171,03414414,23,0,1,,A,,,A,,A,,A
20171,03414444,31,0,1,,A,,,A,,A,,A
20171,03414464,38,0,1,,A,,,A,,A,,A
20171,03414474,23,0,1,,A,,,A,,A,,A
20171,03414484,37,0,1,,A,,,A,,A,,A
20171,03414504,34,0,1,,A,,,A,,A,,A
20171,03414524,15,0,1,,A,,,A,,A,,A
20171,03414554,31,0,1,,A,,,A,,A,,A
20171,03414574,37,0,1,,A,,,A,,A,,A
20171,03414594,18,0,1,,A,,,A,,A,,A
20171,03414604,42,0,1,,A,,,A,,A,,A
20171,03414614,32,0,1,,A,,,A,,A,,A
20171,03414634,23,0,1,,A,,,A,,A,,A
20171,03414644,32,0,1,,A,,,A,,A,,A
20171,03414694,84,0,1,,A,,,A,,A,,A
20171,03414734,41,0,1,,A,,,A,,A,,A
20171,03414744,16,0,1,,A,,,A,,A,,A
20171,03414754,19,0,1,,A,,,A,,A,,A
20171,03414774,36,0,1,,A,,,A,,A,,A
20171,03414794,26,0,1,,A,,,A,,A,,A
20171,03414814,18,0,1,,A,,,A,,A,,A
20171,03414824,39,0,1,,A,,,A,,A,,A
20171,03414844,50,0,1,,A,,,A,,A,,A
20171,03414854,12,0,1,,A,,,A,,A,,A
20171,03414904,31,0,1,,A,,,A,,A,,A
20171,03414914,17,0,1,,A,,,A,,A,,A
20171,03414924,30,0,1,,A,,,A,,A,,A
20171,03414934,80,0,1,,A,,,A,,A,,A
20171,03414964,16,0,1,,A,,,A,,A,,A
20171,03414974,58,0,1,,A,,,A,,A,,A
20171,03414984,16,0,1,,A,,,A,,A,,A
20171,03415014,46,0,1,,A,,,A,,A,,A
20171,03415034,25,0,1,,A,,,A,,A,,A
20171,03415054,7,0,1,,A,,,A,,A,,A
20171,03415064,32,0,1,,A,,,A,,A,,A
20171,03415074,11,0,1,,A,,,A,,A,,A
20171,03415124,22,0,1,,A,,,A,,A,,A
20171,03415134,23,0,1,,A,,,A,,A,,A
20171,03415174,29,0,1,,A,,,A,,A,,A
20171,03415184,12,0,1,,A,,,A,,A,,A
20171,03415194,59,0,1,,A,,,A,,A,,A
20171,03415204,43,0,1,,A,,,A,,A,,A
20171,03415214,28,0,1,,A,,,A,,A,,A
20171,03415234,26,0,1,,A,,,A,,A,,A
20171,03415254,28,0,1,,A,,,A,,A,,A
20171,03415264,38,0,1,,A,,,A,,A,,A
20171,03415294,19,0,1,,A,,,A,,A,,A
20171,03415304,37,0,1,,A,,,A,,A,,A
20171,03415314,48,0,1,,A,,,A,,A,,A
20171,03415324,59,0,1,,A,,,A,,A,,A
20171,03415334,30,0,1,,A,,,A,,A,,A
20171,03415344,31,0,1,,A,,,A,,A,,A
20171,03415374,79,0,1,,A,,,A,,A,,A
20171,03415384,12,0,1,,A,,,A,,A,,A
20171,03415404,43,0,1,,A,,,A,,A,,A
20171,03415414,20,0,1,,A,,,A,,A,,A
20171,03415434,68,0,1,,A,,,A,,A,,A
20171,03415444,71,0,1,,A,,,A,,A,,A
20171,03415454,31,0,1,,A,,,A,,A,,A
20171,03415464,56,0,1,,A,,,A,,A,,A
20171,03415484,46,0,1,,A,,,A,,A,,A
20171,03415494,30,0,1,,A,,,A,,A,,A
20171,03415524,24,0,1,,A,,,A,,A,,A
20171,03415564,62,0,1,,A,,,A,,A,,A
20171,03415574,24,0,1,,A,,,A,,A,,A
20171,03415594,21,0,1,,A,,,A,,A,,A
20171,03415634,101,0,1,,A,,,A,,A,,A
20171,03415654,55,0,1,,A,,,A,,A,,A
20171,03415664,29,0,1,,A,,,A,,A,,A
20171,03415674,22,0,1,,A,,,A,,A,,A
20171,03415704,44,0,1,,A,,,A,,A,,A
20171,03415714,30,0,1,,A,,,A,,A,,A
20171,03415744,18,0,1,,A,,,A,,A,,A
20171,03415754,18,0,1,10,D,,,A,,A,,A
20171,03415764,27,0,1,,A,,,A,,A,,A
20171,03415794,31,0,1,,A,,,A,,A,,A
20171,03415804,15,0,1,,A,,,A,,A,,A
20171,03415814,53,0,1,,A,,,A,,A,,A
20171,03415834,62,0,1,,A,,,A,,A,,A
20171,03415844,18,0,1,,A,,,A,,A,,A
20171,03415884,28,0,1,,A,,,A,,A,,A
20171,03415904,22,0,1,,A,,,A,,A,,A
20171,03415914,22,0,1,,A,,,A,,A,,A
20171,03415924,55,0,1,,A,,,A,,A,,A
20171,03415934,13,0,1,,A,,,A,,A,,A
20171,03415944,4,0,1,,A,,,A,,A,,A
20171,03415964,20,0,1,,A,,,A,,A,,A
20171,03416004,75,0,1,,A,,,A,,A,,A
20171,03416034,75,0,1,,A,,,A,,A,,A
20171,03416044,37,0,1,,A,,,A,,A,,A
20171,03416054,64,0,1,,A,,,A,,A,,A
20171,03416064,8,0,1,,A,,,A,,A,,A
20171,03416074,25,0,1,,A,,,A,,A,,A
20171,03416104,28,0,1,,A,,,A,,A,,A
20171,03416134,66,0,1,,A,,,A,,A,,A
20171,03416174,56,0,1,,A,,,A,,A,,A
20171,03416194,48,0,1,,A,,,A,,A,,A
20171,03416204,12,0,1,,A,,,A,,A,,A
20171,03416224,17,0,1,,A,,,A,,A,,A
20171,03416234,46,0,1,,A,,,A,,A,,A
20171,03416244,17,0,1,,A,,,A,,A,,A
20171,03416294,18,0,1,,A,,,A,,A,,A
20171,03416324,55,0,1,,A,,,A,,A,,A
20171,03416334,75,0,1,,A,,,A,,A,,A
20171,03416384,26,0,1,,A,,,A,,A,,A
20171,03416394,44,0,1,10,D,,,A,,A,,A
20171,03416414,16,0,1,,A,,,A,,A,,A
20171,03416454,34,0,1,,A,,,A,,A,,A
20171,03416464,36,0,1,,A,,,A,,A,,A
20171,03416494,27,0,1,,A,,,A,,A,,A
20171,03416514,34,0,1,,A,,,A,,A,,A
20171,03416524,37,0,1,,A,,,A,,A,,A
20171,03416544,11,0,1,,A,,,A,,A,,A
20171,03416574,31,0,1,60,D,,,A,,A,,A
20171,03416624,61,0,1,,A,,,A,,A,,A
20171,03416664,30,0,1,,A,,,A,,A,,A
20171,03416694,23,0,1,,A,,,A,,A,,A
20171,03416714,58,0,1,,A,,,A,,A,,A
20171,03416724,41,0,1,,A,,,A,,A,,A
20171,03416744,25,0,1,,A,,,A,,A,,A
20171,03416754,20,0,1,,A,,,A,,A,,A
20171,03416774,27,0,1,,A,,,A,,A,,A
20171,03416794,32,0,1,,A,,,A,,A,,A
20171,03416814,25,0,1,,A,,,A,,A,,A
20171,03416854,32,0,1,,A,,,A,,A,,A
20171,03416864,35,0,1,,A,,,A,,A,,A
20171,03416874,31,0,1,,A,,,A,,A,,A
20171,03416894,41,0,1,,A,,,A,,A,,A
20171,03416934,24,0,1,,A,,,A,,A,,A
20171,03416944,27,0,1,,A,,,A,,A,,A
20171,03417014,23,0,1,,A,,,A,,A,,A
20171,03417044,23,0,1,,A,,,A,,A,,A
20171,03417054,30,0,1,,A,,,A,,A,,A
20171,03417084,40,0,1,,A,,,A,,A,,A
20171,03417104,66,0,1,,A,,,A,,A,,A
20171,03417114,36,0,1,,A,,,A,,A,,A
20171,03417134,24,0,1,,A,,,A,,A,,A
20171,03417144,34,0,1,,A,,,A,,A,,A
20171,03417164,11,0,1,0,D,,,A,,A,,A
20171,03417194,56,0,1,,A,,,A,,A,,A
20171,03417244,9,0,1,,A,,,A,,A,,A
20171,03417254,21,0,1,,A,,,A,,A,,A
20171,03417284,47,0,1,,A,,,A,,A,,A
20171,03417294,25,0,1,,A,,,A,,A,,A
20171,03417304,24,0,1,,A,,,A,,A,,A
20171,03417364,81,0,1,,A,,,A,,A,,A
20171,03417414,46,0,1,,A,,,A,,A,,A
20171,03417424,37,0,1,,A,,,A,,A,,A
20171,03417434,19,0,1,,A,,,A,,A,,A
20171,03417504,36,0,1,,A,,,A,,A,,A
20171,03417524,35,0,1,,A,,,A,,A,,A
20171,03417534,33,0,1,,A,,,A,,A,,A
20171,03417544,53,0,1,,A,,,A,,A,,A
20171,03417564,13,0,1,,A,,,A,,A,,A
20171,03417614,28,0,1,,A,,,A,,A,,A
20171,03417624,27,0,1,,A,,,A,,A,,A
20171,03417654,23,0,1,,A,,,A,,A,,A
20171,03417664,33,0,1,,A,,,A,,A,,A
20171,03417684,22,0,1,,A,,,A,,A,,A
20171,03417694,40,0,1,,A,,,A,,A,,A
20171,03417724,48,0,1,,A,,,A,,A,,A
20171,03417774,24,0,1,,A,,,A,,A,,A
20171,03417784,17,0,1,,A,,,A,,A,,A
20171,03417824,18,0,1,,A,,,A,,A,,A
20171,03417844,36,0,1,,A,,,A,,A,,A
20171,03417854,34,0,1,,A,,,A,,A,,A
20171,03417874,23,0,1,,A,,,A,,A,,A
20171,03417884,7,0,1,,A,,,A,,A,,A
20171,03417894,14,0,1,,A,,,A,,A,,A
20171,03417924,32,0,1,,A,,,A,,A,,A
20171,03417944,41,0,1,60,D,,,A,,A,,A
20171,03418034,25,0,1,,A,,,A,,A,,A
20171,03418044,50,0,1,,A,,,A,,A,,A
20171,03418054,25,0,1,,A,,,A,,A,,A
20171,03418064,30,0,1,,A,,,A,,A,,A
20171,03418074,26,0,1,,A,,,A,,A,,A
20171,03418084,28,0,1,,A,,,A,,A,,A
20171,03418104,23,0,1,,A,,,A,,A,,A
20171,03418114,34,0,1,,A,,,A,,A,,A
20171,03418164,48,0,1,,A,,,A,,A,,A
20171,03418234,20,0,1,,A,,,A,,A,,A
20171,03418264,34,0,1,,A,,,A,,A,,A
20171,03418314,13,0,1,,A,,,A,,A,,A
20171,03418334,27,0,1,,A,,,A,,A,,A
20171,03418404,24,0,1,,A,,,A,,A,,A
20171,03418424,35,0,1,,A,,,A,,A,,A
20171,03418434,45,0,1,,A,,,A,,A,,A
20171,03418444,13,0,1,,A,,,A,,A,,A
20171,03418474,31,0,1,,A,,,A,,A,,A
20171,03418484,7,0,1,,A,,,A,,A,,A
20171,03418504,30,0,1,,A,,,A,,A,,A
20171,03418534,18,0,1,,A,,,A,,A,,A
20171,03418554,18,0,1,,A,,,A,,A,,A
20171,03418564,48,0,1,,A,,,A,,A,,A
20171,03418584,19,0,1,,A,,,A,,A,,A
20171,03418594,22,0,1,,A,,,A,,A,,A
20171,03418604,39,0,1,,A,,,A,,A,,A
20171,03418664,32,0,1,,A,,,A,,A,,A
20171,03418674,55,0,1,,A,,,A,,A,,A
20171,03418704,50,0,1,,A,,,A,,A,,A
20171,03418714,41,0,1,,A,,,A,,A,,A
20171,03418724,58,0,1,,A,,,A,,A,,A
20171,03418734,5,0,1,,A,,,A,,A,,A
20171,03418744,18,0,1,420,D,,,A,,A,,A
20171,03418784,25,0,1,,A,,,A,,A,,A
20171,03418794,59,0,1,,A,,,A,,A,,A
20171,03418854,36,0,1,,A,,,A,,A,,A
20171,03418874,29,0,1,,A,,,A,,A,,A
20171,03418884,17,0,1,,A,,,A,,A,,A
20171,03418894,38,0,1,,A,,,A,,A,,A
20171,03418914,35,0,1,,A,,,A,,A,,A
20171,03418924,27,0,1,,A,,,A,,A,,A
20171,03418934,49,0,1,,A,,,A,,A,,A
20171,03418944,16,0,1,,A,,,A,,A,,A
20171,03418964,27,0,1,,A,,,A,,A,,A
20171,03418984,39,0,1,,A,,,A,,A,,A
20171,03419094,16,0,1,,A,,,A,,A,,A
20171,03419184,46,0,1,,A,,,A,,A,,A
20171,03419214,20,0,1,,A,,,A,,A,,A
20171,03419224,25,0,1,,A,,,A,,A,,A
20171,03419244,30,0,1,,A,,,A,,A,,A
20171,03419294,43,0,1,,A,,,A,,A,,A
20171,03419304,40,0,1,,A,,,A,,A,,A
20171,03419324,14,0,1,,A,,,A,,A,,A
20171,03419354,18,0,1,,A,,,A,,A,,A
20171,03419364,47,0,1,,A,,,A,,A,,A
20171,03419374,20,0,1,,A,,,A,,A,,A
20171,03419404,21,0,1,,A,,,A,,A,,A
20171,03419424,36,0,1,,A,,,A,,A,,A
20171,03419454,32,0,1,,A,,,A,,A,,A
20171,03419514,29,0,1,,A,,,A,,A,,A
20171,03419534,11,0,1,,A,,,A,,A,,A
20171,03419544,21,0,1,,A,,,A,,A,,A
20171,03419564,29,0,1,,A,,,A,,A,,A
20171,03419594,30,0,1,,A,,,A,,A,,A
20171,03419604,30,0,1,,A,,,A,,A,,A
20171,03419614,25,0,1,,A,,,A,,A,,A
20171,03419624,21,0,1,,A,,,A,,A,,A
20171,03419644,35,0,1,30,D,,,A,,A,,A
20171,03419654,30,0,1,,A,,,A,,A,,A
20171,03419674,47,0,1,,A,,,A,,A,,A
20171,03419704,16,0,1,,A,,,A,,A,,A
20171,03419744,48,0,1,,A,,,A,,A,,A
20171,03419764,16,0,1,,A,,,A,,A,,A
20171,03419804,34,0,1,,A,,,A,,A,,A
20171,03419854,15,0,1,,A,,,A,,A,,A
20171,03419864,26,0,1,,A,,,A,,A,,A
