QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MISCCODE,MISC_ODE,MISCMO,MISCMO_,MISCGFTC,MISC_FTC,MISCEXPX,MISC_XPX,MISCDE1,MISCDE1_,MISCDE2,MISCDE2_,MISCDE3,MISCDE3_,MISCDE4,MISCDE4_,MISCDE5,MISCDE5_,MISCDE6,MISCDE6_,MISCDE7,MISCDE7_,MISCDE8,MISCDE8_,MISCDE9,MISCDE9_,MISPURCH
20172,03552813,14,0,1,170,D,03,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03552813,15,0,1,170,D,05,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03552863,26,0,1,380,D,13,D,1,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03552883,11,0,1,260,D,13,D,1,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03552933,31,0,1,260,D,03,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03552933,32,0,1,240,D,03,D,1,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03552933,33,0,1,240,D,03,D,1,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03552973,9,0,1,240,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03552973,10,0,1,260,D,13,D,1,D,19,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03552983,11,0,1,380,D,13,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03552983,12,0,1,160,D,04,D,1,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03552983,13,0,1,150,D,03,D,1,D,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553003,11,0,1,210,D,05,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553043,21,0,1,140,D,13,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553043,22,0,1,390,D,13,D,1,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553053,20,0,1,140,D,05,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553053,21,0,2,250,D,03,D,1,D,135,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553103,15,0,1,390,D,13,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553103,16,0,1,240,D,13,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553143,14,0,1,170,D,13,D,1,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553143,15,0,1,370,D,13,D,1,D,480,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553143,16,0,1,170,D,05,D,1,D,850,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553143,17,0,2,370,D,03,D,1,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553173,8,0,1,170,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553173,9,0,1,180,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553173,10,0,2,210,D,03,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553253,20,0,1,140,D,05,D,1,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553253,21,0,1,225,D,05,D,1,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553253,22,0,1,240,D,13,D,1,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553253,23,0,1,240,D,05,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553263,13,0,1,170,D,13,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553273,14,0,1,170,D,13,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553283,12,0,1,160,D,03,D,1,D,325,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553293,9,0,1,160,D,04,D,1,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553293,10,0,1,330,D,03,D,1,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553363,13,0,1,170,D,13,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553434,19,0,1,330,D,05,D,1,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553434,20,0,2,330,D,03,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553463,23,0,1,140,D,03,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553463,24,0,1,140,D,04,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553473,10,0,1,140,D,05,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553493,15,0,1,170,D,13,D,1,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553503,9,0,1,160,D,03,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553503,10,0,1,170,D,13,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553503,11,0,2,160,D,03,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553513,17,0,1,260,D,03,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553553,32,0,1,140,D,04,D,1,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553553,33,0,1,170,D,13,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553553,34,0,1,230,D,13,D,1,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553553,35,0,1,390,D,13,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553553,36,0,1,240,D,05,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553553,37,0,1,250,D,05,D,1,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553553,38,0,1,260,D,05,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553583,11,0,1,225,D,13,D,1,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553613,4,0,1,390,D,13,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553623,14,0,1,160,D,03,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553623,15,0,1,240,D,13,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553633,20,0,1,170,D,13,D,1,D,240,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553633,21,0,1,250,D,03,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553633,22,0,1,260,D,03,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553633,23,0,1,260,D,05,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553643,19,0,1,240,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553663,12,0,1,210,D,05,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553743,23,0,1,140,D,05,D,1,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553743,24,0,1,380,D,13,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553743,25,0,1,340,D,05,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553773,8,0,1,160,D,03,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553773,9,0,1,260,D,04,D,1,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553783,14,0,1,140,D,05,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553783,15,0,1,160,D,03,D,1,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553783,16,0,2,260,D,03,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553793,9,0,1,240,D,03,D,1,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553793,10,0,1,240,D,04,D,1,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553793,11,0,1,240,D,05,D,1,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553803,21,0,1,230,D,05,D,1,D,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553803,22,0,1,230,D,03,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553803,23,0,1,340,D,03,D,1,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553803,24,0,1,240,D,05,D,1,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553833,17,0,1,330,D,05,D,2,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553833,18,0,1,250,D,04,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553843,11,0,1,140,D,05,D,1,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553843,12,0,1,400,D,03,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553843,13,0,1,400,D,04,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553843,14,0,1,400,D,05,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553843,15,0,1,400,D,05,D,1,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553843,16,0,1,265,D,05,D,1,D,,H,240,D,260,D,,A,,A,,A,,A,,A,,A,,A,
20172,03553843,16,1,1,240,D,05,D,1,D,292,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553843,16,2,1,260,D,05,D,1,D,1263,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553863,16,0,1,370,D,13,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553863,17,0,1,240,D,13,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553883,13,0,1,370,D,13,D,1,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553893,14,0,1,160,D,05,D,1,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553953,13,0,1,140,D,05,D,2,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553953,14,0,1,460,D,05,D,1,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553953,15,0,1,250,D,05,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553993,11,0,1,180,D,05,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03553993,12,0,1,260,D,05,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554023,15,0,1,240,D,13,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554023,16,0,1,260,D,05,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554053,11,0,1,460,D,04,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554073,18,0,1,250,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554093,19,0,1,160,D,04,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554093,20,0,2,140,D,03,D,2,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554113,9,0,1,240,D,05,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554143,12,0,1,160,D,03,D,1,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554143,13,0,1,170,D,13,D,1,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554143,14,0,1,180,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554153,10,0,1,225,D,13,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554173,15,0,1,140,D,05,D,1,D,119,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554173,16,0,1,160,D,04,D,1,D,625,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554173,17,0,2,140,D,03,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554183,12,0,1,140,D,03,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554203,25,0,1,370,D,13,D,1,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554203,26,0,1,460,D,03,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554203,27,0,1,460,D,04,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554203,28,0,1,460,D,05,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554253,33,0,1,140,D,05,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554253,34,0,1,380,D,13,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554253,35,0,1,370,D,13,D,1,D,36,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554303,27,0,1,140,D,05,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554303,28,0,1,140,D,04,D,2,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554303,29,0,1,370,D,13,D,1,D,57,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554313,35,0,1,170,D,13,D,1,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554313,36,0,1,370,D,13,D,1,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554343,13,0,1,240,D,04,D,1,D,320,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554353,19,0,1,100,D,13,D,1,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554373,17,0,1,390,D,05,D,1,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554373,18,0,1,100,D,04,D,2,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554373,19,0,1,460,D,03,D,2,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554383,15,0,1,250,D,03,D,1,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554383,16,0,2,160,D,03,D,1,D,290,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554393,8,0,1,250,D,05,D,1,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554413,35,0,1,330,D,05,D,2,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554413,36,0,2,170,D,03,D,1,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554443,11,0,1,380,D,03,D,1,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554443,12,0,1,260,D,05,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554463,16,0,1,140,D,13,D,1,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554463,17,0,1,240,D,13,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554473,13,0,1,160,D,03,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554473,14,0,1,390,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554473,15,0,1,240,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554483,11,0,1,160,D,04,D,1,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554533,9,0,1,170,D,13,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554554,21,0,1,225,D,13,D,1,D,1320,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554563,17,0,1,140,D,03,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554563,18,0,1,170,D,13,D,1,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554613,16,0,1,260,D,04,D,1,D,375,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554613,17,0,1,250,D,04,D,1,D,420,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554613,18,0,1,240,D,13,D,1,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554613,19,0,1,240,D,04,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554683,29,0,1,390,D,13,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554683,30,0,1,330,D,03,D,2,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554683,31,0,1,250,D,13,D,1,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554683,32,0,1,240,D,03,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554683,33,0,1,240,D,13,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554683,34,0,2,140,D,03,D,1,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554723,27,0,1,160,D,03,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554723,28,0,1,330,D,03,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554793,14,0,1,330,D,03,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554793,15,0,1,330,D,04,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554793,16,0,1,330,D,05,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554793,17,0,1,240,D,13,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554793,18,0,1,260,D,04,D,1,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554793,19,0,2,330,D,03,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554823,11,0,1,330,D,03,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554843,16,0,1,330,D,05,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554843,17,0,2,330,D,03,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554863,24,0,1,140,D,03,D,1,D,92,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554863,25,0,1,160,D,04,D,1,D,158,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554863,26,0,1,330,D,03,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554863,27,0,1,330,D,03,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554863,28,0,1,330,D,03,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554863,29,0,1,330,D,03,D,2,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554863,30,0,1,330,D,04,D,2,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554863,31,0,1,330,D,04,D,2,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554863,32,0,2,330,D,03,D,1,D,92,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554893,22,0,1,170,D,04,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554893,23,0,1,390,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554893,24,0,1,330,D,05,D,1,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554893,25,0,1,240,D,04,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554893,26,0,1,260,D,05,D,1,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554923,11,0,1,140,D,05,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554923,12,0,1,170,D,05,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554943,12,0,1,170,D,05,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554963,17,0,1,160,D,04,D,1,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554963,18,0,1,170,D,13,D,1,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554963,19,0,1,250,D,05,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554963,20,0,2,390,D,03,D,1,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03554993,14,0,1,370,D,13,D,1,D,52,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03555013,17,0,1,340,D,05,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03555013,18,0,1,240,D,13,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03555063,7,0,1,240,D,13,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03555113,13,0,1,180,D,13,D,1,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03555113,14,0,1,260,D,05,D,1,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03555113,15,0,2,160,D,03,D,1,D,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03555123,17,0,1,140,D,05,D,2,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03555123,18,0,1,170,D,13,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03555123,19,0,1,260,D,05,D,1,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03555133,18,0,1,140,D,05,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03555143,15,0,1,390,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03555143,16,0,1,340,D,05,D,1,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03555143,17,0,1,460,D,05,D,1,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03555203,12,0,1,170,D,13,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03555203,13,0,1,330,D,05,D,2,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03555243,24,0,1,130,D,05,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03555253,11,0,1,240,D,13,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03555324,26,0,1,170,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03555324,27,0,1,380,D,05,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03555324,28,0,1,390,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03555333,11,0,1,140,D,05,D,2,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03555333,12,0,1,240,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03555333,13,0,2,140,D,03,D,2,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03555343,18,0,1,140,D,04,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03555383,19,0,1,140,D,05,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03555383,20,0,1,240,D,13,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03555393,20,0,1,140,D,05,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03555393,21,0,1,180,D,13,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03555393,22,0,1,240,D,05,D,1,D,38,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03555403,18,0,1,140,D,05,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03555403,19,0,1,140,D,04,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03555403,20,0,1,390,D,13,D,1,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03555413,13,0,1,160,D,04,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03555513,23,0,2,160,D,03,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03555523,19,0,1,390,D,13,D,1,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03555523,20,0,1,225,D,13,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03555523,21,0,1,330,D,05,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03555543,20,0,1,380,D,13,D,1,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03555593,30,0,1,140,D,04,D,1,D,108,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03555593,31,0,1,140,D,03,D,2,D,87,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03555593,32,0,1,140,D,05,D,2,D,187,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03555603,10,0,1,170,D,04,D,1,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03555653,9,0,1,140,D,04,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03555653,10,0,1,140,D,05,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03555693,17,0,1,380,D,04,D,1,D,1424,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03555693,18,0,1,380,D,05,D,1,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03555713,16,0,1,140,D,05,D,2,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03555713,17,0,1,140,D,05,D,2,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03555713,18,0,1,140,D,04,D,2,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03555713,19,0,1,180,D,13,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03555743,20,0,1,140,D,05,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20172,03555743,21,0,1,140,D,04,D,1,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
