QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,S17CODEA,S17C_DEA,S17GFTCA,S17G_TCA,SUBEXPX,SUBEXPX_,SUBMO,SUBMO_,TICPURCH,SUBPURCH
20174,03720032,39,0,1,500,D,1,D,180,D,09,D,,
20174,03720032,40,0,1,520,D,1,D,24,D,10,D,,
20174,03720032,41,0,1,520,D,1,D,24,D,09,D,,
20174,03720032,42,0,1,530,D,1,D,50,D,10,D,,
20174,03720032,43,0,1,310,D,1,D,50,D,10,D,,
20174,03720032,44,0,1,355,D,1,D,20,D,13,D,,
20174,03720042,36,0,1,210,D,1,D,14,D,10,D,,
20174,03720082,26,0,1,150,D,1,D,33,D,09,D,,
20174,03720092,30,0,1,830,D,1,D,42,D,13,D,,
20174,03720103,15,0,1,210,D,1,D,5,D,10,D,,
20174,03720103,16,0,1,355,D,1,D,11,D,13,D,,
20174,03720103,17,0,1,355,D,1,D,8,D,13,D,,
20174,03720122,35,0,1,810,D,1,D,290,D,10,D,,
20174,03720122,36,0,1,600,D,1,D,280,D,09,D,,
20174,03720122,37,0,1,150,D,1,D,167,D,09,D,,
20174,03720182,15,0,1,210,D,1,D,25,D,13,D,,
20174,03720322,29,0,1,310,D,1,D,59,D,10,D,,
20174,03720342,20,0,1,330,D,1,D,8,D,13,D,,
20174,03720342,21,0,1,320,D,1,D,5,D,08,D,,
20174,03720342,22,0,1,320,D,1,D,5,D,09,D,,
20174,03720342,23,0,1,320,D,1,D,5,D,10,D,,
20174,03720372,11,0,2,520,D,1,D,80,D,08,D,,
20174,03720412,23,0,1,840,D,1,D,110,D,10,D,,
20174,03720452,24,0,1,840,D,1,D,125,D,10,D,,
20174,03720452,25,0,1,150,D,1,D,250,D,10,D,,
20174,03720452,26,0,1,210,D,1,D,20,D,13,D,,
20174,03720452,27,0,1,330,D,1,D,10,D,13,D,,
20174,03720452,28,0,1,355,D,1,D,11,D,13,D,,
20174,03720462,39,0,1,830,D,1,D,65,D,13,D,,
20174,03720462,40,0,1,810,D,1,D,35,D,09,D,,
20174,03720462,41,0,1,500,D,1,D,650,D,10,D,,
20174,03720472,21,0,1,930,D,2,D,137,D,13,D,,
20174,03720472,22,0,1,355,D,1,D,19,D,13,D,,
20174,03720482,28,0,1,520,D,1,D,20,D,08,D,,
20174,03720482,29,0,1,520,D,1,D,20,D,09,D,,
20174,03720482,30,0,1,520,D,1,D,20,D,10,D,,
20174,03720482,31,0,1,310,D,1,D,2,D,10,D,,
20174,03720482,32,0,1,330,D,1,D,3,D,13,D,,
20174,03720552,14,0,1,150,D,1,D,12,D,08,D,,
20174,03720552,15,0,1,150,D,1,D,12,D,09,D,,
20174,03720552,16,0,1,150,D,1,D,12,D,10,D,,
20174,03720634,11,0,1,830,D,1,D,20,D,13,D,,
20174,03720662,18,0,1,930,D,1,D,20,D,13,D,,
20174,03720662,19,0,1,520,D,1,D,10,D,08,D,,
20174,03720662,20,0,1,520,D,1,D,10,D,09,D,,
20174,03720662,21,0,1,520,D,1,D,10,D,10,D,,
20174,03720662,22,0,1,330,D,1,D,40,D,13,D,,
20174,03720662,23,0,1,355,D,1,D,2,D,13,D,,
20174,03720742,14,0,1,520,D,1,D,32,D,10,D,,
20174,03720742,15,0,1,355,D,1,D,10,D,13,D,,
20174,03720782,38,0,1,160,D,1,D,6,D,10,D,,
20174,03720782,39,0,1,210,D,1,D,13,D,13,D,,
20174,03720782,40,0,1,310,D,1,D,3,D,08,D,,
20174,03720782,41,0,1,340,D,1,D,10,D,09,D,,
20174,03720782,42,0,1,355,D,1,D,9,D,13,D,,
20174,03720782,43,0,1,355,D,1,D,3,D,13,D,,
20174,03720792,28,0,1,210,D,1,D,15,D,08,D,,
20174,03720842,8,0,1,355,D,1,D,10,D,13,D,,
20174,03720892,33,0,1,520,D,1,D,100,D,09,D,,
20174,03720942,16,0,1,520,D,1,D,6,D,09,D,,
20174,03720942,17,0,1,520,D,1,D,6,D,10,D,,
20174,03720942,18,0,1,520,D,1,D,6,D,08,D,,
20174,03720942,19,0,1,150,D,1,D,135,D,10,D,,
20174,03720952,19,0,1,600,D,1,D,180,D,09,D,,
20174,03721012,35,0,1,520,D,1,D,12,D,08,D,,
20174,03721012,36,0,1,520,D,1,D,12,D,09,D,,
20174,03721012,37,0,1,520,D,1,D,12,D,10,D,,
20174,03721012,38,0,1,530,D,1,D,50,D,10,D,,
20174,03721022,31,0,1,820,D,1,D,95,D,08,D,,
20174,03721042,13,0,1,520,D,1,D,20,D,09,D,,
20174,03721052,15,0,1,530,D,1,D,350,D,09,D,,
20174,03721092,29,0,1,830,D,1,D,62,D,13,D,,
20174,03721092,30,0,1,610,D,1,D,650,D,10,D,,
20174,03721092,31,0,1,610,D,1,D,800,D,09,D,,
20174,03721092,32,0,1,610,D,1,D,150,D,09,D,,
20174,03721092,33,0,2,610,D,1,D,600,D,08,D,,
20174,03721092,34,0,2,610,D,1,D,250,D,08,D,,
20174,03721092,35,0,2,610,D,1,D,112,D,08,D,,
20174,03721112,34,0,1,830,D,1,D,80,D,13,D,,
20174,03721112,35,0,1,520,D,1,D,150,D,08,D,,
20174,03721112,36,0,1,355,D,1,D,15,D,13,D,,
20174,03721112,37,0,2,520,D,1,D,120,D,08,D,,
20174,03721122,28,0,1,830,D,1,D,100,D,13,D,,
20174,03721122,29,0,1,600,D,1,D,100,D,09,D,,
20174,03721122,30,0,1,210,D,1,D,30,D,09,D,,
20174,03721122,31,0,1,210,D,1,D,30,D,10,D,,
20174,03721122,32,0,1,355,D,1,D,8,D,13,D,,
20174,03721143,11,0,1,330,D,1,D,10,D,13,D,,
20174,03721192,19,0,1,210,D,1,D,26,D,10,D,,
20174,03721212,14,0,1,340,D,1,D,125,D,10,D,,
20174,03721212,15,0,1,355,D,1,D,20,D,09,D,,
20174,03721222,40,0,1,830,D,1,D,90,D,13,D,,
20174,03721222,41,0,1,520,D,1,D,450,D,08,D,,
20174,03721222,42,0,1,520,D,1,D,450,D,09,D,,
20174,03721222,43,0,1,520,D,1,D,450,D,10,D,,
20174,03721222,44,0,1,530,D,1,D,70,D,10,D,,
20174,03721222,45,0,1,320,D,1,D,40,D,08,D,,
20174,03721222,46,0,1,320,D,1,D,40,D,09,D,,
20174,03721222,47,0,1,320,D,1,D,40,D,10,D,,
20174,03721222,48,0,2,500,D,1,D,100,D,08,D,,
20174,03721232,5,0,1,330,D,1,D,10,D,13,D,,
20174,03721242,18,0,1,830,D,1,D,10,D,13,D,,
20174,03721242,19,0,1,520,D,1,D,17,D,09,D,,
20174,03721242,20,0,1,530,D,1,D,40,D,10,D,,
20174,03721242,21,0,1,160,D,1,D,55,D,09,D,,
20174,03721262,98,0,1,800,D,1,D,110,D,13,D,,
20174,03721262,99,0,1,830,D,1,D,650,D,13,D,,
20174,03721262,100,0,1,500,D,1,D,60,D,10,D,,
20174,03721262,101,0,1,520,D,1,D,207,D,08,D,,
20174,03721262,102,0,1,520,D,1,D,144,D,10,D,,
20174,03721262,103,0,1,530,D,1,D,10,D,10,D,,
20174,03721262,104,0,1,150,D,1,D,188,D,08,D,,
20174,03721262,105,0,1,150,D,1,D,200,D,09,D,,
20174,03721262,106,0,1,150,D,1,D,66,D,10,D,,
20174,03721262,107,0,1,210,D,1,D,25,F,08,D,,
20174,03721262,108,0,1,210,D,1,D,14,F,09,D,,
20174,03721262,109,0,1,210,D,1,D,50,F,10,D,,
20174,03721262,110,0,1,355,D,1,D,42,D,08,D,,
20174,03721262,111,0,1,355,D,1,D,20,D,09,D,,
20174,03721262,112,0,1,355,D,1,D,43,D,10,D,,
20174,03721272,31,0,1,355,D,1,D,10,D,13,D,,
20174,03721282,25,0,1,150,D,1,D,13,D,08,D,,
20174,03721332,44,0,1,610,D,1,D,50,D,09,D,,
20174,03721332,45,0,1,520,D,1,D,40,D,08,D,,
20174,03721332,46,0,1,520,D,1,D,40,D,09,D,,
20174,03721332,47,0,1,520,D,1,D,40,D,10,D,,
20174,03721422,29,0,1,840,D,1,D,50,D,09,D,,
20174,03721432,48,0,1,840,D,1,D,11,D,08,D,,
20174,03721432,49,0,1,840,D,1,D,11,D,09,D,,
20174,03721432,50,0,1,840,D,1,D,11,D,10,D,,
20174,03721432,51,0,1,210,D,1,D,11,D,13,D,,
20174,03721432,52,0,2,840,D,1,D,10,D,08,D,,
20174,03721442,25,0,1,830,D,1,D,21,D,13,D,,
20174,03721442,26,0,1,840,D,1,D,127,D,10,D,,
20174,03721442,27,0,1,500,D,1,D,80,D,08,D,,
20174,03721442,28,0,1,210,D,1,D,100,D,10,D,,
20174,03721442,29,0,1,355,D,1,D,13,D,13,D,,
20174,03721492,33,0,1,810,D,1,D,42,D,10,D,,
20174,03721492,34,0,1,600,D,1,D,10,D,10,D,,
20174,03721492,35,0,1,150,D,1,D,153,D,08,D,,
20174,03721492,36,0,1,150,D,1,D,24,D,10,D,,
20174,03721492,37,0,1,150,D,1,D,40,D,10,D,,
20174,03721492,38,0,1,210,D,1,D,17,D,09,D,,
20174,03721542,20,0,1,700,D,1,D,214,D,08,D,,
20174,03721542,21,0,2,160,D,1,D,5,D,08,D,,
20174,03721624,39,0,2,530,D,1,D,60,D,08,D,,
20174,03721632,16,0,1,830,D,1,D,46,D,13,D,,
20174,03721632,17,0,1,150,D,1,D,25,D,10,D,,
20174,03721632,18,0,2,500,D,1,D,127,D,08,D,,
20174,03721682,26,0,1,800,D,1,D,2000,D,09,D,,
20174,03721692,28,0,1,520,D,1,D,80,D,08,D,,
20174,03721692,29,0,1,530,D,1,D,200,D,10,D,,
20174,03721692,30,0,1,355,D,1,D,12,D,13,D,,
20174,03721692,31,0,1,410,D,1,D,25,D,08,D,,
20174,03721702,46,0,1,830,D,1,D,30,D,13,D,,
20174,03721702,47,0,1,610,D,1,D,40,D,08,D,,
20174,03721702,48,0,1,610,D,1,D,40,D,09,D,,
20174,03721702,49,0,1,610,D,1,D,40,D,10,D,,
20174,03721702,50,0,1,310,D,1,D,55,D,08,D,,
20174,03721722,37,0,1,500,D,1,D,70,D,10,D,,
20174,03721722,38,0,1,210,D,1,D,20,D,09,D,,
20174,03721722,39,0,1,210,D,1,D,20,D,10,D,,
20174,03721722,40,0,1,210,D,2,D,18,D,10,D,,
20174,03721722,41,0,1,330,D,1,D,10,D,13,D,,
20174,03721722,42,0,1,330,D,1,D,54,D,10,D,,
20174,03721722,43,0,1,355,D,1,D,11,D,13,D,,
20174,03721732,29,0,1,840,D,1,D,115,D,09,D,,
20174,03721732,30,0,1,300,D,1,D,90,D,10,D,,
20174,03721752,25,0,1,355,D,1,D,11,D,13,D,,
20174,03721772,19,0,1,310,D,1,D,11,D,09,D,,
20174,03721772,20,0,1,310,D,1,D,11,D,10,D,,
20174,03721772,21,0,1,355,D,1,D,12,D,13,D,,
20174,03721822,49,0,1,830,D,1,D,52,D,13,D,,
20174,03721862,45,0,1,530,D,1,D,110,D,08,D,,
20174,03721862,46,0,1,150,D,1,D,18,D,08,D,,
20174,03721862,47,0,1,150,D,1,D,18,D,09,D,,
20174,03721862,48,0,1,150,D,1,D,18,D,10,D,,
20174,03721862,49,0,1,320,D,1,D,10,D,08,D,,
20174,03721862,50,0,1,320,D,1,D,10,D,09,D,,
20174,03721862,51,0,1,320,D,1,D,10,D,10,D,,
20174,03721862,52,0,1,355,D,1,D,10,D,13,D,,
20174,03721862,53,0,2,530,D,1,D,100,D,08,D,,
20174,03721862,54,0,2,160,D,1,D,10,D,08,D,,
20174,03721862,55,0,2,320,D,1,D,10,D,08,D,,
20174,03721882,14,0,1,830,D,1,D,75,D,13,D,,
20174,03721892,38,0,1,600,D,1,D,75,D,10,D,,
20174,03721892,39,0,1,500,D,1,D,300,D,09,D,,
20174,03721892,40,0,1,160,D,1,D,20,D,08,D,,
20174,03721892,41,0,1,150,D,1,D,300,D,10,D,,
20174,03721892,42,0,1,330,D,1,D,15,D,13,D,,
20174,03721892,43,0,1,355,D,1,D,10,D,13,D,,
20174,03721902,24,0,1,405,D,1,D,,H,13,D,,
20174,03721902,24,1,1,320,D,1,D,22,E,13,D,,
20174,03721902,24,2,1,355,D,1,D,18,E,13,D,,
20174,03721982,19,0,1,530,D,1,D,84,D,08,D,,
20174,03721982,20,0,1,210,D,1,D,50,D,13,D,,
20174,03722002,24,0,1,830,D,1,D,20,D,08,D,,
20174,03722002,25,0,1,830,D,1,D,20,D,09,D,,
20174,03722042,20,0,1,950,D,1,D,200,D,10,D,,
20174,03722082,38,0,1,830,D,1,D,95,D,13,D,,
20174,03722082,39,0,1,610,D,1,D,600,D,09,D,,
20174,03722082,40,0,1,610,D,1,D,400,D,10,D,,
20174,03722082,41,0,1,840,D,1,D,95,D,09,D,,
20174,03722112,29,0,1,610,D,1,D,40,D,09,D,,
20174,03722112,30,0,1,600,D,1,D,80,D,09,D,,
20174,03722112,31,0,1,600,D,1,D,200,D,10,D,,
20174,03722112,32,0,1,600,D,1,D,70,D,09,D,,
20174,03722112,33,0,1,210,D,1,D,20,D,10,D,,
20174,03722112,34,0,1,700,D,1,D,70,D,13,D,,
20174,03722112,35,0,1,355,D,1,D,12,D,13,D,,
20174,03722212,35,0,1,520,D,1,D,35,D,10,D,,
20174,03722212,36,0,2,820,D,1,D,39,D,08,D,,
20174,03722254,7,0,1,405,D,1,D,,H,09,D,,
20174,03722254,7,1,1,355,D,1,D,18,E,09,D,,
20174,03722254,7,2,1,320,D,1,D,22,E,09,D,,
20174,03722302,24,0,1,830,D,1,D,280,D,13,D,,
20174,03722302,25,0,1,210,D,1,D,10,D,13,D,,
20174,03722302,26,0,1,355,D,1,D,9,D,13,D,,
20174,03722302,27,0,2,600,D,1,D,200,D,08,D,,
20174,03722372,17,0,1,355,D,1,D,10,D,13,D,,
20174,03722372,18,0,1,355,D,1,D,9,D,13,D,,
20174,03722482,30,0,1,830,D,1,D,90,D,13,D,,
20174,03722482,31,0,1,610,D,1,D,250,D,08,D,,
20174,03722482,32,0,1,610,D,1,D,250,D,09,D,,
20174,03722482,33,0,1,610,D,1,D,250,D,10,D,,
20174,03722482,34,0,2,610,D,1,D,200,D,08,D,,
20174,03722492,24,0,1,150,D,1,D,400,D,10,D,,
20174,03722492,25,0,1,210,D,1,D,200,D,10,D,,
20174,03722492,26,0,1,310,D,1,D,200,D,10,D,,
20174,03722532,43,0,1,830,D,1,D,50,D,13,D,,
20174,03722532,44,0,1,600,D,1,D,500,D,10,D,,
20174,03722532,45,0,1,160,D,1,D,150,D,09,D,,
20174,03722532,46,0,1,355,D,1,D,11,D,13,D,,
20174,03722532,47,0,2,700,D,1,D,40,D,08,D,,
20174,03722562,24,0,1,150,D,1,D,10,D,10,D,,
20174,03722562,25,0,1,150,D,1,D,10,D,09,D,,
20174,03722562,26,0,2,600,D,1,D,4,D,08,D,,
20174,03722592,35,0,1,950,D,1,D,54,D,08,D,,
20174,03722592,36,0,1,950,D,1,D,54,D,09,D,,
20174,03722592,37,0,1,950,D,1,D,54,D,10,D,,
20174,03722592,38,0,1,355,D,1,D,12,D,13,D,,
20174,03722592,39,0,1,355,D,1,D,20,F,13,D,,
20174,03722592,40,0,1,370,D,1,D,60,D,10,D,,
20174,03722592,41,0,1,340,D,1,D,100,D,09,D,,
20174,03722602,15,0,2,840,D,1,D,15,D,08,D,,
20174,03722622,33,0,1,830,D,1,D,20,D,13,D,,
20174,03722622,34,0,1,520,D,1,D,15,D,09,D,,
20174,03722622,35,0,1,530,D,1,D,15,D,09,D,,
20174,03722622,36,0,1,310,D,1,D,10,D,09,D,,
20174,03722622,37,0,1,320,D,1,D,6,D,08,D,,
20174,03722622,38,0,1,355,D,1,D,20,D,13,D,,
20174,03722622,39,0,1,410,D,1,D,10,D,09,D,,
20174,03722662,23,0,1,840,D,1,D,100,D,08,D,,
20174,03722672,33,0,1,840,D,1,D,100,D,08,D,,
20174,03722672,34,0,1,600,D,1,D,500,D,09,D,,
20174,03722693,12,0,1,830,D,1,D,10,D,13,D,,
20174,03722693,13,0,1,210,D,1,D,20,D,10,D,,
20174,03722693,14,0,1,330,D,1,D,10,D,13,D,,
20174,03722702,11,0,1,355,D,1,D,9,D,13,D,,
20174,03722782,18,0,1,830,D,1,D,40,D,08,D,,
20174,03722782,19,0,1,830,D,1,D,40,D,09,D,,
20174,03722782,20,0,1,840,D,1,D,7,D,08,D,,
20174,03722782,21,0,1,840,D,1,D,7,D,09,D,,
20174,03722782,22,0,1,840,D,1,D,7,D,10,D,,
20174,03722782,23,0,1,210,D,1,D,22,D,13,D,,
20174,03722802,41,0,1,210,D,1,D,4,D,10,D,,
20174,03722802,42,0,1,210,D,1,D,4,D,09,D,,
20174,03722802,43,0,1,210,D,1,D,14,D,09,D,,
20174,03722802,44,0,2,150,D,1,D,16,D,08,D,,
20174,03722822,17,0,1,520,D,1,D,28,D,10,D,,
20174,03722822,18,0,2,520,D,1,D,7,D,08,D,,
20174,03722832,19,0,1,830,D,1,D,20,D,13,D,,
20174,03722842,54,0,1,830,D,1,D,50,D,13,D,,
20174,03722842,55,0,1,820,D,1,D,100,D,10,D,,
20174,03722842,56,0,1,520,D,1,D,25,D,10,D,,
20174,03722852,23,0,1,500,D,1,D,10,D,08,D,,
20174,03722852,24,0,1,500,D,1,D,10,D,10,D,,
20174,03722942,27,0,1,150,D,1,D,12,D,08,D,,
20174,03722942,28,0,1,150,D,1,D,12,D,09,D,,
20174,03722942,29,0,1,150,D,1,D,12,D,10,D,,
20174,03722952,23,0,1,600,D,1,D,200,D,10,D,,
20174,03722952,24,0,1,520,D,1,D,200,D,09,D,,
20174,03722952,25,0,1,500,D,1,D,200,D,08,D,,
20174,03723042,52,0,1,950,D,1,D,430,D,09,D,,
20174,03723042,53,0,1,210,D,1,D,50,D,13,D,,
20174,03723042,54,0,1,355,D,1,D,12,D,13,D,,
20174,03723092,31,0,1,610,D,1,D,110,D,08,D,,
20174,03723092,32,0,1,610,D,1,D,120,D,10,D,,
20174,03723102,12,0,1,355,D,1,D,9,D,13,D,,
20174,03723102,13,0,1,355,D,1,D,7,D,13,D,,
20174,03723122,7,0,1,150,D,1,D,12,D,08,D,,
20174,03723122,8,0,1,150,D,1,D,12,D,09,D,,
20174,03723122,9,0,1,150,D,1,D,12,D,10,D,,
20174,03723142,59,0,1,600,D,2,D,80,D,10,D,,
20174,03723142,60,0,1,500,D,1,D,190,D,08,D,,
20174,03723142,61,0,1,520,D,1,D,21,D,08,D,,
20174,03723142,62,0,1,150,D,1,D,83,D,09,D,,
20174,03723142,63,0,1,150,D,1,D,42,D,10,D,,
20174,03723142,64,0,1,150,D,1,D,46,D,08,D,,
20174,03723142,65,0,1,150,D,1,D,20,D,08,D,,
20174,03723142,66,0,1,150,D,1,D,25,D,09,D,,
20174,03723142,67,0,1,210,D,1,D,38,D,09,D,,
20174,03723142,68,0,1,210,D,1,D,60,D,10,D,,
20174,03723142,69,0,1,355,D,1,D,10,D,13,D,,
20174,03723142,70,0,2,150,D,1,D,82,D,08,D,,
20174,03723162,11,0,1,520,D,1,D,20,D,10,D,,
20174,03723162,12,0,1,150,D,1,D,10,D,10,D,,
20174,03723252,43,0,1,840,D,1,D,10,D,08,D,,
20174,03723252,44,0,1,840,D,1,D,10,D,09,D,,
20174,03723252,45,0,1,840,D,1,D,10,D,10,D,,
20174,03723252,46,0,1,500,D,1,D,280,D,09,D,,
20174,03723252,47,0,1,500,D,1,D,20,D,10,D,,
20174,03723252,48,0,1,530,D,1,D,30,D,09,D,,
20174,03723252,49,0,1,355,D,1,D,2,D,13,D,,
20174,03723252,50,0,1,320,D,1,D,1,D,10,D,,
20174,03723262,28,0,1,830,D,1,D,35,D,13,D,,
20174,03723292,21,0,1,310,D,1,D,40,D,10,D,,
20174,03723322,20,0,1,830,D,1,D,20,D,13,D,,
20174,03723322,21,0,1,330,D,1,D,10,D,13,D,,
20174,03723322,22,0,1,355,D,1,D,12,D,13,D,,
20174,03723322,23,0,1,370,D,1,D,80,D,09,D,,
20174,03723362,32,0,1,830,D,1,D,49,D,13,D,,
20174,03723362,33,0,1,840,D,1,D,100,D,10,D,,
20174,03723362,34,0,1,520,D,1,D,50,D,10,D,,
20174,03723382,32,0,1,520,D,1,D,60,D,10,D,,
20174,03723382,33,0,1,355,D,1,D,8,D,13,D,,
20174,03723382,34,0,1,355,D,1,D,37,D,13,D,,
20174,03723402,50,0,1,830,D,1,D,25,D,13,D,,
20174,03723402,51,0,1,830,D,1,D,40,D,13,D,,
20174,03723402,52,0,1,150,D,1,D,60,D,10,D,,
20174,03723402,53,0,1,210,D,1,D,150,D,10,D,,
20174,03723402,54,0,1,355,D,1,D,9,D,13,D,,
20174,03723402,55,0,1,355,D,1,D,10,D,13,D,,
20174,03723402,56,0,2,830,D,1,D,40,D,08,D,,
20174,03723432,15,0,1,830,D,1,D,70,D,13,D,,
20174,03723432,16,0,1,610,D,1,D,150,D,09,D,,
20174,03723432,17,0,1,610,D,1,D,150,D,10,D,,
20174,03723472,33,0,1,840,D,1,D,15,D,08,D,,
20174,03723472,34,0,1,840,D,1,D,15,D,09,D,,
20174,03723472,35,0,1,840,D,1,D,15,D,10,D,,
20174,03723472,36,0,1,210,D,1,D,15,D,09,D,,
20174,03723472,37,0,1,210,D,1,D,4,D,10,D,,
20174,03723472,38,0,1,355,D,1,D,4,D,08,D,,
20174,03723482,26,0,1,700,D,1,D,30,D,13,D,,
20174,03723482,27,0,1,330,D,1,D,5,D,13,D,,
20174,03723482,28,0,2,700,D,1,D,30,D,08,D,,
20174,03723512,18,0,1,160,D,1,D,20,D,08,D,,
20174,03723522,27,0,1,600,D,1,D,300,D,09,D,,
20174,03723522,28,0,2,530,D,1,D,100,D,08,D,,
20174,03723552,34,0,1,150,D,1,D,20,D,08,D,,
20174,03723552,35,0,1,210,D,1,D,30,D,13,D,,
20174,03723552,36,0,2,840,D,1,D,10,D,08,D,,
20174,03723582,45,0,1,830,D,1,D,130,D,10,D,,
20174,03723582,46,0,1,830,D,1,D,40,D,10,D,,
20174,03723582,47,0,1,840,D,1,D,90,D,09,D,,
20174,03723582,48,0,1,210,D,1,D,14,D,08,D,,
20174,03723582,49,0,1,320,D,1,D,65,D,10,D,,
20174,03723582,50,0,1,355,D,1,D,11,D,13,D,,
20174,03723612,39,0,1,800,D,1,D,665,D,08,D,,
20174,03723612,40,0,1,800,D,1,D,662,D,09,D,,
20174,03723612,41,0,1,800,D,1,D,797,D,10,D,,
20174,03723612,42,0,1,830,D,1,D,59,D,13,D,,
20174,03723612,43,0,1,810,D,1,D,350,D,10,D,,
20174,03723612,44,0,1,840,D,1,D,60,D,08,D,,
20174,03723612,45,0,1,330,D,1,D,9,D,13,D,,
20174,03723612,46,0,1,355,D,1,D,8,D,13,D,,
20174,03723652,25,0,1,600,D,1,D,60,D,08,D,,
20174,03723652,26,0,1,600,D,1,D,50,D,08,D,,
20174,03723652,27,0,1,530,D,1,D,50,D,08,D,,
20174,03723652,28,0,1,530,D,1,D,20,D,09,D,,
20174,03723652,29,0,1,150,D,1,D,50,D,08,D,,
20174,03723652,30,0,1,150,D,1,D,50,D,09,D,,
20174,03723652,31,0,1,150,D,1,D,50,D,10,D,,
20174,03723652,32,0,1,210,D,1,D,100,D,08,D,,
20174,03723652,33,0,1,210,D,1,D,100,D,09,D,,
20174,03723652,34,0,1,210,D,1,D,100,D,10,D,,
20174,03723652,35,0,1,340,D,1,D,20,D,08,D,,
20174,03723652,36,0,2,160,D,1,D,25,D,08,D,,
20174,03723652,37,0,2,210,D,1,D,100,D,08,D,,
20174,03723672,19,0,1,150,D,1,D,12,D,08,D,,
20174,03723692,33,0,1,830,D,1,D,50,D,13,D,,
20174,03723692,34,0,1,520,D,1,D,60,D,10,D,,
20174,03723692,35,0,1,355,D,1,D,10,D,13,D,,
20174,03723722,23,0,1,600,D,1,D,30,D,10,D,,
20174,03723752,61,0,1,830,D,1,D,20,D,10,D,,
20174,03723752,62,0,2,520,D,1,D,30,D,08,D,,
20174,03733992,44,0,1,340,D,1,D,200,D,11,D,,
20174,03733992,45,0,1,370,D,1,D,200,D,10,D,,
20174,03734002,28,0,1,500,D,1,D,150,D,11,D,,
20174,03734002,29,0,1,520,D,1,D,25,D,10,D,,
20174,03734002,30,0,1,520,D,1,D,60,D,11,D,,
20174,03734002,31,0,1,150,D,1,D,20,D,09,D,,
20174,03734002,32,0,1,355,D,1,D,20,D,13,D,,
20174,03734052,8,0,1,600,D,1,D,60,D,11,D,,
20174,03734052,9,0,1,330,D,1,D,4,D,13,D,,
20174,03734112,16,0,1,520,D,1,D,10,D,09,D,,
20174,03734112,17,0,1,520,D,1,D,10,D,10,D,,
20174,03734112,18,0,1,520,D,1,D,10,D,11,D,,
20174,03734112,19,0,1,600,D,1,D,70,D,11,D,,
20174,03734142,39,0,1,520,D,1,D,15,D,11,D,,
20174,03734142,40,0,1,400,D,1,D,75,D,09,D,,
20174,03734142,41,0,2,520,D,1,D,28,D,09,D,,
20174,03734142,42,0,2,530,D,1,D,2,D,09,D,,
20174,03734182,39,0,1,830,D,1,D,30,D,11,D,,
20174,03734182,40,0,1,210,D,1,D,50,D,10,D,,
20174,03734232,17,0,1,210,D,1,D,10,D,13,D,,
20174,03734242,44,0,1,830,D,1,D,199,D,13,D,,
20174,03734242,45,0,1,610,D,1,D,23,D,09,D,,
20174,03734242,46,0,1,610,D,1,D,23,D,10,D,,
20174,03734242,47,0,1,610,D,1,D,23,D,11,D,,
20174,03734242,48,0,1,355,D,1,D,10,D,13,D,,
20174,03734242,49,0,1,310,D,1,D,42,D,09,D,,
20174,03734242,50,0,1,310,D,1,D,42,D,10,D,,
20174,03734242,51,0,1,410,D,1,D,20,D,10,D,,
20174,03734282,39,0,1,610,D,1,D,25,D,10,D,,
20174,03734282,40,0,1,520,D,1,D,55,D,10,D,,
20174,03734282,41,0,1,150,D,1,D,15,D,10,D,,
20174,03734282,42,0,1,150,D,1,D,15,D,11,D,,
20174,03734282,43,0,1,500,D,1,D,120,D,11,D,,
20174,03734282,44,0,1,210,D,1,D,10,D,13,D,,
20174,03734282,45,0,1,210,D,1,D,15,D,13,D,,
20174,03734282,46,0,1,330,D,1,D,15,D,13,D,,
20174,03734282,47,0,1,355,D,1,D,9,D,13,D,,
20174,03734282,48,0,2,150,D,1,D,15,D,09,D,,
20174,03734302,26,0,1,830,D,1,D,100,D,13,D,,
20174,03734302,27,0,1,355,D,1,D,45,D,13,D,,
20174,03734342,40,0,1,500,D,1,D,100,D,09,D,,
20174,03734342,41,0,1,355,D,1,D,12,D,13,D,,
20174,03734342,42,0,1,355,D,1,D,8,D,13,D,,
20174,03734342,43,0,1,320,D,1,D,30,D,09,D,,
20174,03734342,44,0,1,320,D,1,D,30,D,10,D,,
20174,03734342,45,0,1,320,D,1,D,30,D,11,D,,
20174,03734342,46,0,2,520,D,1,D,25,D,09,D,,
20174,03734382,19,0,1,210,D,1,D,50,D,09,D,,
20174,03734392,28,0,1,520,D,1,D,100,D,09,D,,
20174,03734392,29,0,1,520,D,1,D,200,D,10,D,,
20174,03734392,30,0,1,520,D,1,D,100,D,11,D,,
20174,03734442,12,0,1,830,D,1,D,21,D,13,D,,
20174,03734442,13,0,1,370,D,1,D,60,D,11,D,,
20174,03734482,48,0,1,330,D,1,D,30,D,10,D,,
20174,03734482,49,0,1,400,D,1,D,20,D,09,D,,
20174,03734482,50,0,1,400,D,1,D,20,D,10,D,,
20174,03734482,51,0,1,400,D,1,D,20,D,11,D,,
20174,03734482,52,0,2,610,D,1,D,200,D,09,D,,
20174,03734482,53,0,2,520,D,1,D,100,D,09,D,,
20174,03734583,9,0,1,600,D,1,D,6,D,09,D,,
20174,03734583,10,0,1,500,D,1,D,10,D,09,D,,
20174,03734583,11,0,1,330,D,1,D,5,D,10,D,,
