QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,HHIPDLIB,HHIP_LIB,HHISTATB,HHIS_ATB,HHICOVQ,HHICOVQ_,HHIGROUP,HHIG_OUP,HHIPRDED,HHIP_DED,HHIR_MPD,QHI3MCX,QHI3MCX_,HHIBCBS,HHIBCBS_,HHICODE,HHICODE_,HHIPOS,HHIPOS_,HHISPECT,HHIS_ECT,HHIPROUT,HHIP_OUT,HHIPRYOU,HHIP_YOU,HHIRPMPD,HHISUBPD,HHIS_BPD,PORTAL,PORTAL_,PORTPLAN,PORT_LAN,PREMSUBS,PREM_UBS
20171,03441203,24,0,5,01,D,,A,1,D,2,D,2,D,D,825,D,1,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03441203,25,0,5,02,D,,A,1,D,2,D,1,D,C,358,F,2,D,1,D,1,D,,A,,A,1,D,,,A,,A,,A,,A
20171,03441233,9,0,5,01,D,,A,4,D,1,D,1,D,D,708,F,1,D,2,D,,A,,A,,A,1,D,02,,A,2,D,,A,,A
20171,03441253,6,0,5,01,D,,A,2,D,2,D,1,D,D,975,D,1,D,1,D,2,D,,A,,A,1,D,01,,A,,A,,A,,A
20171,03441303,5,0,5,01,D,,A,1,D,1,D,2,D,D,,A,2,D,2,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03441323,6,0,5,01,D,,A,1,D,1,D,2,D,D,1200,D,2,D,1,D,2,D,,A,,A,1,D,04,1,D,1,D,,C,1,D
20171,03441333,5,0,5,01,D,,A,1,D,1,D,2,D,D,,A,2,D,2,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03441333,6,0,5,02,D,,A,1,D,1,D,2,D,D,495,D,2,D,3,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03441333,7,0,1,03,D,,A,1,D,1,D,,A,A,,A,2,D,3,D,,A,,A,2,D,2,D,,,A,2,D,,A,,A
20171,03441344,8,0,5,01,D,,A,4,D,1,D,2,D,D,3255,D,2,D,2,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03441344,9,0,5,02,D,,A,4,D,1,D,2,D,D,441,D,2,D,4,D,,A,1,D,,A,1,D,04,,A,2,D,,A,,A
20171,03441363,7,0,5,01,D,,A,1,D,2,D,2,D,D,660,D,1,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03441363,8,0,5,02,D,,A,1,D,1,D,2,D,D,75,D,2,D,4,D,,A,2,D,,A,1,D,04,,A,2,D,,A,,A
20171,03441363,9,0,5,03,D,,A,1,D,1,D,2,D,D,105,D,2,D,4,D,,A,1,D,,A,1,D,04,,A,2,D,,A,,A
20171,03441433,14,0,5,01,D,,A,1,D,2,D,1,D,D,141,D,2,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03441433,15,0,5,02,D,,A,1,D,2,D,1,D,D,453,D,2,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03441443,11,0,5,01,D,,A,4,D,1,D,2,D,D,1272,D,2,D,1,D,2,D,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03441473,15,0,5,01,D,,A,2,D,2,D,2,D,D,1578,D,1,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03441473,16,0,5,02,D,,A,2,D,2,D,2,D,D,381,D,1,D,4,D,,A,1,D,,A,1,D,04,,A,,A,,A,,A
20171,03441483,9,0,1,01,D,,A,3,D,2,D,1,D,D,826,D,2,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03441503,17,0,5,01,D,,A,3,D,2,D,1,D,D,1788,D,2,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03441583,12,0,5,01,D,,A,2,D,2,D,,A,A,,A,1,D,3,D,,A,,A,1,D,2,D,,,A,,A,,A,,A
20171,03441613,3,0,5,01,D,,A,1,D,1,D,2,D,D,,A,2,D,2,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03441633,4,0,5,01,D,,A,1,D,1,D,2,D,D,549,D,2,D,1,D,1,D,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03441633,5,0,1,02,D,,A,1,D,1,D,2,D,D,525,D,1,D,1,D,,C,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03441653,6,0,5,01,D,,A,1,D,2,D,1,D,D,1104,D,1,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03441653,7,0,5,02,D,,A,1,D,2,D,,A,A,,A,1,D,2,D,,A,,A,1,D,2,D,,,A,,A,,A,,A
20171,03441663,12,0,5,01,D,,A,1,D,1,D,2,D,D,531,D,1,D,2,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03441683,5,0,5,01,D,,A,1,D,1,D,2,D,D,3267,D,1,D,2,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03441683,6,0,5,02,D,,A,1,D,1,D,2,D,D,159,D,1,D,4,D,,A,1,D,,A,1,D,04,,A,2,D,,A,,A
20171,03441683,7,0,1,03,D,,A,1,D,1,D,2,D,D,81,D,2,D,4,D,,A,2,D,,A,1,D,04,,A,2,D,,A,,A
20171,03441743,13,0,5,02,D,,A,1,D,1,D,2,D,D,516,D,2,D,1,D,2,D,,A,,A,1,D,04,1,D,1,D,3,D,1,D
20171,03441763,9,0,5,01,D,,A,1,D,2,D,1,D,D,420,D,1,D,4,D,,A,4,D,,A,1,D,04,,A,,A,,A,,A
20171,03441763,10,0,5,02,D,,A,1,D,2,D,1,D,D,13,F,1,D,4,D,,A,4,D,,A,1,D,04,,A,,A,,A,,A
20171,03441823,31,0,5,01,D,,A,4,D,2,D,1,D,D,2337,D,1,D,1,D,2,D,,A,,A,1,D,04,,A,,A,,A,,A
20171,03441823,32,0,5,02,D,,A,1,D,1,D,2,D,D,1500,D,1,D,3,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03441823,33,0,5,03,D,,A,4,D,2,D,1,D,D,240,D,2,D,4,D,,A,2,D,,A,1,D,04,,A,,A,,A,,A
20171,03441853,10,0,5,01,D,,A,6,D,2,D,,A,A,,A,1,D,1,D,1,D,,A,1,D,2,D,,,A,,A,,A,,A
20171,03441863,9,0,5,01,D,,A,2,D,2,D,1,D,D,1170,D,1,D,1,D,2,D,,A,,A,1,D,01,,A,,A,,A,,A
20171,03441943,17,0,1,01,D,,A,1,D,2,D,1,D,D,2925,D,1,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03441963,27,0,5,01,D,,A,1,D,2,D,1,D,D,312,D,1,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03441963,29,0,1,03,D,,A,1,D,2,D,1,D,D,338,D,1,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03441983,4,0,5,01,D,,A,4,D,2,D,2,D,D,1200,D,1,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03441983,5,0,5,02,D,,A,1,D,1,D,2,D,D,90,D,2,D,4,D,,A,4,D,,A,1,D,04,,A,2,D,,A,,A
20171,03441993,7,0,1,01,D,,A,1,D,2,D,1,D,D,1185,D,1,D,4,D,,A,3,D,,A,1,D,04,,A,,A,,A,,A
20171,03442003,3,0,5,01,D,,A,1,D,2,D,,A,A,,A,2,D,1,D,,C,,A,1,D,2,D,,,A,,A,,A,,A
20171,03442033,5,0,5,01,D,,A,1,D,1,D,2,D,D,360,D,1,D,1,D,,C,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03442053,4,0,5,01,D,,A,1,D,2,D,1,D,D,600,D,2,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03442063,7,0,5,01,D,,A,2,D,2,D,1,D,D,963,D,1,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03442093,6,0,5,01,D,,A,2,D,2,D,1,D,D,900,D,2,D,1,D,1,D,,A,,A,1,D,04,,A,,A,,A,,A
20171,03442103,6,0,5,01,D,,A,2,D,3,D,,A,A,,A,2,D,1,D,2,D,,A,2,D,2,D,,,A,2,D,,A,,A
20171,03442123,4,0,5,01,D,,A,4,D,2,D,1,D,D,588,F,2,D,1,D,1,D,,A,,A,1,D,02,,A,,A,,A,,A
20171,03442143,3,0,5,01,D,,A,4,D,3,D,,A,A,,A,2,D,2,D,,A,,A,2,D,2,D,,1,D,1,D,,C,1,D
20171,03442164,6,0,5,01,D,,A,2,D,2,D,1,D,D,1008,D,2,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03442223,5,0,5,01,D,,A,2,D,1,D,2,D,D,264,D,1,D,1,D,2,D,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03442233,12,0,5,01,D,,A,1,D,2,D,1,D,D,288,D,2,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03442233,13,0,5,02,D,,A,2,D,1,D,2,D,D,1521,D,2,D,1,D,2,D,,A,,A,1,D,04,,A,1,D,4,D,2,D
20171,03442243,4,0,5,01,D,,A,1,D,1,D,2,D,D,720,D,1,D,1,D,1,D,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03442253,26,0,5,01,D,,A,1,D,2,D,1,D,D,627,D,1,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03442253,27,0,5,02,D,,A,1,D,2,D,1,D,D,342,D,2,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03442253,28,0,5,03,D,,A,1,D,2,D,2,D,D,120,D,2,D,4,D,,A,1,D,,A,1,D,04,,A,,A,,A,,A
20171,03442253,29,0,5,04,D,,A,1,D,2,D,2,D,D,15,D,2,D,4,D,,A,2,D,,A,1,D,04,,A,,A,,A,,A
20171,03442263,5,0,5,01,D,,A,1,D,3,D,,A,A,,A,2,D,5,D,,A,,A,2,D,2,D,,,A,,A,,A,,A
20171,03442293,6,0,5,01,D,,A,5,D,2,D,2,D,D,1833,D,2,D,1,D,2,D,,A,,A,1,D,04,,A,,A,,A,,A
20171,03442323,5,0,5,01,D,,A,1,D,2,D,1,D,D,468,D,1,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03442333,6,0,1,01,D,,A,1,D,1,D,,A,A,,A,2,D,3,D,,A,,A,2,D,2,D,,1,D,1,D,,C,1,D
20171,03442353,18,0,5,01,D,,A,2,D,2,D,1,D,D,2691,F,1,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03442363,31,0,5,01,D,,A,2,D,2,D,1,D,D,1650,D,1,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03442363,32,0,5,02,D,,A,2,D,1,D,2,D,D,168,D,1,D,4,D,,A,1,D,,A,1,D,04,,A,2,D,,A,,A
20171,03442373,9,0,5,01,D,,A,1,D,2,D,1,D,D,247,D,2,D,1,D,1,D,,A,,A,1,D,01,,A,,A,,A,,A
20171,03442383,15,0,5,01,D,,A,1,D,1,D,2,D,D,795,D,2,D,2,D,,A,,A,,A,1,D,04,2,D,1,D,,C,1,D
20171,03442393,6,0,1,01,D,,A,1,D,2,D,1,D,D,2400,D,2,D,1,D,2,D,,A,,A,1,D,04,,A,,A,,A,,A
20171,03442423,8,0,5,01,D,,A,1,D,2,D,2,D,D,681,D,2,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03442453,12,0,5,01,D,,A,1,D,2,D,,A,A,,A,2,D,1,D,2,D,,A,1,D,2,D,,,A,,A,,A,,A
20171,03442453,13,0,5,02,D,,A,1,D,2,D,,A,A,,A,2,D,1,D,2,D,,A,1,D,2,D,,,A,,A,,A,,A
20171,03442453,14,0,5,03,D,,A,1,D,3,D,,A,A,,A,2,D,1,D,2,D,,A,2,D,2,D,,,A,2,D,,A,,A
20171,03442463,18,0,5,01,D,,A,4,D,2,D,1,D,D,540,D,2,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03442463,19,0,5,02,D,,A,4,D,2,D,1,D,D,202,D,2,D,4,D,,A,1,D,,A,1,D,02,,A,,A,,A,,A
20171,03442463,20,0,5,03,D,,A,4,D,2,D,1,D,D,52,D,2,D,4,D,,A,2,D,,A,1,D,02,,A,,A,,A,,A
20171,03442483,10,0,5,01,D,,A,2,D,2,D,1,D,D,4500,F,2,D,1,D,1,D,,A,,A,1,D,03,,A,,A,,A,,A
20171,03442493,3,0,5,01,D,,A,2,D,2,D,,A,A,,A,2,D,5,D,,A,,A,1,D,2,D,,,A,,A,,A,,A
20171,03442513,24,0,5,01,D,,A,4,D,2,D,1,D,D,204,D,2,D,5,D,,A,,A,,A,1,D,03,,A,,A,,A,,A
20171,03442643,3,0,5,01,D,,A,2,D,2,D,,A,A,,A,2,D,5,D,,A,,A,1,D,2,D,,,A,,A,,A,,A
20171,03442653,30,0,5,01,D,,A,1,D,1,D,2,D,D,74,D,2,D,4,D,,A,4,D,,A,1,D,06,,A,2,D,,A,,A
20171,03442653,31,0,5,02,D,,A,1,D,2,D,1,D,D,13,D,2,D,4,D,,A,1,D,,A,1,D,02,,A,,A,,A,,A
20171,03442653,32,0,5,03,D,,A,1,D,2,D,1,D,D,20,D,2,D,4,D,,A,2,D,,A,1,D,02,,A,,A,,A,,A
20171,03442653,33,0,5,04,D,,A,1,D,2,D,1,D,D,559,D,1,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03442683,12,0,5,01,D,,A,3,D,2,D,1,D,D,1740,D,1,D,1,D,1,D,,A,,A,1,D,04,,A,,A,,A,,A
20171,03442743,5,0,1,01,D,,A,2,D,3,D,2,D,D,7920,D,2,D,3,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03442793,11,0,5,01,D,,A,1,D,2,D,1,D,D,75,D,1,D,1,D,2,D,,A,,A,1,D,04,,A,,A,,A,,A
20171,03442823,8,0,5,01,D,,A,2,D,2,D,1,D,D,1151,D,2,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03442833,11,0,5,01,D,,A,3,D,3,D,2,D,D,1029,D,2,D,2,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03442833,12,0,5,02,D,,A,3,D,2,D,1,D,D,138,D,2,D,2,D,,A,,A,,A,1,D,03,,A,,A,,A,,A
20171,03442843,23,0,5,02,D,,A,1,D,1,D,2,D,D,501,D,2,D,3,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03442843,24,0,5,03,D,,A,1,D,1,D,2,D,D,465,D,2,D,3,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03442873,14,0,5,01,D,,A,2,D,2,D,1,D,D,2126,D,1,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03442873,15,0,5,02,D,,A,2,D,2,D,1,D,D,117,D,2,D,4,D,,A,1,D,,A,1,D,02,,A,,A,,A,,A
20171,03442893,10,0,5,01,D,,A,1,D,2,D,1,D,D,618,D,1,D,1,D,1,D,,A,,A,1,D,02,,A,,A,,A,,A
20171,03442893,11,0,5,02,D,,A,1,D,2,D,1,D,D,72,D,2,D,4,D,,A,1,D,,A,1,D,02,,A,,A,,A,,A
20171,03442903,8,0,5,01,D,,A,1,D,1,D,2,D,D,207,D,1,D,2,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03442923,8,0,5,01,D,,A,1,D,2,D,,A,A,,A,2,D,1,D,1,D,,A,1,D,2,D,,,A,,A,,A,,A
20171,03442943,3,0,5,01,D,,A,2,D,2,D,1,D,D,360,D,1,D,1,D,2,D,,A,,A,1,D,04,,A,,A,,A,,A
20171,03442953,7,0,5,01,D,,A,1,D,1,D,2,D,D,519,D,2,D,1,D,1,D,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03442953,8,0,5,02,D,,A,1,D,1,D,2,D,D,183,D,2,D,3,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03442963,12,0,5,01,D,,A,3,D,1,D,2,D,D,1533,D,2,D,1,D,2,D,,A,,A,1,D,04,1,D,1,D,2,D,1,D
20171,03442963,13,0,5,02,D,,A,3,D,1,D,,C,C,135,F,2,D,1,D,2,D,,A,,A,,C,,1,D,1,D,2,D,1,D
20171,03442973,6,0,5,01,D,,A,1,D,2,D,,A,A,,A,1,D,1,D,1,D,,A,1,D,2,D,,,A,,A,,A,,A
20171,03442973,7,0,5,02,D,,A,1,D,2,D,1,D,C,124,F,2,D,1,D,1,D,,A,,A,1,D,,,A,,A,,A,,A
20171,03442983,5,0,5,01,D,,A,1,D,1,D,,A,A,,A,2,D,2,D,,A,,A,,C,2,D,,,A,2,D,,A,,A
20171,03442983,6,0,5,02,D,,A,1,D,1,D,2,D,D,,A,2,D,3,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03442994,3,0,1,01,D,,A,1,D,2,D,1,D,D,1105,D,1,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03443023,11,0,5,01,D,,A,3,D,2,D,1,D,D,1560,D,1,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03443023,12,0,5,02,D,,A,3,D,2,D,1,D,D,241,D,2,D,4,D,,A,1,D,,A,1,D,02,,A,,A,,A,,A
20171,03443033,12,0,5,01,D,,A,2,D,2,D,1,D,D,1157,D,1,D,1,D,2,D,,A,,A,1,D,01,,A,,A,,A,,A
20171,03443053,12,0,5,01,D,,A,2,D,1,D,2,D,D,306,D,2,D,1,D,1,D,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03443143,3,0,5,01,D,,A,2,D,3,D,,A,A,,A,2,D,2,D,,A,,A,2,D,2,D,,,A,2,D,,A,,A
20171,03443163,7,0,5,01,D,,A,2,D,2,D,,A,A,,A,1,D,1,D,1,D,,A,1,D,2,D,,,A,,A,,A,,A
20171,03443173,3,0,5,01,D,,A,3,D,3,D,,A,A,,A,2,D,3,D,,A,,A,2,D,2,D,,,A,1,D,,C,2,D
20171,03443233,4,0,5,01,D,,A,1,D,1,D,2,D,D,120,D,1,D,1,D,,C,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03443263,16,0,5,01,D,,A,2,D,2,D,1,D,D,1350,D,1,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03443273,11,0,5,01,D,,A,1,D,2,D,2,D,D,,A,2,D,2,D,,A,,A,,A,1,D,01,,A,,A,,A,,A
20171,03443283,7,0,5,01,D,,A,1,D,2,D,2,D,D,,A,2,D,1,D,1,D,,A,,A,1,D,08,,A,,A,,A,,A
20171,03443313,9,0,5,01,D,,A,2,D,3,D,1,D,D,845,D,1,D,4,D,,A,4,D,,A,1,D,02,,A,2,D,,A,,A
20171,03443313,10,0,5,02,D,,A,2,D,3,D,,A,A,,A,2,D,4,D,,A,1,D,1,D,2,D,,,A,2,D,,A,,A
20171,03443313,11,0,5,03,D,,A,2,D,3,D,1,D,D,65,D,1,D,4,D,,A,2,D,,A,1,D,02,,A,2,D,,A,,A
20171,03443323,7,0,5,01,D,,A,2,D,2,D,1,D,D,780,D,1,D,1,D,2,D,,A,,A,1,D,01,,A,,A,,A,,A
20171,03443363,10,0,5,01,D,,A,1,D,2,D,1,D,D,,A,2,D,1,D,,C,,A,,A,1,D,02,,A,,A,,A,,A
20171,03443383,5,0,5,01,D,,A,1,D,1,D,2,D,D,426,D,1,D,2,D,,A,,A,,A,1,D,04,1,D,1,D,3,D,1,D
20171,03443403,9,0,5,01,D,,A,5,D,2,D,,A,A,,A,1,D,1,D,1,D,,A,1,D,2,D,,,A,,A,,A,,A
20171,03443413,13,0,5,01,D,,A,2,D,2,D,1,D,D,2640,D,1,D,1,D,1,D,,A,,A,1,D,04,,A,,A,,A,,A
20171,03443433,4,0,5,01,D,,A,4,D,2,D,1,D,D,1138,D,1,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03443443,2,0,1,01,D,,A,1,D,2,D,1,D,D,228,D,2,D,1,D,,C,,A,,A,1,D,02,,A,,A,,A,,A
20171,03443483,9,0,5,01,D,,A,1,D,2,D,1,D,D,670,D,2,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03443483,10,0,5,02,D,,A,1,D,2,D,1,D,D,20,D,2,D,4,D,,A,2,D,,A,1,D,02,,A,,A,,A,,A
20171,03443483,11,0,5,03,D,,A,1,D,2,D,1,D,D,85,D,2,D,4,D,,A,1,D,,A,1,D,02,,A,,A,,A,,A
20171,03443593,15,0,5,01,D,,A,1,D,1,D,2,D,D,90,D,2,D,4,D,,A,4,D,,A,1,D,04,,A,2,D,,A,,A
20171,03443603,32,0,5,01,D,,A,3,D,2,D,2,D,D,,A,2,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03443603,33,0,1,02,D,,A,3,D,2,D,1,D,D,300,F,2,D,2,D,,A,,A,,A,1,D,03,,A,,A,,A,,A
20171,03443613,4,0,5,01,D,,A,1,D,3,D,2,D,D,1800,D,2,D,2,D,,A,,A,,A,1,D,04,,A,1,D,1,D,2,D
20171,03443623,4,0,5,01,D,,A,1,D,2,D,,A,A,,A,2,D,1,D,2,D,,A,1,D,2,D,,,A,,A,,A,,A
20171,03443633,11,0,5,01,D,,A,1,D,2,D,,A,A,,A,2,D,1,D,1,D,,A,2,D,2,D,,,A,,A,,A,,A
20171,03443653,19,0,1,01,D,,A,1,D,2,D,,A,A,,A,1,D,2,D,,A,,A,1,D,2,D,,,A,,A,,A,,A
20171,03443653,20,0,1,02,D,,A,1,D,2,D,,A,A,,A,1,D,2,D,,A,,A,1,D,2,D,,,A,,A,,A,,A
20171,03443653,21,0,1,03,D,,A,1,D,2,D,,A,A,,A,2,D,2,D,,A,,A,1,D,2,D,,,A,,A,,A,,A
20171,03443663,5,0,5,01,D,,A,1,D,2,D,,A,A,,A,2,D,1,D,1,D,,A,1,D,2,D,,,A,,A,,A,,A
20171,03443673,32,0,5,01,D,,A,2,D,3,D,2,D,D,1008,D,1,D,2,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03443673,33,0,5,02,D,,A,2,D,2,D,1,D,D,111,D,2,D,4,D,,A,1,D,,A,1,D,02,,A,,A,,A,,A
20171,03443673,34,0,5,03,D,,A,2,D,2,D,1,D,D,59,D,2,D,4,D,,A,2,D,,A,1,D,02,,A,,A,,A,,A
20171,03443713,5,0,5,01,D,,A,2,D,2,D,1,D,D,1170,D,2,D,2,D,,A,,A,,A,1,D,01,,A,,A,,A,,A
20171,03443753,18,0,5,01,D,,A,1,D,1,D,,A,A,,A,1,D,3,D,,A,,A,1,D,2,D,,,A,2,D,,A,,A
20171,03443783,10,0,5,01,D,,A,1,D,2,D,1,D,D,520,D,1,D,1,D,2,D,,A,,A,1,D,01,,A,,A,,A,,A
20171,03443783,11,0,5,02,D,,A,2,D,2,D,1,D,C,1547,F,1,D,1,D,2,D,,A,,A,1,D,,,A,,A,,A,,A
20171,03443783,12,0,5,03,D,,A,1,D,1,D,2,D,C,141,F,2,D,2,D,,A,,A,,A,1,D,,,C,1,D,,C,1,D
20171,03443783,13,0,1,04,D,,A,1,D,2,D,1,D,D,390,D,2,D,1,D,,C,,A,,A,1,D,01,,A,,A,,A,,A
20171,03443823,8,0,5,01,D,,A,1,D,2,D,1,D,D,494,D,2,D,4,D,,A,4,D,,A,1,D,02,,A,,A,,A,,A
20171,03443893,13,0,5,01,D,,A,4,D,2,D,1,D,D,1500,D,2,D,1,D,1,D,,A,,A,1,D,03,,A,,A,,A,,A
20171,03443923,5,0,5,01,D,,A,2,D,2,D,,A,A,,A,2,D,1,D,2,D,,A,1,D,2,D,,,A,,A,,A,,A
20171,03443923,6,0,5,02,D,,A,3,D,1,D,,A,A,,A,2,D,1,D,2,D,,A,2,D,2,D,,1,D,1,D,,C,1,D
20171,03443933,9,0,5,01,D,,A,1,D,3,D,,A,A,,A,2,D,1,D,2,D,,A,2,D,2,D,,,C,1,D,,C,1,D
20171,03443933,10,0,5,02,D,,A,1,D,2,D,1,D,D,260,D,2,D,1,D,2,D,,A,,A,1,D,01,,A,,A,,A,,A
20171,03443953,3,0,5,01,D,,A,4,D,2,D,1,D,D,750,D,2,D,1,D,1,D,,A,,A,1,D,04,,A,,A,,A,,A
20171,03443973,9,0,5,01,D,,A,2,D,2,D,1,D,D,240,D,1,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03443993,14,0,5,01,D,,A,1,D,2,D,,A,A,,A,1,D,2,D,,A,,A,1,D,2,D,,,A,,A,,A,,A
20171,03443993,15,0,5,02,D,,A,1,D,1,D,2,D,D,468,D,1,D,3,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03444003,14,0,5,01,D,,A,1,D,2,D,1,D,D,247,D,2,D,1,D,1,D,,A,,A,1,D,02,,A,,A,,A,,A
20171,03444003,15,0,5,02,D,,A,1,D,2,D,1,D,D,39,D,2,D,4,D,,A,1,D,,A,1,D,02,,A,,A,,A,,A
20171,03444003,16,0,5,03,D,,A,1,D,2,D,1,D,D,12,D,2,D,4,D,,A,2,D,,A,1,D,03,,A,,A,,A,,A
20171,03444003,17,0,1,04,D,,A,1,D,1,D,2,D,D,327,D,2,D,2,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03444043,10,0,5,01,D,,A,1,D,2,D,1,D,D,276,D,1,D,2,D,,A,,A,,A,1,D,03,,A,,A,,A,,A
20171,03444043,11,0,5,02,D,,A,1,D,2,D,1,D,D,90,D,2,D,2,D,,A,,A,,A,1,D,03,,A,,A,,A,,A
20171,03444063,7,0,5,01,D,,A,2,D,2,D,1,D,D,720,D,2,D,3,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03444103,17,0,5,01,D,,A,2,D,2,D,1,D,D,748,D,2,D,1,D,1,D,,A,,A,1,D,02,,A,,A,,A,,A
20171,03444113,6,0,5,01,D,,A,4,D,2,D,1,D,D,1365,D,1,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03444143,5,0,5,01,D,,A,1,D,1,D,2,D,D,708,D,2,D,3,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
