QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,NUMYUPD,NUMYUPD_,TOTYUPDX,TOTY_PDX,TOTYUPDY,TOTY_PDY
20171,03596443,10,0,1,3,D,,H,,A
20171,03596443,10,1,1,,A,31,E,100,D
20171,03596443,10,2,1,,A,29,E,110,D
20171,03598101,33,0,1,1,D,,H,,A
20171,03598101,33,1,1,,A,100,E,100,D
20171,03598101,33,2,1,,A,36,E,110,D
20171,03598101,33,3,1,,A,29,E,120,D
20171,03598101,33,4,1,,A,7,E,140,D
20171,03598101,33,5,1,,A,169,E,150,D
20171,03598101,33,6,1,,A,21,E,160,D
20171,03598101,33,7,1,,A,6,E,170,D
20171,03598101,33,8,1,,A,32,E,190,D
20171,03601211,4,0,1,1,D,,H,,A
20171,03601211,4,1,1,,A,13,E,100,D
20171,03601211,4,2,1,,A,2,E,110,D
20171,03601211,4,3,1,,A,11,E,120,D
20171,03601211,4,4,1,,A,41,E,130,D
20171,03601211,4,5,1,,A,1,E,140,D
20171,03601211,4,6,1,,A,94,E,150,D
20171,03601211,4,7,1,,A,6,E,170,D
20171,03601211,4,8,1,,A,2,E,190,D
20171,03603431,35,0,1,2,D,,H,,A
20171,03603431,35,1,1,,A,78,E,100,D
20171,03603431,35,2,1,,A,27,E,110,D
20171,03603431,35,3,1,,A,61,E,200,D
20171,03603431,35,4,1,,A,20,E,210,D
20171,03603431,35,5,1,,A,14,E,220,D
20171,03604121,14,0,1,1,D,,H,,A
20171,03604121,14,1,1,,A,87,E,100,D
20171,03604121,14,2,1,,A,12,E,110,D
20171,03604121,14,3,1,,A,42,E,120,D
20171,03604121,14,4,1,,A,11,E,140,D
20171,03604121,14,5,1,,A,141,E,150,D
20171,03604121,14,6,1,,A,7,E,170,D
20171,03607221,30,0,1,1,D,,H,,A
20171,03607221,30,1,1,,A,225,E,100,D
20171,03607221,30,2,1,,A,75,E,110,D
20171,03607751,29,0,1,3,D,,H,,A
20171,03607751,29,1,1,,A,55,E,100,D
20171,03607751,29,2,1,,A,20,E,110,D
20171,03607941,55,0,1,2,D,,H,,A
20171,03607941,55,1,1,,A,75,E,100,D
20171,03607941,55,2,1,,A,27,E,110,D
20171,03607941,55,3,1,,A,21,E,120,D
20171,03607941,55,4,1,,A,5,E,140,D
20171,03607941,55,5,1,,A,131,E,150,D
20171,03607941,55,6,1,,A,16,E,160,D
20171,03607941,55,7,1,,A,4,E,170,D
20171,03607941,55,8,1,,A,21,E,190,D
20172,03440114,9,0,1,1,D,,H,,A
20172,03440114,9,1,1,,A,149,E,100,D
20172,03440114,9,2,1,,A,39,E,110,D
20172,03440114,9,3,1,,A,236,E,120,D
20172,03440114,9,4,1,,A,233,E,130,D
20172,03440114,9,5,1,,A,1578,E,150,D
20172,03440114,9,6,1,,A,108,E,200,D
20172,03440114,9,7,1,,A,657,E,210,D
20172,03440254,22,0,1,1,D,,H,,A
20172,03440254,22,1,1,,A,23,E,100,D
20172,03440254,22,2,1,,A,5,E,110,D
20172,03440254,22,3,1,,A,14,E,200,D
20172,03440254,22,4,1,,A,14,E,210,D
20172,03440254,22,5,1,,A,4,E,220,D
20172,03440344,31,0,1,1,D,,H,,A
20172,03440344,31,1,1,,A,406,E,100,D
20172,03440344,31,2,1,,A,121,E,110,D
20172,03440344,31,3,1,,A,93,E,120,D
20172,03440344,31,4,1,,A,374,E,130,D
20172,03440344,31,5,1,,A,15,E,140,D
20172,03440344,31,6,1,,A,1227,E,150,D
20172,03440344,31,7,1,,A,93,E,160,D
20172,03440344,31,8,1,,A,252,E,170,D
20172,03440344,31,9,1,,A,119,E,190,D
20172,03440604,26,0,1,1,D,,H,,A
20172,03440604,26,1,1,,A,182,E,100,D
20172,03440604,26,2,1,,A,43,E,110,D
20172,03440604,26,3,1,,A,40,E,120,D
20172,03440604,26,4,1,,A,7,E,140,D
20172,03440604,26,5,1,,A,497,E,150,D
20172,03440604,26,6,1,,A,70,E,160,D
20172,03440604,26,7,1,,A,61,E,190,D
20172,03440644,32,0,1,2,D,,H,,A
20172,03440644,32,1,1,,A,59,E,120,D
20172,03440644,32,2,1,,A,9,E,140,D
20172,03440644,32,3,1,,A,405,E,150,D
20172,03440644,32,4,1,,A,19,E,160,D
20172,03440644,32,5,1,,A,49,E,170,D
20172,03440644,32,6,1,,A,49,E,190,D
20172,03443154,31,0,1,1,D,,H,,A
20172,03443154,31,1,1,,A,32,E,200,D
20172,03443154,31,2,1,,A,113,E,210,D
20172,03443154,31,3,1,,A,115,E,220,D
20172,03443274,21,0,1,1,D,,H,,A
20172,03443274,21,1,1,,A,296,E,200,D
20172,03443274,21,2,1,,A,307,E,210,D
20172,03443274,21,3,1,,A,97,E,220,D
20172,03443604,49,0,1,1,D,,H,,A
20172,03443604,49,1,1,,A,24,E,100,D
20172,03443604,49,2,1,,A,14,E,110,D
20172,03443604,49,3,1,,A,15,E,120,D
20172,03443604,49,4,1,,A,1,E,140,D
20172,03443604,49,5,1,,A,75,E,150,D
20172,03443604,49,6,1,,A,3,E,160,D
20172,03443604,49,7,1,,A,9,E,170,D
20172,03443604,49,8,1,,A,9,E,190,D
20172,03443624,21,0,1,1,D,,H,,A
20172,03443624,21,1,1,,A,39,E,100,D
20172,03443624,21,2,1,,A,10,E,110,D
20172,03443624,21,3,1,,A,30,E,120,D
20172,03443624,21,4,1,,A,144,E,130,D
20172,03443624,21,5,1,,A,8,E,140,D
20172,03443624,21,6,1,,A,163,E,150,D
20172,03443624,21,7,1,,A,8,E,160,D
20172,03443624,21,8,1,,A,86,E,170,D
20172,03443624,21,9,1,,A,12,E,190,D
20172,03444634,33,0,1,4,D,,H,,A
20172,03444634,33,1,1,,A,42,E,200,D
20172,03444634,33,2,1,,A,45,E,210,D
20172,03444634,33,3,1,,A,13,E,220,D
20172,03444804,32,0,1,1,D,,H,,A
20172,03444804,32,1,1,,A,240,E,100,D
20172,03444804,32,2,1,,A,60,E,110,D
20172,03444884,12,0,1,1,D,,H,,A
20172,03444884,12,1,1,,A,112,G,100,D
20172,03444884,12,2,1,,A,29,G,110,D
20172,03444884,12,3,1,,A,174,G,120,D
20172,03444884,12,4,1,,A,1185,G,150,D
20172,03445554,43,0,1,1,D,,H,,A
20172,03445554,43,1,1,,A,61,E,100,D
20172,03445554,43,2,1,,A,36,E,110,D
20172,03445554,43,3,1,,A,28,E,120,D
20172,03445554,43,4,1,,A,119,E,130,D
20172,03445554,43,5,1,,A,4,E,140,D
20172,03445554,43,6,1,,A,189,E,150,D
20172,03445554,43,7,1,,A,9,E,160,D
20172,03445554,43,8,1,,A,23,E,170,D
20172,03445554,43,9,1,,A,23,E,190,D
20172,03445554,43,10,1,,A,37,E,200,D
20172,03445554,43,11,1,,A,24,E,210,D
20172,03445554,43,12,1,,A,47,E,220,D
20172,03446054,54,0,1,2,D,,H,,A
20172,03446054,54,1,1,,A,161,E,100,D
20172,03446054,54,2,1,,A,39,E,110,D
20172,03446164,32,0,1,1,D,,H,,A
20172,03446164,32,1,1,,A,63,E,100,D
20172,03446164,32,2,1,,A,37,E,110,D
20172,03447254,37,0,1,1,D,,H,,A
20172,03447254,37,1,1,,A,80,E,100,D
20172,03447254,37,2,1,,A,20,E,110,D
20172,03448674,14,0,1,1,D,,H,,A
20172,03448674,14,1,1,,A,47,E,100,D
20172,03448674,14,2,1,,A,15,E,110,D
20172,03448674,14,3,1,,A,113,E,130,D
20172,03449564,19,0,1,1,D,,H,,A
20172,03449564,19,1,1,,A,151,E,100,D
20172,03449564,19,2,1,,A,49,E,110,D
20172,03449784,21,0,1,1,D,,H,,A
20172,03449784,21,1,1,,A,3,E,120,D
20172,03449784,21,2,1,,A,24,E,150,D
20172,03449784,21,3,1,,A,2,E,170,D
20172,03449784,21,4,1,,A,1,E,190,D
20172,03450234,58,0,1,1,D,,H,,A
20172,03450234,58,1,1,,A,17,E,100,D
20172,03450234,58,2,1,,A,3,E,110,D
20172,03450394,35,0,1,1,D,,H,,A
20172,03450394,35,1,1,,A,225,E,100,D
20172,03450394,35,2,1,,A,67,E,110,D
20172,03450394,35,3,1,,A,51,E,120,D
20172,03450394,35,4,1,,A,208,E,130,D
20172,03450394,35,5,1,,A,8,E,140,D
20172,03450394,35,6,1,,A,685,E,150,D
20172,03450394,35,7,1,,A,52,E,160,D
20172,03450394,35,8,1,,A,140,E,170,D
20172,03450394,35,9,1,,A,64,E,190,D
20172,03463674,19,0,1,1,D,,H,,A
20172,03463674,19,1,1,,A,19,E,200,D
20172,03463674,19,2,1,,A,17,E,210,D
20172,03463674,19,3,1,,A,29,E,220,D
20172,03465204,34,0,1,2,D,,H,,A
20172,03465204,34,1,1,,A,379,E,100,D
20172,03465204,34,2,1,,A,123,E,110,D
20172,03465204,34,3,1,,A,109,E,120,D
20172,03465204,34,4,1,,A,894,E,130,D
20172,03465204,34,5,1,,A,2104,E,150,D
20172,03465204,34,6,1,,A,223,E,170,D
20172,03465204,34,7,1,,A,134,E,190,D
20172,03465204,34,8,1,,A,727,E,200,D
20172,03465204,34,9,1,,A,307,E,210,D
20172,03465284,31,0,1,1,D,,H,,A
20172,03465284,31,1,1,,A,64,E,100,D
20172,03465284,31,2,1,,A,21,E,110,D
20172,03465334,16,0,1,1,D,,H,,A
20172,03465334,16,1,1,,A,2306,E,100,D
20172,03465334,16,2,1,,A,1288,E,110,D
20172,03465334,16,3,1,,A,750,E,120,D
20172,03465334,16,4,1,,A,309,E,140,D
20172,03465334,16,5,1,,A,2055,E,150,D
20172,03465334,16,6,1,,A,146,E,160,D
20172,03465334,16,7,1,,A,65,E,170,D
20172,03465334,16,8,1,,A,326,E,190,D
20172,03465334,16,9,1,,A,711,E,200,D
20172,03465334,16,10,1,,A,544,E,210,D
20172,03466114,21,0,1,1,D,,H,,A
20172,03466114,21,1,1,,A,78,E,100,D
20172,03466114,21,2,1,,A,24,E,110,D
20172,03466114,21,3,1,,A,22,E,120,D
20172,03466114,21,4,1,,A,180,E,130,D
20172,03466114,21,5,1,,A,424,E,150,D
20172,03466114,21,6,1,,A,45,E,170,D
20172,03466114,21,7,1,,A,27,E,190,D
20172,03466474,24,0,1,1,D,,H,,A
20172,03466474,24,1,1,,A,155,E,100,D
20172,03466474,24,2,1,,A,45,E,110,D
20172,03466824,24,0,1,1,D,,H,,A
20172,03466824,24,1,1,,A,52,E,100,D
20172,03466824,24,2,1,,A,12,E,110,D
20172,03466824,24,3,1,,A,36,E,120,D
20172,03466824,24,4,1,,A,173,E,130,D
20172,03466824,24,5,1,,A,9,E,140,D
20172,03466824,24,6,1,,A,190,E,150,D
20172,03466824,24,7,1,,A,10,E,160,D
20172,03466824,24,8,1,,A,103,E,170,D
20172,03466824,24,9,1,,A,15,E,190,D
20172,03468734,24,0,1,2,D,,H,,A
20172,03468734,24,1,1,,A,551,E,100,D
20172,03468734,24,2,1,,A,164,E,110,D
20172,03468734,24,3,1,,A,131,E,120,D
20172,03468734,24,4,1,,A,507,E,130,D
20172,03468734,24,5,1,,A,20,E,140,D
20172,03468734,24,6,1,,A,1664,E,150,D
20172,03468734,24,7,1,,A,127,E,160,D
20172,03468734,24,8,1,,A,341,E,170,D
20172,03468734,24,9,1,,A,157,E,190,D
20172,03468734,24,10,1,,A,84,E,200,D
20172,03468734,24,11,1,,A,254,E,210,D
20172,03468894,12,0,1,1,D,,H,,A
20172,03468894,12,1,1,,A,95,E,100,D
20172,03468894,12,2,1,,A,25,E,110,D
20172,03469354,42,0,1,1,D,,H,,A
20172,03469354,42,1,1,,A,48,E,100,D
20172,03469354,42,2,1,,A,14,E,110,D
20172,03469354,42,3,1,,A,16,E,120,D
20172,03469354,42,4,1,,A,1,E,140,D
20172,03469354,42,5,1,,A,147,E,150,D
20172,03469354,42,6,1,,A,11,E,160,D
20172,03469354,42,7,1,,A,30,E,170,D
20172,03469354,42,8,1,,A,13,E,190,D
20172,03469494,48,0,1,1,D,,H,,A
20172,03469494,48,1,1,,A,38,E,100,D
20172,03469494,48,2,1,,A,11,E,110,D
20172,03469494,48,3,1,,A,13,E,120,D
20172,03469494,48,4,1,,A,1,E,140,D
20172,03469494,48,5,1,,A,116,E,150,D
20172,03469494,48,6,1,,A,8,E,160,D
20172,03469494,48,7,1,,A,23,E,170,D
20172,03469494,48,8,1,,A,10,E,190,D
20172,03469624,63,0,1,2,D,,H,,A
20172,03469624,63,1,1,,A,237,E,100,D
20172,03469624,63,2,1,,A,62,E,110,D
20172,03469624,63,3,1,,A,53,E,120,D
20172,03469624,63,4,1,,A,10,E,140,D
20172,03469624,63,5,1,,A,663,E,150,D
20172,03469624,63,6,1,,A,93,E,160,D
20172,03469624,63,7,1,,A,82,E,190,D
20172,03469874,45,0,1,1,D,,H,,A
20172,03469874,45,1,1,,A,117,E,100,D
20172,03469874,45,2,1,,A,27,E,110,D
20172,03469874,45,3,1,,A,25,E,120,D
20172,03469874,45,4,1,,A,180,E,130,D
20172,03469874,45,5,1,,A,4,E,140,D
20172,03469874,45,6,1,,A,314,E,150,D
20172,03469874,45,7,1,,A,44,E,160,D
20172,03469874,45,8,1,,A,39,E,190,D
20172,03470124,44,0,1,3,D,,H,,A
20172,03470124,44,1,1,,A,97,E,100,D
20172,03470124,44,2,1,,A,53,E,110,D
20172,03470444,34,0,1,4,D,,H,,A
20172,03470444,34,1,1,,A,50,E,200,D
20172,03470444,34,2,1,,A,54,E,210,D
20172,03470444,34,3,1,,A,16,E,220,D
20172,03470714,9,0,1,1,D,,H,,A
20172,03470714,9,1,1,,A,616,E,100,D
20172,03470714,9,2,1,,A,182,E,110,D
20172,03470714,9,3,1,,A,140,E,120,D
20172,03470714,9,4,1,,A,23,E,140,D
20172,03470714,9,5,1,,A,1846,E,150,D
20172,03470714,9,6,1,,A,140,E,160,D
20172,03470714,9,7,1,,A,379,E,170,D
20172,03470714,9,8,1,,A,174,E,190,D
20172,03492354,17,0,1,1,D,,H,,A
20172,03492354,17,1,1,,A,70,E,100,D
20172,03492354,17,2,1,,A,18,E,110,D
20172,03492354,17,3,1,,A,60,E,120,D
20172,03492354,17,4,1,,A,260,E,130,D
20172,03492354,17,5,1,,A,14,E,140,D
20172,03492354,17,6,1,,A,285,E,150,D
20172,03492354,17,7,1,,A,15,E,160,D
20172,03492354,17,8,1,,A,155,E,170,D
20172,03492354,17,9,1,,A,23,E,190,D
20172,03492494,82,0,1,1,D,,H,,A
20172,03492494,82,1,1,,A,6,E,100,D
20172,03492494,82,2,1,,A,2,E,110,D
20172,03492494,82,3,1,,A,1,E,120,D
20172,03492494,82,4,1,,A,36,E,150,D
20172,03492494,82,5,1,,A,3,E,170,D
20172,03492494,82,6,1,,A,7,E,190,D
20172,03492494,82,7,1,,A,12,E,200,D
20172,03492494,82,8,1,,A,5,E,210,D
20172,03493434,36,0,1,1,D,,H,,A
20172,03493434,36,1,1,,A,6,E,100,D
20172,03493434,36,2,1,,A,4,E,110,D
20172,03495004,27,0,1,1,D,,H,,A
20172,03495004,27,1,1,,A,26,E,100,D
20172,03495004,27,2,1,,A,14,E,110,D
20172,03495024,38,0,1,1,D,,H,,A
20172,03495024,38,1,1,,A,11,E,100,D
20172,03495024,38,2,1,,A,2,E,110,D
20172,03495024,38,3,1,,A,2,E,120,D
20172,03495024,38,4,1,,A,26,E,150,D
20172,03495024,38,5,1,,A,2,E,160,D
20172,03495024,38,6,1,,A,5,E,170,D
20172,03495024,38,7,1,,A,2,E,190,D
