QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,LSDNUM,LSDNUM_,LSDCODE,LSDCODE_,MODELYR,MODELYR_,PRCBSNSZ,PRCB_NSZ,NUMPAY,NUMPAY_,PMTMONTH,PMTM_NTH,PAYEXPX,PAYEXPX_,PAYTIME,PAYTIME_,EMPLYEXP,EMPL_EXP,TRADEEXP,TRAD_EXP,DOWNEXP,DOWNEXP_,DNEMPEXP,DNEM_EXP,LSDENDMO,LSDE_DMO,QADPMT1X,QADP_T1X,QADPMT2X,QADP_T2X,QADPMT3X,QADP_T3X,QEXTRA1X,QEXT_A1X,QEXTRA2X,QEXT_A2X,QEXTRA3X,QEXT_A3X,QADDOWNX,QADD_WNX,QADFEEX,QADFEEX_,LSD__AKE,LSDENDYR,LSDE_DYR,PMTYEAR,PMTYEAR_,LSD_MAKE
20173,03744251,8,0,1,01,D,105,D,2006,D,,A,72,D,09,D,303,D,3,D,,A,,C,,A,,A,,A,303,D,303,D,303,D,,A,,A,,A,,A,,A,D,,A,2011,D,TOY
20173,03744373,8,0,1,01,D,105,D,2016,D,,A,36,D,09,F,350,D,3,D,,A,,A,1200,D,,A,,A,350,D,350,D,350,D,,A,,A,,A,1200,D,,A,D,,A,2016,D,HYU
20173,03744441,19,0,1,01,D,105,D,2017,D,,A,24,D,01,D,300,D,3,D,,A,1000,D,,A,,A,,A,300,D,300,D,300,D,,A,,A,,A,,A,,A,D,,A,2017,D,KIA
20174,03566504,18,0,5,01,D,105,D,2017,D,,A,72,D,06,D,334,D,3,D,,A,,A,,A,,A,,A,334,D,334,D,334,D,,A,,A,,A,,A,,A,D,,A,2017,D,HON
20174,03566544,12,0,5,01,D,105,D,2016,D,,A,24,D,05,D,383,D,3,D,,A,,A,,A,,A,,A,383,D,383,D,383,D,,A,,A,,A,,A,,A,D,,A,2016,D,FOR
20174,03566944,21,0,5,01,D,105,D,2014,D,,A,1,D,06,F,,C,,C,,A,,A,,A,,A,,A,130,F,130,F,130,F,,A,,A,,A,,A,,A,D,,A,2017,F,TOY
20174,03567204,14,0,5,01,D,105,D,2017,D,,A,20,D,12,D,1000,D,3,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,D,,A,2017,D,JEE
20174,03569114,14,0,5,01,D,105,D,2016,D,,A,36,D,09,D,500,D,3,D,,A,,A,1800,D,,A,,A,500,D,500,D,500,D,,A,,A,,A,1800,D,,A,D,,A,2016,D,AUD
20174,03569114,15,0,1,02,D,105,D,2015,D,,A,60,D,01,D,700,D,3,D,,A,,A,,A,,A,,A,700,D,700,D,700,D,,A,,A,,A,,A,,A,D,,A,2015,D,TOY
20174,03569834,12,0,5,01,D,105,D,2016,D,,A,36,D,12,D,293,D,3,D,,A,,A,1000,D,,A,,A,293,D,293,D,293,D,15,D,15,D,15,D,1000,D,,A,D,,A,2016,D,FOR
20174,03570714,16,0,5,01,D,105,D,2017,D,.95,D,36,D,07,D,899,D,3,D,,A,,A,6000,D,,A,,A,899,D,899,D,899,D,,A,,A,,A,6000,D,,A,D,,A,2017,D,LAN
20174,03570904,33,0,5,01,D,105,D,2017,D,,A,,C,06,D,434,D,3,D,,A,,C,1100,D,,A,,A,434,D,434,D,434,D,,C,,C,,C,1100,D,,A,D,,A,2017,D,HON
20174,03570944,8,0,5,01,D,105,D,1998,D,,A,1,D,09,D,0,D,8,D,,A,,A,,A,,A,07,F,,A,,A,,A,,A,,A,,A,,A,,A,D,,A,2012,D,HON
20174,03571474,23,0,5,01,D,105,D,2015,D,,A,48,D,05,D,505,D,3,D,,A,,A,1000,D,,A,08,D,505,D,505,D,,A,25,D,25,D,,A,1000,D,,A,D,,A,2015,D,NIS
20174,03571474,24,0,1,02,D,105,D,2017,D,,A,36,D,09,D,505,D,3,D,,A,,A,,A,,A,,A,,A,,A,505,D,,A,,A,10,D,,A,,A,D,,A,2017,D,NIS
20174,03571964,20,0,5,04,D,105,D,2010,D,,A,60,D,09,D,236,D,3,D,,A,,A,,A,,A,,A,236,D,236,D,236,D,,A,,A,,A,,A,,A,D,,A,2013,D,DOD
20174,03571964,21,0,5,05,D,105,D,2006,D,,A,60,D,06,F,250,D,3,D,,A,,A,,A,,A,,A,250,D,250,D,250,D,,A,,A,,A,,A,,A,D,,A,2013,D,HON
20174,03571964,22,0,5,06,D,105,D,2010,D,,A,60,D,07,F,200,D,3,D,,A,,A,,A,,A,,A,200,D,200,D,200,D,,A,,A,,A,,A,,A,D,,A,2014,D,CHE
20174,03572504,12,0,1,01,D,105,D,2018,D,,A,36,D,05,D,600,D,3,D,,A,,A,3000,D,,A,,A,600,D,600,D,600,D,,A,,A,,A,3000,D,,A,D,,A,2017,D,SUB
20174,03572534,8,0,5,01,D,105,D,2014,D,,A,36,D,01,D,712,D,3,D,,A,,A,,A,,A,08,D,712,D,712,D,,A,,A,,A,,A,,A,,A,D,,A,2015,D,FOR
20174,03572534,9,0,5,02,D,105,D,2014,D,,A,36,D,06,D,432,D,3,D,,A,,A,,A,,A,08,D,432,D,432,D,,A,,A,,A,,A,,A,,A,D,,A,2015,D,FOR
20174,03572534,10,0,1,03,D,105,D,2017,D,,A,36,D,09,D,500,D,3,D,,A,,A,,A,,A,,A,,A,,A,500,D,,A,,A,,A,,A,,A,D,,A,2017,D,CHE
20174,03572534,11,0,1,04,D,105,D,2018,D,,A,36,D,09,D,374,D,3,D,,A,,A,,A,,A,,A,,A,,A,374,D,,A,,A,,A,,A,,A,D,,A,2017,D,CHE
20174,03572904,8,0,5,01,D,105,D,2016,D,,A,39,D,02,D,410,D,3,D,,A,,A,,A,,A,,A,410,D,410,D,410,D,,A,,A,,A,,A,,A,D,,A,2016,D,BUI
20174,03573534,19,0,5,01,D,105,D,2017,D,,A,,C,01,D,360,D,3,D,,A,,A,,A,,A,,A,360,D,360,D,360,D,,A,,A,,A,,A,,A,D,,A,2017,D,JEE
20174,03574184,15,0,5,01,D,105,D,2016,D,,A,24,D,10,D,1000,D,3,D,,A,,A,5000,D,,A,,A,1000,D,1000,D,1000,D,,A,,A,,A,5000,D,,A,D,,A,2016,D,MRB
20174,03574544,12,0,5,01,D,105,D,2017,D,,A,36,D,06,D,500,D,3,D,,A,15000,D,1000,D,,A,,A,500,D,500,D,500,D,,A,,A,,A,1000,D,,A,D,,A,2017,D,FOR
20174,03576774,36,0,5,01,D,105,D,2016,D,,A,39,D,04,D,220,D,3,D,,A,,A,2000,D,,A,,A,220,D,220,D,220,D,,A,,A,,A,2000,D,,A,D,,A,2016,D,HON
20174,03577294,11,0,5,01,D,105,D,2016,D,,A,36,D,02,D,350,D,3,D,,A,,A,1000,D,,A,,A,350,D,350,D,350,D,,A,,A,,A,1000,D,,A,D,,A,2016,D,CHE
20174,03588074,25,0,5,01,D,105,D,2017,D,,A,36,D,10,D,280,D,3,D,,A,,A,1500,D,,A,,A,280,D,280,D,280,D,,A,,A,,A,1500,D,,A,D,,A,2016,D,TOY
20174,03588604,25,0,5,01,D,105,D,2017,D,,A,36,D,02,D,627,D,3,D,100,D,,A,2500,D,2500,D,,A,527,D,527,D,527,D,,A,,A,,A,0,D,,A,D,,A,2017,D,MRB
20174,03589124,17,0,5,01,D,105,D,2015,D,,A,18,D,11,D,492,D,3,D,,A,,A,,A,,A,,A,492,D,492,D,492,D,,A,,A,,A,,A,,A,D,,A,2016,D,LEX
20174,03589284,8,0,1,01,D,105,D,2008,D,,A,,B,06,D,650,D,3,D,,A,,A,2000,D,,A,09,D,650,D,650,D,,A,,A,,A,,A,2000,D,175,D,D,2017,D,2017,D,FOR
20174,03589724,11,0,5,01,D,105,D,2016,D,,A,36,D,06,D,180,D,3,D,,A,,A,,A,,A,,A,180,D,180,D,180,D,,A,,A,,A,,A,,A,D,,A,2016,D,HON
20174,03589734,11,0,5,01,D,105,D,2016,D,,A,,C,04,F,338,D,3,D,,A,,A,,A,,A,,A,338,D,338,D,338,D,,A,,A,,A,,A,,A,D,,A,2016,D,KIA
20174,03590184,13,0,5,01,D,105,D,2017,D,,A,36,D,06,D,479,D,3,D,,A,,A,,A,,A,,A,479,D,479,D,479,D,,A,,A,,A,,A,,A,D,,A,2017,D,DOD
20174,03590654,14,0,5,01,D,105,D,2015,D,,A,36,D,09,D,425,D,3,D,,A,7000,D,,A,,A,,A,425,D,425,D,425,D,,A,,A,,A,,A,,A,D,,A,2015,D,ACU
20174,03591994,18,0,1,01,D,105,D,2018,D,,A,36,D,11,D,223,D,3,D,,A,,A,5000,D,,A,,A,,A,,A,,A,,A,,A,,A,5000,D,,A,D,,A,2017,D,SUB
20174,03592344,27,0,5,02,D,105,D,2015,D,,A,36,D,12,D,560,D,3,D,,A,,A,,A,,A,,A,560,D,560,D,560,D,,A,,A,,A,,A,,A,D,,A,2014,D,TOY
20174,03592344,28,0,5,03,D,105,D,2017,D,,A,48,D,03,D,980,D,3,D,,A,,A,1500,D,,A,,A,980,D,980,D,980,D,,A,,A,,A,1500,D,,A,D,,A,2017,D,MRB
20174,03592344,29,0,1,04,D,105,D,2018,D,,A,36,D,11,D,670,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,D,,A,2017,D,MRB
20174,03592514,7,0,5,01,D,105,D,2000,D,,A,24,D,07,D,225,D,3,D,,A,,A,1000,D,,A,10,D,225,D,225,D,225,D,,A,,A,,A,1000,D,,A,D,,A,2016,D,CHE
20174,03592674,10,0,5,01,D,105,D,2015,D,,A,36,D,02,D,415,D,3,D,,A,,A,,A,,A,,A,415,D,415,D,415,D,,A,,A,,A,,A,,A,D,,A,2016,D,NIS
20174,03593004,19,0,5,01,D,105,D,2014,D,.50,D,36,D,07,D,300,D,3,D,,A,,A,,A,,A,,A,300,D,300,D,300,D,,A,,A,,A,,A,,A,D,,A,2014,D,FOR
20174,03594124,6,0,5,01,D,105,D,2016,D,,A,72,D,03,D,400,D,3,D,,A,12000,D,,A,,A,,A,400,D,400,D,400,D,,A,,A,,A,,A,,A,D,,A,2016,D,NIS
20174,03594444,9,0,5,01,D,105,D,2005,D,,A,36,D,03,D,320,D,3,D,,A,,A,,A,,A,,A,320,D,320,D,320,D,,A,,A,,A,,A,,A,D,,A,2016,D,NIS
20174,03594624,15,0,5,01,D,105,D,2016,D,,A,39,D,07,D,487,D,3,D,,A,,A,900,D,,A,,A,487,D,487,D,487,D,,A,,A,,A,900,D,,A,D,,A,2016,D,CHE
20174,03594684,21,0,5,01,D,105,D,2016,D,,A,60,D,08,D,525,D,3,D,,A,,A,,A,,A,,A,525,D,525,D,525,D,,A,,A,,A,,A,,A,D,,A,2016,D,TOY
20174,03594704,21,0,5,02,D,105,D,2017,D,,A,37,D,05,D,500,D,3,D,,A,,A,,A,,A,,A,500,D,500,D,500,D,,A,,A,,A,,A,,A,D,,A,2017,D,DOD
20174,03594914,16,0,5,01,D,105,D,2016,D,,A,36,D,02,D,599,D,3,D,,A,,C,,A,,A,,A,599,D,599,D,599,D,,A,,A,,A,,A,,A,D,,A,2017,D,FOR
20174,03595034,17,0,5,01,D,105,D,2014,D,,A,39,D,11,D,500,D,3,D,,A,,A,1000,D,,A,,A,500,D,500,D,500,D,,A,,A,,A,1000,D,,A,D,,A,2014,D,INF
20174,03595034,18,0,5,02,D,105,D,2016,D,,A,39,D,08,D,550,D,3,D,,A,,A,,A,,A,,A,550,D,550,D,550,D,,A,,A,,A,,A,,A,D,,A,2016,D,INF
20174,03595104,30,0,5,01,D,105,D,2015,D,,A,36,D,06,D,315,D,3,D,,A,,A,,A,,A,10,F,315,D,315,D,315,D,20,D,20,D,20,D,,A,,A,D,,A,2015,D,HYU
20174,03595104,31,0,5,02,D,105,D,2016,D,,A,36,D,02,D,500,D,3,D,,A,,A,500,D,,A,,A,500,D,500,D,500,D,,A,,A,,A,500,D,,A,D,,A,2017,D,DOD
20174,03595104,32,0,1,03,D,105,D,2017,D,,A,36,D,11,D,354,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,D,,A,2017,D,HYU
20174,03595244,15,0,5,01,D,105,D,2015,D,,A,36,D,05,D,230,D,3,D,,A,,A,1000,D,,A,,A,230,D,230,D,230,D,,A,,A,,A,1000,D,,A,D,,A,2015,D,MAZ
20174,03595364,18,0,5,01,D,105,D,2015,D,,A,36,D,02,D,250,D,3,D,,A,,A,2500,D,,A,,A,250,D,250,D,250,D,,A,,A,,A,2500,D,,A,D,,A,2015,D,MAZ
20174,03595884,18,0,5,01,D,105,D,2015,D,,A,36,D,09,D,649,D,3,D,,A,,A,,C,,A,,A,649,D,649,D,649,D,,A,,A,,A,,B,,A,D,,A,2015,D,BMW
20174,03595884,19,0,5,02,D,105,D,,C,,A,,C,11,F,,C,,C,,A,,A,,A,,A,10,D,290,F,290,F,290,F,,A,,A,,A,,A,1000,D,D,,A,2015,F,AUD
20174,03596324,15,0,1,01,D,105,D,2014,D,,A,2,D,08,D,350,D,3,D,,A,,A,,A,,A,09,D,350,D,350,D,,A,,A,,A,,A,,A,,A,D,2017,D,2016,D,FOR
20174,03596324,16,0,1,02,D,105,D,2016,D,,A,3,D,08,D,411,D,3,D,,A,,A,,A,,A,,A,411,D,411,D,411,D,,A,,A,,A,,A,,A,D,,A,2017,D,TOY
20174,03596884,8,0,5,01,D,105,D,2015,D,,A,36,D,09,F,170,D,3,D,,A,4000,D,,A,,A,,A,170,D,170,D,170,D,,A,,A,,A,,A,,A,D,,A,2015,D,NIS
20174,03597004,13,0,5,01,D,105,D,2016,D,,A,39,D,11,D,637,D,3,D,,A,3000,D,,A,,A,,A,637,D,637,D,637,D,,A,,A,,A,,A,,A,D,,A,2016,D,CAD
20174,03597114,7,0,5,01,D,105,D,2016,D,,A,60,D,06,D,550,D,3,D,,A,,A,,A,,A,,A,550,D,550,D,550,D,,A,,A,,A,,A,,A,D,,A,2016,D,CHE
20174,03598034,17,0,5,01,D,105,D,2017,D,,A,36,D,01,D,390,D,3,D,,A,2321,D,,A,,A,,A,390,D,390,D,390,D,,A,,A,,A,,A,,A,D,,A,2017,D,CHE
20174,03598124,10,0,5,01,D,105,D,2016,D,,A,39,D,04,D,580,D,3,D,,A,,A,5000,D,,A,,A,580,D,580,D,580,D,40,D,40,D,40,D,5000,D,,A,D,,A,2016,D,BUI
20174,03598334,8,0,1,01,D,105,D,2017,D,,A,24,D,10,D,430,D,3,D,,A,,A,,A,,A,,A,,A,430,D,430,D,,A,,A,,A,,A,,A,D,,A,2017,D,BUI
20174,03598934,9,0,5,01,D,105,D,2016,D,,A,36,D,12,D,380,D,3,D,,A,,A,2000,D,,A,,A,380,D,380,D,380,D,,A,,A,,A,2000,D,,A,D,,A,2015,D,HON
20174,03599434,19,0,5,01,D,105,D,2017,D,,A,48,D,04,D,466,D,3,D,,A,,A,,A,,A,,A,466,D,466,D,466,D,,A,,A,,A,,A,,A,D,,A,2017,D,LEX
20174,03599604,10,0,5,01,D,105,D,2015,D,,A,52,D,02,D,310,D,3,D,,A,,A,5000,D,,A,,A,310,D,310,D,310,D,,A,,A,,A,5000,D,,A,D,,A,2017,D,TOY
20174,03599654,13,0,5,01,D,105,D,2017,D,,A,48,D,12,D,500,D,3,D,,A,,A,2000,D,,A,,A,500,D,500,D,500,D,,A,,A,,A,2000,D,,A,D,,A,2016,D,JEE
20174,03599794,11,0,5,01,D,105,D,2015,D,,A,36,D,06,D,313,D,3,D,,A,,A,2000,D,,A,,A,313,D,313,D,313,D,,A,,A,,A,2000,D,,A,D,,A,2015,D,FOR
20174,03599944,14,0,5,01,D,105,D,,C,,A,,C,02,F,,C,,C,,A,,A,,A,,A,,A,411,F,411,F,411,F,,A,,A,,A,,A,,A,A,,A,2016,F,
20174,03600004,11,0,1,01,D,105,D,2014,D,,A,60,D,08,F,500,D,3,D,,A,,A,3000,D,,A,,A,500,D,500,D,500,D,,A,,A,,A,3000,D,,A,D,,A,2015,D,LEX
20174,03601284,7,0,5,01,D,105,D,2015,D,,A,39,D,02,D,480,D,3,D,,A,,A,,A,,A,,A,480,D,480,D,480,D,,A,,A,,A,,A,,A,D,,A,2015,D,FOR
20174,03601284,8,0,5,02,D,105,D,2015,D,,A,39,D,12,D,350,D,3,D,,A,,A,,A,,A,,A,350,D,350,D,350,D,,A,,A,,A,,A,,A,D,,A,2014,D,FOR
20174,03601284,9,0,1,03,D,105,D,2018,D,,A,36,D,01,D,330,D,3,D,,A,,A,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,2000,D,,A,D,,A,2018,D,FOR
20174,03601404,14,0,5,01,D,105,D,2017,D,,A,36,D,03,D,489,D,3,D,,A,,A,,A,,A,,A,489,D,489,D,489,D,,A,,A,,A,,A,,A,D,,A,2017,D,ACU
20174,03602374,14,0,5,01,D,105,D,2014,D,,A,36,D,06,D,244,D,3,D,,A,,A,,A,,A,,A,244,D,244,D,244,D,,A,,A,,A,,A,,A,D,,A,2013,D,HON
20174,03603594,10,0,5,01,D,105,D,2016,D,,A,36,D,11,D,292,D,3,D,,A,4565,D,,A,,A,,A,292,D,292,D,292,D,,A,,A,,A,,A,,A,D,,A,2015,D,NIS
20174,03603644,16,0,5,01,D,105,D,2017,D,,A,36,D,01,D,558,D,3,D,,A,,A,1600,D,,A,,A,558,D,558,D,558,D,,A,,A,,A,1600,D,,A,D,,A,2017,D,LEX
20174,03603644,17,0,5,02,D,105,D,2016,D,,A,36,D,01,D,438,D,3,D,,A,,A,2300,D,,A,,A,438,D,438,D,438,D,,A,,A,,A,2300,D,,A,D,,A,2016,D,HON
20174,03603784,14,0,5,01,D,105,D,2016,D,,A,39,D,11,D,640,D,3,D,,A,,A,,A,,A,,A,640,D,640,D,640,D,,A,,A,,A,,A,,A,D,,A,2015,D,GMC
20174,03604264,20,0,5,01,D,105,D,2017,D,,A,24,D,03,D,320,D,3,D,,A,,A,,A,,A,,A,320,D,320,D,320,D,,A,,A,,A,,A,,A,D,,A,2017,D,GMC
20174,03604264,21,0,5,02,D,105,D,2018,D,,A,36,D,08,D,520,D,3,D,,A,6200,D,2000,D,,A,,A,520,D,520,D,520,D,,A,,A,,A,2000,D,,A,D,,A,2017,D,GMC
20174,03604804,10,0,1,01,D,105,D,2015,D,,A,36,D,06,D,297,D,3,D,,A,,A,5000,D,,A,,A,297,D,297,D,297,D,,A,,A,,A,5000,D,,A,D,,A,2016,D,FOR
20174,03604854,17,0,5,01,D,105,D,2015,D,,A,36,D,06,D,228,D,3,D,,A,,A,,A,,A,,A,228,D,228,D,228,D,,A,,A,,A,,A,,A,D,,A,2015,D,HYU
20174,03605294,5,0,5,01,D,105,D,1999,D,,A,60,D,06,D,,C,3,D,,A,,A,5000,D,,A,,A,435,F,435,F,435,F,,A,,A,,A,5000,D,,A,D,,A,1999,D,TOY
20174,03605314,19,0,5,01,D,105,D,2014,D,,A,60,D,05,D,350,D,3,D,,A,,A,5000,D,,A,,A,350,D,350,D,350,D,,A,,A,,A,5000,D,,A,D,,A,2017,D,TOY
20174,03606064,13,0,5,01,D,105,D,2016,D,,A,36,D,09,D,279,D,3,D,,A,,A,500,D,,A,,A,279,D,279,D,279,D,,A,,A,,A,500,D,,A,D,,A,2016,D,FOR
20174,03606224,18,0,5,01,D,105,D,2016,D,,A,72,D,08,D,300,D,3,D,,A,500,D,6000,D,,A,,A,300,D,300,D,300,D,,A,,A,,A,6000,D,,A,D,,A,2016,D,TOY
20174,03606474,20,0,5,01,D,105,D,2017,D,,A,36,D,12,D,175,D,3,D,,A,10000,D,,A,,A,,A,175,D,175,D,175,D,,A,,A,,A,,A,,A,D,,A,2016,D,TOY
20174,03606604,16,0,5,01,D,105,D,2014,D,,A,48,D,07,D,354,D,3,D,,A,7500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,D,,A,2018,D,TOY
20174,03606624,18,0,5,01,D,105,D,2017,D,,A,36,D,03,D,481,D,3,D,,A,,A,,A,,A,,A,481,D,481,D,481,D,,A,,A,,A,,A,,A,D,,A,2017,D,FOR
20174,03606624,19,0,5,02,D,105,D,2014,D,,A,36,D,01,D,330,D,3,D,,A,,A,,A,,A,,A,330,D,330,D,330,D,,A,,A,,A,,A,,A,D,,A,2015,D,BMW
20174,03606864,11,0,5,01,D,105,D,2012,D,,A,60,D,01,F,1200,D,3,D,,A,,A,,A,,A,10,D,1200,D,1200,D,1200,D,,A,,A,,A,,A,,A,D,,A,2016,F,BMW
20174,03606864,12,0,5,02,D,105,D,2015,D,,A,39,D,10,D,510,D,3,D,,A,,A,3000,D,,A,,A,510,D,510,D,510,D,,A,,A,,A,3000,D,,A,D,,A,2015,D,MRB
20174,03606864,13,0,5,03,D,105,D,2015,D,,A,36,D,10,D,300,D,3,D,,A,,A,2500,D,,A,,A,300,D,300,D,300,D,,A,,A,,A,2500,D,,A,D,,A,2015,D,JEE
20174,03607464,7,0,5,01,D,105,D,2016,D,,A,,C,09,F,76,D,3,D,,A,,A,,A,,A,11,D,76,D,76,D,76,D,,A,,A,,A,,A,,A,D,,A,2016,D,CHE
20174,03607464,8,0,1,02,D,105,D,2017,D,,A,24,D,12,D,,C,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,D,,A,2018,D,CHE
20174,03607754,15,0,5,01,D,105,D,2008,D,,A,72,D,07,D,180,D,3,D,,A,14000,D,,A,,A,,A,180,D,180,D,180,D,,A,,A,,A,,A,,A,D,,A,2015,D,CHE
20174,03607754,16,0,5,02,D,105,D,2016,D,,A,72,D,09,D,600,D,3,D,,A,5000,D,,A,,A,,A,600,D,600,D,600,D,,A,,A,,A,,A,,A,D,,A,2015,D,CHE
20174,03607754,17,0,5,03,D,105,D,2015,D,,A,72,D,06,D,400,D,3,D,,A,,A,,A,,A,,A,400,D,400,D,400,D,,A,,A,,A,,A,,A,D,,A,2016,D,CHE
20174,03607944,23,0,5,01,D,105,D,2017,D,.50,D,36,D,01,D,300,D,3,D,,A,,A,3000,D,,A,,A,300,D,300,D,300,D,,A,,A,,A,3000,D,,A,D,,A,2017,D,LEX
20174,03608234,25,0,5,01,D,105,D,2017,D,,A,36,D,06,D,327,D,3,D,,A,8000,D,,A,,A,,A,327,D,327,D,327,D,,A,,A,,A,,A,,A,D,,A,2017,D,FOR
20174,03608254,22,0,5,01,D,105,D,2016,D,,A,11,D,04,D,310,D,3,D,,A,,A,,A,,A,,A,310,D,310,D,310,D,,A,,A,,A,,A,,A,D,,A,2016,D,JEE
20174,03608254,23,0,5,02,D,105,D,2017,D,,A,10,D,03,D,198,D,3,D,,A,1500,D,,A,,A,,A,198,D,198,D,198,D,,A,,A,,A,,A,,A,D,,A,2017,D,JEE
20174,03608444,16,0,5,01,D,105,D,2016,D,,A,36,D,09,D,138,D,3,D,,A,,A,2000,D,,A,,A,138,D,138,D,138,D,,A,,A,,A,2000,D,,A,D,,A,2016,D,VOK
20174,03608484,13,0,5,01,D,105,D,2014,D,,A,36,D,01,D,900,D,3,D,,A,,A,,A,,A,,A,900,D,900,D,900,D,,A,,A,,A,,A,,A,D,,A,2014,D,INF
20174,03608484,14,0,5,02,D,105,D,2016,D,,A,36,D,01,D,269,D,3,D,,A,,A,,A,,A,,A,269,D,269,D,269,D,,A,,A,,A,,A,,A,D,,A,2016,D,SCI
20174,03608824,14,0,5,01,D,105,D,2016,D,,A,36,D,04,D,205,D,3,D,,A,,A,,A,,A,,A,205,D,205,D,205,D,,A,,A,,A,,A,,A,D,,A,2016,D,SCI
20174,03640533,9,0,5,01,D,105,D,2016,D,,A,36,D,06,D,336,D,3,D,,A,,C,,A,,A,,A,336,D,336,D,336,D,,A,,A,,A,,A,,A,D,,A,2016,D,MAZ
20174,03641143,7,0,5,01,D,105,D,2016,D,,A,36,D,07,D,343,D,3,D,,A,,A,,A,,A,,A,343,D,343,D,343,D,,A,,A,,A,,A,,A,D,,A,2016,D,NIS
20174,03641813,17,0,5,01,D,105,D,2016,D,,A,36,D,06,D,664,D,3,D,,A,,A,,A,,A,,A,664,D,664,D,664,D,,A,,A,,A,,A,,A,D,,A,2016,D,LIN
20174,03642243,16,0,5,01,D,105,D,2016,D,,A,24,D,08,D,279,D,3,D,,A,,A,,A,,A,08,D,279,D,279,D,,A,17,D,17,D,,A,,A,,A,D,,A,2016,D,FOR
20174,03642243,17,0,1,02,D,105,D,2015,D,,A,36,D,08,D,211,D,3,D,,A,,A,,A,,A,,A,,A,211,D,211,D,,A,28,D,28,D,,A,,A,D,,A,2017,D,FOR
20174,03642463,10,0,5,01,D,105,D,2016,D,,A,24,D,01,D,91,D,3,D,,A,,A,2500,D,,A,,A,91,D,91,D,91,D,1,D,1,D,1,D,2500,D,,A,D,,A,2016,D,TOY
20174,03642473,13,0,1,01,D,105,D,2017,D,,A,36,D,06,D,226,D,3,D,,A,,A,,A,,A,,A,226,D,226,D,226,D,,A,,A,,A,,A,,A,D,,A,2017,D,NIS
20174,03642513,13,0,5,01,D,105,D,2015,D,,A,30,D,01,D,531,D,3,D,,A,,A,,A,,A,,A,531,D,531,D,531,D,,A,,A,,A,,A,,A,D,,A,2015,D,BMW
20174,03642513,14,0,5,02,D,105,D,2016,D,,A,30,D,01,D,800,D,3,D,,A,,A,,A,,A,,A,800,D,800,D,800,D,,A,,A,,A,,A,,A,D,,A,2016,D,BMW
20174,03642713,24,0,5,01,D,105,D,2017,D,,A,36,D,11,D,340,D,3,D,,A,2000,D,3000,D,,A,,A,340,D,340,D,340,D,,A,,A,,A,3000,D,,A,D,,A,2016,D,FOR
20174,03642723,22,0,5,01,D,105,D,2016,D,,A,36,D,12,D,500,D,3,D,,A,,A,,A,,A,,A,500,D,500,D,500,D,,A,,A,,A,,A,,A,D,,A,2016,D,LEX
20174,03645913,15,0,1,01,D,105,D,2017,D,,A,24,D,05,D,390,D,3,D,,A,,A,1500,D,,A,,A,390,D,390,D,390,D,,A,,A,,A,1500,D,,A,D,,A,2017,D,NIS
20174,03645913,16,0,1,02,D,105,D,2016,D,,A,36,D,05,D,269,D,3,D,,A,,A,1500,D,,A,,A,269,D,269,D,269,D,,A,,A,,A,1500,D,,A,D,,A,2016,D,CHR
20174,03646053,12,0,1,01,D,105,D,2015,D,,A,48,D,01,D,230,D,3,D,,A,,A,,A,,A,,A,230,D,230,D,230,D,30,D,30,D,30,D,,A,,A,D,,A,2016,D,HYU
20174,03646173,40,0,5,01,D,105,D,2015,D,,A,36,D,09,D,191,D,3,D,,A,1500,D,3000,D,,A,08,D,191,D,191,D,,A,,A,,A,,A,3000,D,920,D,D,,A,2014,D,NIS
20174,03646313,6,0,5,01,D,105,D,2017,D,,A,,C,03,D,400,D,3,D,,A,,A,500,D,,A,,A,400,D,400,D,400,D,,A,,A,,A,500,D,,A,D,,A,2017,D,FOR
20174,03646573,8,0,5,01,D,105,D,2015,D,,A,60,D,12,F,355,D,3,D,,A,,A,,A,,A,,A,355,D,355,D,355,D,,A,,A,,A,,A,,A,D,,A,2015,D,KIA
20174,03646733,10,0,5,01,D,105,D,2016,D,,A,36,D,07,D,300,D,3,D,,A,,A,2000,D,,A,,A,300,D,300,D,300,D,,A,,A,,A,2000,D,,A,D,,A,2016,D,HON
20174,03646823,21,0,5,01,D,105,D,2016,D,,A,36,D,01,D,350,D,3,D,,A,,A,100,D,,A,,A,350,D,350,D,350,D,,A,,A,,A,100,D,,A,D,,A,2016,D,DOD
20174,03647813,19,0,5,01,D,105,D,2016,D,,A,36,D,02,D,375,D,3,D,,A,,A,,A,,A,,A,375,D,375,D,375,D,,A,,A,,A,,A,,A,D,,A,2016,D,LIN
20174,03647813,20,0,5,02,D,105,D,2016,D,,A,36,D,06,D,,C,3,D,,A,,A,,A,,A,,A,640,F,640,F,640,F,,A,,A,,A,,A,,A,D,,A,2016,D,DOD
