QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,APPRPRYB,APPR_RYB,SRVCMOB,SRVCMOB_,REPAIRX,REPAIRX_,APPRPB1,APPRPB1_,APPRPB2,APPRPB2_,APPRPB3,APPRPB3_,APPRPB4,APPRPB4_,APPRPB5,APPRPB5_,APPRPB6,APPRPB6_,APPRPB7,APPRPB7_,APPRPB8,APPRPB8_,APPRPB9,APPRPB9_,EQBPURCH
20171,03440623,6,0,1,110,D,12,D,102,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03440743,11,0,1,190,D,10,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03440743,12,0,1,190,D,11,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03440743,13,0,1,190,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03440743,14,0,2,190,D,10,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03441023,16,0,1,140,D,11,D,297,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03441043,8,0,1,110,D,12,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03441473,9,0,1,110,D,10,D,594,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03441633,1,0,1,130,D,10,D,514,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03441823,20,0,1,110,D,10,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03441823,21,0,1,110,D,11,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03441823,22,0,1,110,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03441823,23,0,1,190,D,10,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03441823,24,0,2,110,D,10,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03442093,2,0,1,190,D,11,D,79,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03442133,5,0,1,220,D,10,D,108,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03442353,12,0,1,190,D,10,D,109,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03442353,13,0,1,190,D,11,D,109,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03442353,14,0,1,190,D,12,D,109,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03442383,5,0,1,200,D,12,D,133,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03442423,4,0,1,190,D,11,D,433,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03442423,5,0,2,190,D,10,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03442463,11,0,1,130,D,10,D,86,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03442513,19,0,1,130,D,11,D,67,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03442653,20,0,1,100,D,12,D,142,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03442793,7,0,1,200,D,12,D,270,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03442833,6,0,1,190,D,12,D,101,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03442923,3,0,1,110,D,10,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03442923,4,0,1,110,D,11,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03442923,5,0,1,110,D,12,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03442963,5,0,1,190,D,10,D,102,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03442963,6,0,1,190,D,11,D,102,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03442963,7,0,1,190,D,12,D,102,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03443153,12,0,1,100,D,11,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03443403,5,0,1,190,D,10,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03443403,6,0,1,190,D,10,D,207,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03443653,13,0,1,200,D,10,D,849,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03443673,22,0,2,110,D,10,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03443673,23,0,2,220,D,10,D,108,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03443693,3,0,2,130,D,10,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03443753,13,0,2,110,D,10,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03444003,7,0,1,170,D,12,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03444203,16,0,1,200,D,12,D,298,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03444283,5,0,1,170,D,10,D,276,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03444373,10,0,1,200,D,10,D,234,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03444743,17,0,1,200,D,10,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03444783,10,0,1,110,D,12,D,166,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03444783,11,0,2,110,D,10,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03445013,4,0,1,115,D,11,D,,H,110,D,100,D,,A,,A,,A,,A,,A,,A,,A,
20171,03445013,4,1,1,110,D,11,D,98,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03445013,4,2,1,100,D,11,D,102,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03445013,5,0,1,200,D,11,D,115,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03445573,10,0,1,200,D,10,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03445573,11,0,1,200,D,11,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03445573,12,0,1,200,D,12,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03445643,8,0,1,190,D,12,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03445833,8,0,1,110,D,11,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03445953,14,0,1,200,D,10,D,213,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03446163,2,0,1,190,D,10,D,102,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03446163,3,0,1,190,D,11,D,102,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03446163,4,0,1,190,D,12,D,102,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03446223,3,0,1,190,D,12,D,173,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03446323,3,0,1,220,D,11,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03446733,1,0,1,190,D,10,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03446773,9,0,1,190,D,12,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03446923,6,0,1,110,D,11,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03446993,7,0,1,190,D,11,D,51,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03447123,3,0,1,190,D,12,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03447123,4,0,2,190,D,10,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03447323,11,0,1,110,D,10,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03447793,15,0,1,190,D,10,D,73,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03448073,10,0,1,190,D,10,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03448103,5,0,2,110,D,10,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03449053,4,0,1,130,D,10,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03449133,14,0,1,110,D,10,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03449253,14,0,1,220,D,10,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03449313,10,0,2,130,D,10,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03449403,3,0,1,200,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03449743,13,0,1,110,D,11,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03450233,22,0,1,100,D,12,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03450293,4,0,2,190,D,10,D,87,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03450443,7,0,1,190,D,10,D,289,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03450443,8,0,1,200,D,10,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03450443,9,0,1,200,D,11,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03450443,10,0,1,200,D,12,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03450443,11,0,2,190,D,10,D,316,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03450573,10,0,2,200,D,10,D,157,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03450593,32,0,1,200,D,11,D,87,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03450673,2,0,1,190,D,10,D,138,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03450704,20,0,1,170,D,12,D,37,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03450704,21,0,1,100,D,11,D,148,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03461333,1,0,1,190,D,11,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03461333,2,0,1,190,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03461333,3,0,1,190,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03461393,6,0,2,200,D,11,D,88,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03461893,11,0,1,130,D,11,D,207,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03461893,12,0,1,130,D,12,D,144,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03462243,2,0,1,120,D,11,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03462623,10,0,1,190,D,01,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03462643,5,0,1,190,D,01,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03462643,6,0,1,200,D,11,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03462743,5,0,1,210,D,12,D,,H,210,D,190,D,,A,,A,,A,,A,,A,,A,,A,
20171,03462743,5,1,1,100,D,12,D,77,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03462743,5,2,1,110,D,12,D,73,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03462743,5,3,1,120,D,12,D,29,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03462743,5,4,1,130,D,12,D,87,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03462743,5,5,1,190,D,12,D,63,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03462743,5,6,1,200,D,12,D,58,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03462743,5,7,1,220,D,12,D,48,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03462933,8,0,1,190,D,01,D,31,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03462933,9,0,1,190,D,11,D,31,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03462933,10,0,1,190,D,12,D,31,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03463103,13,0,1,220,D,12,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03463193,8,0,1,190,D,12,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03463313,6,0,1,190,D,12,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03463533,3,0,1,190,D,12,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03463533,4,0,1,190,D,01,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03463533,5,0,2,190,D,11,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03463593,3,0,1,200,D,12,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03463603,16,0,1,220,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03464023,10,0,1,190,D,11,D,76,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03464023,11,0,1,190,D,01,D,76,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03464153,10,0,1,110,D,12,D,416,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03464353,4,0,1,200,D,01,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03464373,2,0,1,110,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03465063,32,0,1,200,D,11,D,37,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03465063,33,0,1,200,D,12,D,37,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03465063,34,0,1,200,D,01,D,37,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03465123,5,0,1,190,D,12,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03465153,21,0,1,190,D,01,D,97,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03465273,29,0,1,200,D,11,D,38,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03465273,30,0,1,200,D,12,D,38,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03465273,31,0,1,200,D,01,D,38,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03465273,32,0,2,200,D,11,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03465423,8,0,1,190,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03465553,14,0,1,200,D,01,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03465553,15,0,1,200,D,11,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03465553,16,0,1,200,D,12,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03465553,17,0,2,200,D,11,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03465563,18,0,1,190,D,11,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03465563,19,0,1,190,D,12,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03465563,20,0,1,190,D,01,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03465603,17,0,2,110,D,11,D,196,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03465723,7,0,1,190,D,11,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03465723,8,0,1,190,D,12,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03465723,9,0,1,100,D,01,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03465893,39,0,1,190,D,11,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03466243,8,0,1,190,D,01,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03466363,9,0,1,110,D,01,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03466773,21,0,1,110,D,01,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03466773,22,0,1,110,D,01,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03466773,23,0,1,190,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03466773,24,0,1,190,D,11,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03466773,25,0,1,190,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03466773,26,0,1,200,D,11,D,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03467403,9,0,2,100,D,11,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03467483,6,0,1,200,D,01,D,456,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03467543,6,0,1,220,D,12,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03467623,15,0,1,190,D,12,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03467843,15,0,1,190,D,01,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03467843,16,0,2,190,D,11,D,74,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03467893,5,0,1,190,D,01,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03467893,6,0,1,190,D,11,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03467893,7,0,1,190,D,12,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03468063,15,0,1,190,D,11,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03468163,16,0,1,190,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03468163,17,0,1,200,D,11,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03468163,18,0,1,200,D,12,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03468163,19,0,1,200,D,01,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03468163,20,0,2,110,D,11,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03468743,9,0,1,120,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03468943,5,0,1,190,D,01,D,66,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03468963,13,0,1,220,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03469033,21,0,1,200,D,11,D,19,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03469033,22,0,1,200,D,12,D,19,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03469033,23,0,1,200,D,01,D,19,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03469043,15,0,1,190,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03469903,9,0,1,190,D,01,D,81,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03470083,20,0,1,200,D,12,D,199,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03470143,4,0,1,110,D,12,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03470143,5,0,1,190,D,11,D,63,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03470623,7,0,2,200,D,11,D,212,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03470653,16,0,1,130,D,11,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03471053,8,0,1,120,D,12,D,36,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03471153,5,0,2,190,D,11,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03471243,5,0,1,210,D,01,D,,H,210,D,220,D,,A,,A,,A,,A,,A,,A,,A,
20171,03471243,5,1,1,200,D,01,D,8,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03471243,5,2,1,220,D,01,D,7,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03492343,24,0,1,190,D,01,D,141,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03492363,5,0,1,200,D,12,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03492363,6,0,1,200,D,01,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03492363,7,0,1,200,D,02,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03493413,3,0,1,190,D,02,D,109,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03494243,1,0,2,190,D,12,D,106,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03494243,2,0,2,190,D,12,D,106,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03494273,10,0,1,200,D,02,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03494273,11,0,1,200,D,01,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03494363,5,0,1,200,D,01,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03494363,6,0,1,200,D,02,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03494393,5,0,2,110,D,12,D,92,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03494783,14,0,1,200,D,02,D,63,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03494823,8,0,2,200,D,12,D,139,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03494973,1,0,C,220,D,01,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03495003,9,0,1,220,D,01,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03495003,10,0,1,220,D,02,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03495003,11,0,2,220,D,12,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03495143,5,0,1,130,D,01,D,2575,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03495433,9,0,1,170,D,12,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03495563,9,0,2,110,D,12,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03495673,6,0,1,190,D,12,D,94,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03495673,7,0,1,190,D,02,D,209,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03495733,7,0,1,170,D,12,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03495923,4,0,1,220,D,01,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03496503,11,0,1,190,D,02,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03496553,4,0,1,100,D,01,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03496593,5,0,1,190,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03496613,16,0,1,190,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03497233,2,0,2,190,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03497863,4,0,1,220,D,12,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03497863,5,0,1,220,D,01,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03497863,6,0,1,220,D,02,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03497863,7,0,1,200,D,12,D,633,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03498893,6,0,1,190,D,02,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03498953,11,0,1,200,D,01,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03498953,12,0,1,200,D,02,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03498953,13,0,1,220,D,01,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03498953,14,0,2,200,D,12,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03498953,15,0,2,220,D,12,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03499063,14,0,1,210,D,12,D,,H,200,D,110,D,,A,,A,,A,,A,,A,,A,,A,
20171,03499063,14,1,1,200,D,12,D,11,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03499063,14,2,1,110,D,12,D,13,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03499063,15,0,1,210,D,01,D,,H,200,D,110,D,,A,,A,,A,,A,,A,,A,,A,
20171,03499063,15,1,1,200,D,01,D,10,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03499063,15,2,1,110,D,01,D,14,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03499063,16,0,1,210,D,02,D,,H,200,D,110,D,,A,,A,,A,,A,,A,,A,,A,
20171,03499063,16,1,1,200,D,02,D,10,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03499063,16,2,1,110,D,02,D,14,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03499183,11,0,1,200,D,02,D,516,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03499223,2,0,1,200,D,02,D,76,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03499273,7,0,1,100,D,02,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03499313,3,0,1,220,D,02,D,236,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03499493,5,0,1,110,D,12,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03499643,15,0,1,110,D,01,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03499643,16,0,1,110,D,02,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03499963,5,0,1,110,D,12,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03499963,6,0,1,110,D,01,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03499963,7,0,1,110,D,02,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03499963,8,0,2,110,D,12,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03500053,7,0,1,220,D,12,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03500053,8,0,1,220,D,01,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03500053,9,0,1,220,D,02,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03500113,25,0,1,170,D,01,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03500513,14,0,1,190,D,02,D,86,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03500903,7,0,1,190,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03500913,19,0,1,190,D,01,D,135,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03501123,10,0,1,200,D,01,D,77,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03501123,11,0,1,200,D,02,D,77,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03501123,12,0,2,210,D,12,D,,H,110,D,200,D,,A,,A,,A,,A,,A,,A,,A,
20171,03501123,12,1,2,110,D,12,D,40,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
