QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MEDPCARY,MEDP_ARY,MEDPGFTC,MEDP_FTC,MEDPMTMO,MEDP_TMO,MEDPMTX,MEDPMTX_,MEDPCY1,MEDPCY1_,MEDPCY2,MEDPCY2_,MEDPCY3,MEDPCY3_,MEDPCY4,MEDPCY4_,MEDPCY5,MEDPCY5_,MEDPCY6,MEDPCY6_,MEDPCY7,MEDPCY7_,MEDPCY8,MEDPCY8_,MEDPCY9,MEDPCY9_,MEDPPRNT,MEDP_RNT,MEDPNOUT,MEDP_OUT
20174,03607894,29,0,1,110,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03607894,30,0,1,120,D,1,D,11,D,265,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03607894,31,0,1,420,D,1,D,11,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03607894,32,0,1,620,D,1,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03607914,27,0,1,120,D,1,D,11,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03607914,28,0,1,200,D,1,D,11,D,534,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03607914,29,0,1,620,D,1,D,13,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03607964,11,0,1,420,D,1,D,10,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03607964,12,0,1,620,D,1,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03607984,9,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03608014,9,0,1,410,D,1,D,11,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20174,03608014,10,0,1,620,D,1,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03608024,10,0,1,420,D,1,D,11,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03608024,11,0,1,420,D,1,D,10,D,255,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03608024,12,0,1,620,D,1,D,13,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03608024,13,0,2,420,D,1,D,09,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03608054,17,0,1,110,D,1,D,09,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03608054,18,0,1,110,D,1,D,10,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03608054,19,0,1,110,D,1,D,11,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03608054,20,0,1,420,D,1,D,09,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03608054,21,0,1,420,D,1,D,10,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03608054,22,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03608114,22,0,1,420,D,1,D,11,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03608114,23,0,1,410,D,1,D,11,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20174,03608204,8,0,1,110,D,1,D,10,D,2057,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03608204,9,0,2,110,D,1,D,09,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03608234,27,0,1,330,D,1,D,10,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03608234,28,0,1,420,D,1,D,10,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03608234,29,0,2,120,D,1,D,09,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03608254,26,0,1,120,D,1,D,09,D,280,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03608254,27,0,2,510,D,1,D,09,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03608294,9,0,1,420,D,1,D,10,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03608294,10,0,1,620,D,1,D,10,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03608324,14,0,1,620,D,1,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03608404,20,0,1,620,D,1,D,10,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03608444,18,0,1,900,D,1,D,11,D,,H,510,D,330,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03608444,18,1,1,510,D,1,D,11,D,50,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03608444,18,2,1,330,D,1,D,11,D,100,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03608484,17,0,1,900,D,1,D,11,D,,H,120,D,620,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A
20174,03608484,17,1,1,120,D,1,D,11,D,172,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03608484,17,2,1,620,D,1,D,11,D,25,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03608484,17,3,1,110,D,1,D,11,D,53,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03608584,10,0,1,200,D,1,D,11,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03608604,14,0,1,420,D,1,D,10,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03608614,16,0,1,420,D,1,D,10,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03608614,17,0,1,620,D,1,D,11,D,138,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03608614,18,0,2,200,D,1,D,09,D,129,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03608624,10,0,1,110,D,1,D,11,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03608624,11,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03608694,19,0,1,420,D,1,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03608694,20,0,1,620,D,1,D,10,D,78,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03608694,21,0,1,635,D,1,D,11,D,29,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20174,03608714,11,0,2,200,D,1,D,09,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03608724,18,0,1,200,D,1,D,11,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03608724,19,0,1,420,D,1,D,11,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03608724,20,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03608734,20,0,1,420,D,1,D,11,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03608734,21,0,1,530,D,1,D,09,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03608734,22,0,1,530,D,1,D,10,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03608734,23,0,1,530,D,1,D,11,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03608734,24,0,1,620,D,1,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03608884,11,0,1,620,D,1,D,13,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03639433,23,0,1,420,D,1,D,07,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03639433,24,0,1,420,D,1,D,09,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03639443,8,0,1,410,D,1,D,08,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20174,03639543,15,0,1,620,D,1,D,07,D,67,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03639563,18,0,1,420,D,1,D,07,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03639613,21,0,1,620,D,1,D,13,D,97,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03639633,14,0,1,620,D,1,D,07,D,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03639633,15,0,1,620,D,1,D,08,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03639633,16,0,1,620,D,1,D,09,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03639663,20,0,2,200,D,1,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03639813,14,0,1,420,D,1,D,08,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03639813,15,0,1,620,D,1,D,08,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03639813,16,0,1,620,D,1,D,09,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03639813,17,0,2,420,D,1,D,07,D,360,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03639813,18,0,2,620,D,1,D,07,D,19,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03639833,5,0,1,620,D,1,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03639873,14,0,1,120,D,1,D,09,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03639873,15,0,1,620,D,1,D,13,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03639943,13,0,1,620,D,1,D,13,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03639973,17,0,1,110,D,1,D,08,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03639973,18,0,1,120,D,1,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03639973,19,0,1,620,D,1,D,09,D,93,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03639993,53,0,1,110,D,1,D,07,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03639993,54,0,1,420,D,1,D,09,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03639993,55,0,1,200,D,1,D,08,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03639993,56,0,1,420,D,1,D,08,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640043,17,0,1,620,D,1,D,13,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640043,18,0,2,200,D,1,D,07,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640043,19,0,2,620,D,1,D,07,D,232,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640053,42,0,1,420,D,1,D,07,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640053,43,0,1,420,D,1,D,09,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640053,44,0,1,330,D,1,D,08,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640053,45,0,1,200,D,1,D,08,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640053,46,0,1,510,D,1,D,08,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640053,47,0,1,620,D,1,D,08,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640053,48,0,1,620,D,1,D,09,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640113,16,0,1,410,D,1,D,08,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20174,03640113,17,0,1,420,D,1,D,09,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640113,18,0,1,620,D,1,D,13,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640113,19,0,1,620,D,1,D,07,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640113,20,0,2,620,D,1,D,07,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640173,14,0,1,420,D,1,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640173,15,0,1,420,D,1,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640173,16,0,1,420,D,1,D,09,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640173,17,0,1,620,D,1,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640173,18,0,2,420,D,1,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640173,19,0,2,200,D,1,D,07,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640213,16,0,2,620,D,1,D,07,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640263,7,0,1,620,D,1,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640303,27,0,1,120,D,1,D,09,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640303,28,0,1,620,D,1,D,09,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640373,8,0,1,420,D,1,D,08,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640373,9,0,1,620,D,1,D,13,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640373,10,0,1,620,D,1,D,08,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640433,10,0,1,330,D,1,D,08,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640443,11,0,1,620,D,1,D,07,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640443,12,0,2,420,D,1,D,07,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640453,18,0,1,420,D,1,D,09,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640453,19,0,1,620,D,1,D,13,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640493,6,0,1,420,D,1,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640493,7,0,1,420,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640493,8,0,1,420,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640493,9,0,1,420,D,1,D,09,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640493,10,0,1,420,D,1,D,09,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640493,11,0,1,620,D,1,D,13,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640493,12,0,2,420,D,1,D,07,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640503,6,0,1,120,D,1,D,07,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640503,7,0,2,420,D,1,D,07,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640533,11,0,1,110,D,1,D,09,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640533,12,0,1,420,D,1,D,09,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640613,13,0,1,120,D,1,D,08,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640613,14,0,1,420,D,1,D,08,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640613,15,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640633,23,0,1,620,D,1,D,13,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640663,21,0,1,620,D,1,D,09,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640743,23,0,1,420,D,1,D,07,D,401,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640743,24,0,1,420,D,1,D,09,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640743,25,0,1,110,D,1,D,08,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640743,26,0,1,120,D,1,D,08,D,81,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640743,27,0,1,200,D,1,D,07,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640773,15,0,1,620,D,1,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640783,26,0,1,130,D,1,D,08,D,,H,120,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640783,26,1,1,120,D,1,D,08,D,93,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640783,26,2,1,110,D,1,D,08,D,37,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640783,27,0,1,200,D,1,D,07,D,137,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640783,28,0,1,200,D,1,D,08,D,137,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640783,29,0,1,200,D,1,D,09,D,137,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640783,30,0,1,200,D,1,D,09,D,139,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640783,31,0,1,330,D,1,D,07,D,88,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640783,32,0,1,330,D,1,D,08,D,88,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640783,33,0,1,330,D,1,D,09,D,88,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640783,34,0,1,330,D,1,D,07,D,88,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640783,35,0,1,330,D,1,D,08,D,803,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640783,36,0,1,420,D,1,D,09,D,155,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640783,37,0,1,420,D,1,D,07,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640783,38,0,1,620,D,1,D,07,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640783,39,0,1,620,D,1,D,08,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640783,40,0,1,620,D,1,D,09,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640783,41,0,2,200,D,1,D,07,D,137,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640783,42,0,2,330,D,1,D,07,D,88,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640783,43,0,2,330,D,1,D,07,D,88,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640783,44,0,2,620,D,1,D,07,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640793,10,0,2,120,D,1,D,07,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640803,9,0,1,110,D,1,D,09,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640803,10,0,1,620,D,1,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640833,15,0,1,510,D,1,D,08,D,143,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640843,16,0,1,420,D,1,D,08,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640843,17,0,1,620,D,1,D,08,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640873,31,0,1,420,D,1,D,08,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640873,32,0,1,420,D,1,D,07,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640873,33,0,1,620,D,1,D,07,D,31,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640873,34,0,1,620,D,1,D,08,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640873,35,0,1,620,D,1,D,09,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640973,47,0,1,110,D,1,D,07,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640973,48,0,1,620,D,1,D,07,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640973,49,0,1,620,D,1,D,08,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640973,50,0,1,620,D,1,D,09,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640973,51,0,2,620,D,1,D,07,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640993,27,0,1,620,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03640993,28,0,2,620,D,1,D,07,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03641014,13,0,1,510,D,1,D,08,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03641033,9,0,1,200,D,1,D,09,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03641033,10,0,1,410,D,1,D,07,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20174,03641043,19,0,1,110,D,1,D,09,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03641043,20,0,1,410,D,1,D,07,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20174,03641043,21,0,1,620,D,1,D,09,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03641043,22,0,1,620,D,1,D,07,D,38,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03641043,23,0,1,620,D,2,D,08,D,270,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03641043,24,0,1,620,D,2,D,09,D,94,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03641043,25,0,1,620,D,1,D,08,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03641043,26,0,1,620,D,1,D,09,D,439,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03641063,14,0,1,200,D,1,D,09,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03641133,14,0,1,120,D,1,D,09,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03641133,15,0,1,620,D,1,D,13,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03641203,17,0,2,420,D,1,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03641243,9,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03641283,39,0,1,120,D,1,D,07,D,560,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03641283,40,0,1,200,D,1,D,08,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03641283,41,0,1,410,D,1,D,07,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20174,03641283,42,0,1,410,D,1,D,07,D,280,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20174,03641283,43,0,1,620,D,1,D,13,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03641283,44,0,2,330,D,1,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03641373,5,0,1,620,D,1,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03641383,15,0,2,410,D,2,D,07,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20174,03641403,8,0,1,620,D,1,D,13,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03641423,5,0,1,620,D,1,D,13,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03641473,29,0,1,420,D,1,D,08,D,379,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03641473,30,0,1,510,D,1,D,09,D,302,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03641473,31,0,1,620,D,1,D,09,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03641473,32,0,1,530,D,1,D,07,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03641473,33,0,1,530,D,1,D,08,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03641473,34,0,1,530,D,1,D,09,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03641503,12,0,1,420,D,1,D,08,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03641503,13,0,1,420,D,1,D,09,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03641503,14,0,1,620,D,1,D,13,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03641653,15,0,1,620,D,1,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03641673,29,0,1,200,D,1,D,09,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03641673,30,0,1,620,D,1,D,13,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
