QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CRMCODEB,CRMC_DEB,CRMPROPI,CRMP_OPI,CRMTYPE,CRMTYPE_,APPCDE1,APPCDE1_,APPCDE2,APPCDE2_,APPCDE3,APPCDE3_,APPCDE4,APPCDE4_,APPCDE5,APPCDE5_,APPCDE6,APPCDE6_,REIMBRSZ,REIM_RSZ,CRMBSNSZ,CRMB_NSZ,QADEQPX1,QADE_PX1,QADEQPX2,QADE_PX2,QADEQPX3,QADE_PX3,QADEQPX4,QADE_PX4,QADEQPX5,QADE_PX5,QADEQPX6,QADE_PX6,QADPSP3X,QADP_P3X,QADPSP2X,QADP_P2X,QADPSPLX,QADP_PLX,QADRSP3X,QADR_P3X,QADRSP2X,QADR_P2X,QADRSPLX,QADR_PLX,CRMPTYPE,CRMP_YPE,CRMCODE,CRMCODE_,CRMCDB1,CRMCDB1_,CRMCDB2,CRMCDB2_,CRMCDB3,CRMCDB3_,CRMCDB4,CRMCDB4_,CRMCDB5,CRMCDB5_,CRMCDB6,CRMCDB6_,CRMCDB7,CRMCDB7_,CRMCDB8,CRMCDB8_,CRMCDB9,CRMCDB9_,CONTRACT,CONT_ACT,JLABOR1X,JLAB_R1X,JLABOR2X,JLAB_R2X,JLABOR3X,JLAB_R3X,APPL_X,APPL_X_,CONT0M01,CONT0M02,CONT0M03,CONT0M04,CONT_M01,CONT_M02,CONT_M03,CONT_M04,QADEQPX,QADEQPX_,SUPPLYM1,SUPPLYM2,SUPPLYM3,SUPPLYM4,SUPP_YM1,SUPP_YM2,SUPP_YM3,SUPP_YM4,TOOL0M01,TOOL0M02,TOOL0M03,TOOL0M04,TOOL_M01,TOOL_M02,TOOL_M03,TOOL_M04,QADLABX,QADLABX_,QADPSPTX,QADP_PTX,QADTLRX,QADTLRX_
20171,03389274,6,0,1,300,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,0,D,300,D,,A,,A,,A,1,D,599,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03389484,12,0,1,220,D,99,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,D,505,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,0,D,0,D,2085,D,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03389604,4,0,1,260,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,408,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,0,D,700,D,0,D,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03389784,56,0,2,310,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,399,D,310,D,140,D,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,H,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03389784,56,7,2,140,D,,B,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,,A,300,D,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03390034,7,0,1,300,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,0,D,20,D,,A,,A,,A,1,D,499,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03390114,12,0,1,140,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,0,D,0,D,,A,,A,,A,1,D,399,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03390114,13,0,1,175,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D,43,D,0,D,,A,,A,,A,1,D,401,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03390254,6,0,1,235,D,97,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,4,D,630,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,150,D,0,D,0,D,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03390294,9,0,1,175,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,F,0,D,0,F,,A,,A,,A,1,D,401,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03390454,3,0,1,220,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,405,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,100,D,0,D,0,D,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03390574,10,0,1,300,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,0,D,0,D,,A,,A,,A,1,D,599,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03390624,11,0,1,260,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,408,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,0,D,0,D,850,D,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03390624,12,0,1,260,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,408,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,0,D,1028,D,0,D,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03390624,13,0,1,260,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,408,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,0,D,110,D,0,D,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03390624,14,0,1,300,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,499,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,0,D,75,D,0,D,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03390684,13,0,1,300,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,499,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,200,D,0,D,200,D,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03390754,4,0,1,110,D,01,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,0,D,0,D,,A,,A,,A,1,D,301,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,0,D,0,D,0,D,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03390894,4,0,1,210,D,97,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,0,D,0,D,,A,,A,,A,4,D,506,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03391064,9,0,1,220,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,405,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,0,D,0,D,0,D,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03391184,3,0,1,175,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,401,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,0,D,1200,D,0,D,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03391184,4,0,1,200,D,01,D,3,D,900,D,,A,,A,,A,,A,,A,,A,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,501,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,0,D,799,D,0,D,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03391184,5,0,1,300,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,499,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,240,D,240,D,240,D,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03391184,6,0,1,300,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,412,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,100,D,100,D,100,D,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03391194,7,0,1,300,D,97,D,2,D,,A,,A,,A,,A,,A,,A,0.20,D,,A,,A,,A,,A,,A,,A,,A,100,D,0,D,0,D,,A,,A,,A,4,D,299,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03391234,3,0,1,280,D,97,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,4,D,511,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03391284,9,0,1,200,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,403,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,400,D,0,D,0,D,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03391294,3,0,1,300,D,99,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,D,599,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,0,D,400,D,0,D,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03391314,6,0,1,200,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,203,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,0,D,0,D,250,D,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03391374,12,0,1,175,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,0,D,120,D,,A,,A,,A,1,D,401,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03391814,4,0,1,130,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,218,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,0,D,1000,D,1500,D,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03392044,7,0,1,175,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,0,D,118,D,,A,,A,,A,1,D,401,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03392184,6,0,1,260,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,408,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,0,D,600,D,0,D,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03392254,8,0,1,300,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,499,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,0,D,0,D,0,D,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03392324,2,0,1,235,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,599,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1000,D,0,D,0,D,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03392384,7,0,1,260,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,508,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,13583,T,11250,T,25000,T,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03392384,65,0,2,300,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,0.40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,599,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,0,D,0,D,600,D,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03392504,4,0,1,200,D,97,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,0,D,0,D,,A,,A,,A,4,D,501,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03392504,5,0,1,200,D,97,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,4,D,403,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03392504,6,0,1,200,D,97,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,4,D,501,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03392674,5,0,1,130,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1000,D,0,D,0,D,,A,,A,,A,1,D,211,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03392754,1,0,1,110,D,01,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,5300,T,0,D,,A,,A,,A,1,D,102,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03392924,3,0,1,130,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,0,D,0,D,,A,,A,,A,1,D,211,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03393034,5,0,1,200,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,0,D,0,D,,A,,A,,A,1,D,501,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03393184,9,0,1,140,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,399,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,0,D,635,D,300,D,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03393184,10,0,1,235,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,209,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,745,D,1975,D,0,D,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03393184,11,0,1,210,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,406,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,75,D,0,D,0,D,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03393184,12,0,1,200,D,02,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,504,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,226,D,0,D,0,D,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03393254,11,0,1,280,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,511,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,0,D,550,D,0,D,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03393554,12,0,1,210,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,125,D,0,D,0,D,,A,,A,,A,1,D,506,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03393734,8,0,1,200,D,97,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,0,D,537,D,,A,,A,,A,4,D,502,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03393754,1,0,1,130,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,600,D,0,D,,A,,A,,A,1,D,218,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03393754,2,0,1,120,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,0,D,800,D,,A,,A,,A,1,D,215,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03393754,3,0,1,235,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,0,D,800,D,,A,,A,,A,1,D,599,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03393754,4,0,1,200,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,0,D,567,D,,A,,A,,A,1,D,502,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03393814,20,0,1,160,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,303,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,0,D,11000,D,0,D,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03393814,21,0,1,160,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,509,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,0,D,3283,D,0,D,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03393814,22,0,1,210,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,406,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,268,D,0,D,0,D,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03393864,4,0,1,200,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,403,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,700,D,0,D,0,D,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03393874,54,0,2,140,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,399,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,0,D,0,D,35,D,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03393894,8,0,1,120,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,1000,D,0,D,,A,,A,,A,1,D,215,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03394114,16,0,1,280,D,97,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,0,D,25,D,,A,,A,,A,4,D,510,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03394264,7,0,1,310,D,01,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,0,D,,H,,A,,A,,A,1,D,105,D,200,D,110,D,,A,,A,,A,,A,,A,,A,,A,2,D,,H,,A,,A,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03394264,7,7,1,110,D,,B,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1200,E,,A,,A,,A,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,B,1600,D,,A,,A,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03394264,8,0,1,140,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2525,T,0,D,0,D,,A,,A,,A,1,D,399,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03394264,9,0,1,310,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,H,0,D,,A,,A,,A,1,D,209,D,220,D,235,D,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,H,,A,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03394264,9,1,1,220,D,,B,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,320,E,,A,,A,,A,,A,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,,A,,A,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03394264,9,2,1,235,D,,B,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,125,E,,A,,A,,A,,A,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,,A,,A,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
20171,03394264,9,7,1,220,D,,B,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,2000,D,,A,,A,,,,,A,A,A,A,,A,,,,,A,A,A,A,,,,,A,A,A,A,,A,,A,,A
