QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,PROP_NOF,PROP0NOF,OWNYF,OWNYF_,NEWMRRT,NEWMRRT_,ORGMRTX,ORGMRTX_,QMRTTERM,QMRT_ERM,MRTPMTX,MRTPMTX_,PAYPROTX,PAYP_OTX,PAYPROIN,PAYP_OIN,PAYMORIN,PAYM_RIN,PAYOTHER,PAYO_HER,QESCROWX,QESC_OWX,QPRINM1X,QPRI_M1X,QPRINM2X,QPRI_M2X,QPRINM3X,QPRI_M3X,QADINT1X,QADI_T1X,QADINT2X,QADI_T2X,QADINT3X,QADI_T3X,QRFINDAT,QRFI_DAT,FRSTPYMO,FRST_YMO,FRSTPYYR,FRST_YYR,FIXEDRTE,FIXE_RTE,QNEWDATE,QNEW_ATE,QBLNCM1X,QBLN_M1X,QBLNCM2X,QBLN_M2X,QBLNCM3X,QBLN_M3X,LOAN_NOF,LOAN0NOF,VARRTE,VARRTE_,INTONLY,INTONLY_,OTHRTE,OTHRTE_,PAYMT1X,PAYMT1X_,PAYMT2X,PAYMT2X_,PAYMT3X,PAYMT3X_,PAYPRINI,PAYP_INI,PAYINT,PAYINT_,REFI,REFI_
20173,03666702,18,0,5,01,D,100,D,.0450,D,61000,D,30,D,650,D,,B,,B,,B,,B,341,D,110,D,111,D,111,D,199,D,198,D,198,D,,A,05,D,2010,D,1,D,,A,52984,D,52874,D,52763,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20173,03666752,8,0,5,01,D,100,D,.0890,D,45000,D,33,D,625,D,3,D,,A,,A,,A,272,D,135,D,136,D,137,D,218,D,217,D,216,D,,A,06,D,1995,D,1,D,,A,29338,D,29203,D,29067,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20173,03666762,31,0,5,01,D,100,D,.0784,D,132074,D,15,D,1250,D,,A,,A,,A,,A,0,D,550,D,554,D,557,D,525,D,522,D,520,D,,A,12,D,2012,D,1,D,,A,107104,D,106554,D,106000,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20173,03666832,24,0,5,01,D,100,D,.0413,D,360000,D,30,D,2383,D,3,D,4,D,,A,,A,637,D,558,D,560,D,562,D,1188,D,1186,D,1184,D,,A,02,D,2015,D,1,D,,A,345124,D,344566,D,344006,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20173,03666872,20,0,5,01,D,100,D,.0784,D,274714,D,15,D,3000,D,3,D,4,D,,A,,A,400,D,1971,T,1962,T,1971,T,347,D,332,D,318,D,,A,04,D,2004,D,1,D,,A,53118,D,50865,D,48597,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20173,03666872,21,0,5,02,D,300,D,.0784,D,191243,D,30,D,1800,D,3,D,4,D,,A,,A,418,D,164,D,165,D,166,D,1218,D,1217,D,1216,D,,A,09,D,2014,D,1,D,,A,186379,D,186215,D,186050,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20173,03666922,13,0,5,01,D,100,D,.0784,D,240000,D,30,D,2187,D,3,D,4,D,,A,,A,453,D,103,D,104,D,104,D,697,D,696,D,696,D,,A,09,D,2013,D,2,D,,A,231331,D,231108,D,230883,D,01,D,1,D,,A,,A,900,D,900,D,900,D,1,D,2,D,2,D
20173,03666952,19,0,1,01,D,100,D,.0784,D,83305,D,30,D,814,D,3,D,4,D,5,D,,A,212,D,66,D,67,D,67,D,536,D,535,D,535,D,,A,09,D,2015,D,1,D,,A,82010,D,81944,D,81877,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20173,03667052,22,0,5,01,D,100,D,.0400,D,200000,D,30,D,2100,D,,B,,B,,B,,B,1145,D,578,D,580,D,582,D,377,D,375,D,373,D,,A,01,D,2000,D,1,D,,A,113091,D,112513,D,111933,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20173,03667052,23,0,5,02,D,400,D,.0400,D,243195,T,30,D,1200,D,,A,,A,,A,,A,0,D,549,D,551,D,553,D,651,D,649,D,647,D,,A,01,D,2007,D,1,D,,A,195308,D,194759,D,194208,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20173,03667072,21,0,5,01,D,100,D,.0784,D,250000,D,30,D,2400,D,3,D,4,D,,A,,A,593,D,208,D,210,D,211,D,1599,D,1597,D,1596,D,,A,02,D,2015,D,1,D,,A,244683,D,244475,D,244265,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20173,03667142,44,0,5,01,D,100,D,.0475,D,305000,D,30,D,2256,D,3,D,4,D,5,D,,A,665,D,387,D,388,D,390,D,1204,D,1203,D,1201,D,,A,04,D,2017,D,1,D,,A,304231,D,303844,D,303456,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20173,03667232,16,0,5,01,D,100,D,.0784,F,225000,F,30,F,2090,F,3,F,4,F,,A,,A,464,F,330,F,332,F,334,F,1296,F,1294,F,1292,F,,A,10,F,2007,F,1,F,,A,198385,F,198055,F,197723,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20173,03667462,25,0,1,01,D,100,D,.0784,D,38000,D,15,D,650,D,,B,,B,,B,,B,290,D,243,D,244,D,246,D,117,D,116,D,114,D,,A,07,D,2007,D,1,D,,A,17983,D,17740,D,17496,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20173,03667462,26,0,1,02,D,400,D,.0600,D,28000,D,4,D,350,D,,A,,A,,A,,A,,B,,A,,A,,A,,A,,A,,A,,A,04,D,2001,D,1,D,,A,,A,,A,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20173,03667502,20,0,5,01,D,100,D,.0425,F,133,F,15,F,1,F,,C,,C,,C,,C,0,F,1,F,1,F,1,F,0,F,0,F,0,F,,A,12,F,2004,F,1,F,,A,29,F,29,F,28,F,01,D,,C,,C,,C,,A,,A,,A,,C,,A,1,D
20173,03667542,13,0,1,01,D,100,D,.0500,D,65000,D,30,D,540,D,3,D,,A,5,D,,A,191,D,134,D,134,D,135,D,215,D,215,D,214,D,,A,09,D,2006,D,1,D,,A,51684,D,51550,D,51416,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20173,03667552,20,0,5,01,D,100,D,.0538,D,205000,D,25,D,1682,D,3,D,4,D,,A,,A,438,D,777,D,781,D,784,D,467,D,463,D,460,D,,A,03,D,2001,D,1,D,,A,104090,D,103313,D,102532,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20173,03667593,46,0,5,01,D,100,D,.0784,D,277990,D,15,D,3050,D,3,D,,A,,A,,A,419,D,898,D,904,D,910,D,1733,D,1727,D,1721,D,,A,03,D,2016,D,1,D,,A,265193,D,264295,D,263390,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20173,03667612,61,0,5,01,D,100,D,.0425,D,164358,D,18,D,1090,D,,A,,A,,A,,A,0,D,600,D,602,D,604,D,490,D,488,D,486,D,,A,07,D,2013,D,1,D,,A,138435,D,137835,D,137233,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20173,03667702,7,0,5,01,D,100,D,.0784,F,140000,F,20,F,1700,F,3,F,4,F,,A,,A,543,F,300,F,302,F,304,F,797,F,795,F,793,F,,A,08,F,2014,F,1,F,,A,131108,F,130807,F,130505,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20173,03667762,12,0,5,01,D,100,D,.0784,D,66000,D,30,D,607,D,3,D,4,D,,A,,A,130,D,59,D,60,D,60,D,418,D,417,D,417,D,,A,02,D,2014,D,1,D,,A,63914,D,63855,D,63795,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20173,03667802,17,0,1,01,D,100,D,.0784,D,36500,D,15,D,900,D,,B,,B,,B,,B,555,D,125,D,125,D,126,D,220,D,220,D,219,D,,A,06,D,2015,D,1,D,,A,33742,D,33617,D,33492,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20173,03667872,6,0,1,01,D,100,D,.0500,D,230000,D,30,D,1800,D,3,D,4,D,5,D,,A,565,D,321,D,323,D,324,D,914,D,912,D,911,D,,A,06,D,2014,D,1,D,,A,219278,D,218957,D,218634,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20173,03667972,4,0,5,01,D,100,D,.0784,D,194500,D,30,D,1406,D,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,03,D,2012,D,2,D,,A,184035,D,183831,D,183627,D,01,D,1,D,,A,,A,,C,,C,,C,1,D,2,D,2,D
20173,03668242,9,0,5,01,D,100,D,.0784,D,166057,D,30,D,1800,D,3,D,4,D,,A,,A,600,D,129,D,130,D,131,D,1071,D,1070,D,1069,D,,A,12,D,2015,D,1,D,,A,163866,D,163737,D,163606,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20173,03668292,22,0,5,01,D,100,D,.0420,D,354589,D,30,D,2213,D,3,D,4,D,,A,,A,479,D,509,D,510,D,512,D,1225,D,1224,D,1222,D,,A,09,D,2016,D,1,D,,A,350090,D,349581,D,349071,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20173,03668432,23,0,5,01,D,100,D,.0413,D,293000,D,30,D,1968,D,3,D,4,D,5,D,,A,547,D,433,D,434,D,436,D,988,D,987,D,985,D,,A,04,D,2016,D,1,D,,A,287093,D,286660,D,286225,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20173,03668492,38,0,5,01,D,100,D,.0784,D,150000,D,15,D,1500,D,,B,,B,,B,,B,80,D,613,D,617,D,621,D,807,D,803,D,799,D,,A,03,D,2013,D,1,D,,A,123471,D,122858,D,122240,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20173,03668492,39,0,5,02,D,300,D,.0784,D,69191,D,30,D,500,D,,A,,A,,A,,A,0,D,70,D,70,D,,A,430,D,430,D,,A,,A,08,D,2012,D,1,D,,A,65823,D,65753,D,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20173,03668542,19,0,5,01,D,100,D,.0550,D,147942,D,30,D,1044,D,3,D,4,D,5,D,,A,204,D,268,D,269,D,270,D,572,D,571,D,570,D,,A,04,D,2008,D,1,D,,A,124846,D,124579,D,124310,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20173,03668602,14,0,5,01,D,100,D,.0634,D,98617,D,20,D,726,D,,A,,A,,A,,A,0,D,484,D,486,D,489,D,242,D,240,D,237,D,,A,11,D,2003,D,1,D,,A,45831,D,45347,D,44860,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20173,03668772,30,0,5,01,D,100,D,.0784,D,615472,T,30,D,5451,T,,A,,A,,A,,A,0,D,448,D,451,D,453,D,3649,D,3646,D,3644,D,,A,10,D,2015,D,1,D,,A,559460,T,561906,T,560433,T,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20173,03668792,19,0,5,01,D,100,D,.0490,D,229000,D,30,D,1530,D,,B,,B,,B,,B,315,D,438,D,440,D,442,D,777,D,775,D,773,D,,A,04,D,2008,D,1,D,,A,190229,D,189791,D,189351,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20173,03668832,20,0,5,01,D,100,D,.0784,D,212000,D,15,D,2200,D,3,D,4,D,,A,,A,194,D,906,D,912,D,918,D,1100,D,1094,D,1088,D,,A,08,D,2012,D,1,D,,A,168383,D,167477,D,166566,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20173,03668872,19,0,5,01,D,100,D,.0784,D,460,D,30,D,3,D,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,02,D,1994,D,2,D,,A,207,D,205,D,203,D,01,D,1,D,,A,,A,,A,,A,,A,1,D,2,D,1,D
20173,03668982,24,0,5,01,D,100,D,.0784,D,21587,D,30,D,156,D,,A,,A,,A,,A,0,D,15,D,15,D,15,D,141,D,141,D,141,D,,A,05,D,2017,D,1,D,,A,21572,D,21557,D,21542,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20173,03669202,48,0,5,01,D,100,D,.0550,D,125000,D,30,D,986,D,3,D,4,D,5,D,,A,276,D,211,D,212,D,213,D,499,D,498,D,497,D,,A,08,D,2009,D,1,D,,A,108938,D,108727,D,108516,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20173,03669292,27,0,5,01,D,100,D,.0784,D,123851,D,30,D,1533,D,3,D,4,D,,A,,A,638,D,88,D,88,D,89,D,807,D,807,D,806,D,,A,03,D,2017,D,1,D,,A,123592,D,123504,D,123416,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20173,03669332,27,0,5,01,D,100,D,.0650,F,367000,F,30,F,2600,F,3,F,,A,,A,,A,280,F,356,F,358,F,360,F,1964,F,1962,F,1960,F,,A,03,F,2016,F,1,F,,A,362540,F,362184,F,361825,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20173,03669372,13,0,5,01,D,100,D,.0784,F,138381,F,30,F,1730,F,3,F,4,F,5,F,,A,730,F,130,F,131,F,132,F,870,F,869,F,868,F,,A,05,F,2013,F,1,F,,A,133124,F,132994,F,132863,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20173,03669452,33,0,5,01,D,100,D,.0400,D,75000,D,30,D,648,D,3,D,4,D,,A,,A,290,D,268,D,268,D,269,D,48,D,48,D,47,D,,A,08,D,1991,D,2,D,,A,16465,D,16162,D,15858,D,01,D,1,D,,A,,A,489,D,489,D,489,D,1,D,2,D,1,D
20173,03669542,23,0,1,01,D,100,D,.0500,D,150000,D,30,D,979,D,3,D,4,D,,A,,A,174,D,346,D,347,D,349,D,507,D,506,D,504,D,,A,07,D,2005,D,2,D,,A,114863,D,114537,D,114209,D,01,D,1,D,,A,,A,1070,D,1070,D,1070,D,1,D,2,D,2,D
20173,03669682,12,0,5,01,D,100,D,.0784,D,79000,D,30,D,800,D,3,D,4,D,,A,,A,229,D,0,D,0,D,0,D,571,D,571,D,571,D,,A,06,D,2007,D,1,D,,A,79000,D,79000,D,79000,D,01,D,,A,,A,,A,,A,,A,,A,,A,2,D,2,D
20173,03669722,15,0,1,01,D,100,D,.0400,D,194799,D,30,D,930,D,,A,,A,,A,,A,0,D,304,D,305,D,306,D,626,D,625,D,624,D,,A,06,D,2015,D,1,D,,A,187798,D,187494,D,187189,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20173,03669762,49,0,5,01,D,100,D,.0784,D,35607,D,15,D,337,D,,A,,A,,A,,A,0,D,118,D,119,D,120,D,219,D,218,D,217,D,,A,11,D,2015,D,1,D,,A,33503,D,33385,D,33266,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20173,03669852,11,0,1,01,D,100,D,.0450,D,90000,D,30,D,600,D,3,D,,A,,A,,A,144,D,130,D,131,D,131,D,326,D,325,D,325,D,,A,05,D,2015,D,1,D,,A,86900,D,86770,D,86640,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20173,03669922,43,0,5,01,D,100,D,.0400,D,200000,D,30,D,1736,D,3,D,4,D,,A,,A,781,D,,A,,A,299,D,,A,,A,656,D,,A,09,D,2016,D,1,D,082017,D,,A,,A,196775,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20173,03669922,81,0,5,01,D,100,D,.0400,D,200000,D,30,D,1200,D,3,D,4,D,,A,,A,245,D,297,D,298,D,,A,658,D,657,D,,A,082017,D,09,D,2016,D,1,D,,A,197370,D,197073,D,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20173,03669942,21,0,5,01,D,100,D,.0425,D,73993,D,30,D,609,D,3,D,4,D,,A,,A,245,D,188,D,189,D,189,D,176,D,175,D,175,D,,A,01,D,2003,D,1,D,,A,49716,D,49528,D,49340,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20173,03670012,9,0,5,01,D,100,D,.0600,D,173252,D,15,D,1462,D,,A,,A,,A,,A,0,D,1971,T,1962,T,1971,T,112,D,105,D,99,D,,A,10,D,2003,D,1,D,,A,22427,D,21077,D,19720,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20173,03670012,10,0,5,01,D,100,D,.0784,D,36135,D,15,D,342,D,,A,,A,,A,,A,0,D,142,D,143,D,144,D,200,D,199,D,198,D,,A,09,D,2013,D,1,D,,A,30615,D,30473,D,30330,D,02,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20173,03670062,13,0,5,01,D,100,D,.0784,D,160937,D,30,D,1395,D,3,D,4,D,,A,,A,232,D,117,D,118,D,118,D,1046,D,1045,D,1045,D,,A,11,D,2016,D,1,D,,A,160141,D,160024,D,159906,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20173,03670082,19,0,1,01,D,100,D,.0784,F,193734,F,30,F,1740,F,3,F,4,F,,A,,A,340,F,,A,134,F,135,F,,A,1266,F,1265,F,,A,07,F,2017,F,1,F,,A,,A,193734,F,193600,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20173,03670152,14,0,5,01,D,100,D,.0475,D,112000,D,30,D,1056,D,3,D,4,D,5,D,,A,472,D,166,D,167,D,167,D,418,D,417,D,417,D,,A,12,D,2013,D,1,D,,A,105586,D,105420,D,105254,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20173,03670192,27,0,5,01,D,100,D,.0600,D,39000,D,25,D,504,D,3,D,,A,,A,,A,253,D,236,D,237,D,238,D,15,D,14,D,13,D,,A,06,D,1993,D,1,D,,A,3098,D,2862,D,2625,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20173,03670212,8,0,1,01,D,100,D,.0420,D,98900,D,30,D,1289,D,,B,,B,,B,,B,805,D,304,D,305,D,306,D,180,D,179,D,178,D,,A,08,D,1998,D,1,D,,A,51536,D,51233,D,50928,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20173,03670222,26,0,5,01,D,100,D,.1000,D,45000,D,20,D,750,D,3,D,4,D,,A,,A,316,D,348,D,351,D,354,D,86,D,83,D,80,D,,A,08,D,1999,D,1,D,,A,10267,D,9918,D,9567,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20173,03670252,15,0,5,01,D,100,D,.0400,F,90000,F,15,F,2015,F,3,F,4,F,,A,,A,1349,F,431,F,432,F,434,F,235,F,234,F,232,F,,A,04,F,2013,F,1,F,,A,70553,F,70123,F,69690,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20173,03670352,30,0,5,01,D,100,D,.0400,D,110000,D,20,D,850,D,,A,,A,5,D,,A,183,D,367,D,368,D,369,D,300,D,299,D,298,D,,A,06,D,2012,D,1,D,,A,90088,D,89722,D,89354,D,01,D,,A,,A,,A,,A,,A,,A,1,D,,A,1,D
20173,03670352,31,0,5,01,D,100,D,.0400,D,75000,D,25,D,850,D,,A,,A,5,D,,A,454,D,178,D,179,D,179,D,218,D,217,D,217,D,,A,06,D,2012,D,1,D,,A,65320,D,65142,D,64963,D,02,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20173,03670574,20,0,5,01,D,100,D,.0400,D,191000,D,30,D,1287,D,3,D,4,D,5,D,,A,375,D,278,D,279,D,280,D,634,D,633,D,632,D,,A,03,D,2017,D,1,D,,A,190171,D,189893,D,189614,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20173,03670672,27,0,5,01,D,100,D,.0490,D,190000,D,30,D,3300,D,3,D,4,D,,A,,A,2292,D,675,D,678,D,681,D,333,D,330,D,327,D,,A,08,D,1995,D,1,D,,A,81485,D,80810,D,80132,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20173,03670722,13,0,5,01,D,100,D,.0784,F,193872,F,30,F,1749,F,3,F,4,F,,A,,A,348,F,311,F,313,F,315,F,1090,F,1088,F,1086,F,,A,07,F,2006,F,1,F,,A,166796,F,166485,F,166171,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20173,03670812,19,0,1,01,D,100,D,.0650,D,103000,D,30,D,820,D,3,D,4,D,5,D,,A,169,D,286,D,288,D,289,D,365,D,363,D,362,D,,A,02,D,2000,D,1,D,,A,67325,D,67039,D,66751,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20173,03670912,8,0,1,01,D,100,D,.0475,F,79000,F,30,F,700,F,3,F,4,F,5,F,,A,288,F,242,F,242,F,243,F,170,F,170,F,169,F,,A,07,F,1998,F,1,F,,A,43070,F,42829,F,42586,F,01,D,,C,,C,,C,,A,,A,,A,1,D,2,D,1,D
20173,03670982,23,0,5,01,D,100,D,.0784,D,62963,D,30,D,455,D,,A,,A,,A,,A,0,D,57,D,57,D,58,D,398,D,398,D,397,D,,A,01,D,2014,D,1,D,,A,60919,D,60862,D,60804,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20173,03671152,10,0,1,01,D,100,D,.0784,F,16000,F,30,F,397,F,,B,,B,,B,,B,281,F,25,F,25,F,25,F,91,F,91,F,91,F,,A,09,F,2007,F,1,F,,A,13995,F,13970,F,13946,F,01,D,,A,,A,,A,,A,,A,,A,,C,,A,2,D
20173,03671162,6,0,1,01,D,300,D,.0784,D,177000,D,30,D,1195,D,,A,,A,,A,,A,,B,,A,,A,,A,,A,,A,,A,,A,09,D,2017,D,1,D,,A,,A,,A,,A,01,D,,A,,A,,A,,A,,A,,A,,A,2,D,2,D
20173,03671202,35,0,5,01,D,100,D,.0400,D,440000,D,30,D,5451,T,3,D,,A,,A,,A,2999,D,888,D,891,D,894,D,1213,D,1210,D,1207,D,,A,01,D,2009,D,1,D,,A,363977,D,363090,D,362199,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20173,03671202,36,0,5,01,D,100,D,.0800,D,47699,D,30,D,350,D,,A,,A,,A,,A,0,D,63,D,63,D,63,D,287,D,287,D,287,D,,A,01,D,2009,D,1,D,,A,43107,D,43045,D,42982,D,02,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20173,03671252,12,0,1,01,D,100,D,.0405,D,145000,D,30,D,1018,D,,B,,B,,B,,B,322,D,231,D,232,D,232,D,465,D,464,D,464,D,,A,09,D,2014,D,1,D,,A,137800,D,137569,D,137337,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20173,03671272,22,0,5,01,D,100,D,.0600,D,94803,D,15,D,870,D,3,D,,A,,A,,A,70,D,623,D,627,D,630,D,177,D,173,D,170,D,,A,08,D,2006,D,1,D,,A,35315,D,34691,D,34065,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20173,03671322,8,0,1,01,D,100,D,.0500,D,167653,D,30,D,900,D,,C,,C,,C,,C,0,D,402,D,403,D,405,D,498,D,497,D,495,D,,A,08,D,2003,D,1,D,,A,119588,D,119186,D,118783,D,01,D,,A,,A,,A,,A,,A,,A,,C,,A,2,D
20173,03692241,7,0,1,01,D,100,D,.0784,F,30000,F,30,F,630,F,,A,4,F,,A,,A,413,F,92,F,93,F,93,F,125,F,124,F,124,F,,A,06,F,1998,F,1,F,,A,19119,F,19027,F,18934,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20173,03692261,16,0,1,01,D,100,D,.0784,D,131739,D,30,D,952,D,,A,,A,,A,,A,0,D,122,D,122,D,123,D,830,D,830,D,829,D,,A,08,D,2013,D,1,D,,A,127102,D,126980,D,126858,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20173,03692271,21,0,1,01,D,100,D,.0463,D,166006,D,30,D,1103,D,3,D,4,D,,A,,A,249,D,231,D,232,D,233,D,623,D,622,D,621,D,,A,07,D,2015,D,1,D,,A,161345,D,161114,D,160882,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20173,03692281,12,0,1,01,D,100,D,.0525,D,247000,D,30,D,1865,D,3,D,,A,,A,,A,501,D,345,D,346,D,348,D,1019,D,1018,D,1016,D,,A,07,D,2013,D,1,D,,A,232940,D,232595,D,232249,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20173,03692321,18,0,1,01,D,100,D,.0600,D,107483,D,15,D,907,D,,A,,A,,A,,A,0,D,535,D,537,D,540,D,372,D,370,D,367,D,,A,02,D,2011,D,1,D,,A,74486,D,73952,D,73415,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20173,03692391,13,0,1,01,D,100,D,.0500,D,53000,D,30,D,497,D,3,D,4,D,,A,,A,212,D,195,D,196,D,196,D,90,D,89,D,89,D,,A,01,D,1995,D,1,D,,A,21662,D,21467,D,21272,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20173,03692411,15,0,1,01,D,100,D,.0784,D,350000,D,30,D,3222,D,3,D,4,D,5,D,,A,693,D,,A,,A,201,D,,A,,A,1899,D,,A,06,D,2017,D,2,D,,A,350480,D,350241,D,350000,D,01,D,1,D,,A,,A,2450,D,2450,D,2450,D,1,D,2,D,2,D
20173,03692421,14,0,1,01,D,100,D,.0784,D,61177,D,15,D,761,D,3,D,,A,,A,,A,182,D,186,D,188,D,189,D,393,D,391,D,390,D,,A,10,D,2016,D,1,D,,A,60083,D,59897,D,59709,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20173,03692471,30,0,1,01,D,100,D,.0425,D,120000,D,30,D,1300,D,3,D,4,D,,A,,A,710,D,,A,165,D,166,D,,A,425,D,424,D,,A,05,D,2017,D,1,D,,A,,A,120000,D,119835,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20173,03692491,17,0,1,01,D,100,D,.0463,D,115000,D,30,D,1200,D,3,D,4,D,,A,,A,608,D,163,D,164,D,165,D,429,D,428,D,427,D,,A,03,D,2015,D,1,D,,A,111116,D,110953,D,110789,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20173,03692521,16,0,1,01,D,100,D,.0784,D,230000,D,30,D,3300,D,3,D,4,D,,A,,A,1638,D,703,D,708,D,712,D,959,D,954,D,950,D,,A,04,D,1998,D,1,D,,A,146743,D,146040,D,145332,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20173,03692581,9,0,1,01,D,100,D,.0784,D,158862,D,30,D,1496,D,3,D,4,D,,A,,A,348,D,177,D,178,D,179,D,971,D,970,D,969,D,,A,03,D,2011,D,1,D,,A,148605,D,148428,D,148250,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20173,03692641,8,0,1,01,D,100,D,.0784,F,54000,F,15,F,711,F,3,F,4,F,,A,,A,200,F,197,F,199,F,200,F,314,F,312,F,311,F,,A,07,F,2014,F,1,F,052017,F,47999,F,47801,F,47603,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20173,03692641,9,0,1,01,D,100,D,.0784,F,75000,F,30,F,1685,F,,B,,B,,B,,B,1143,F,54,F,55,F,55,F,488,F,487,F,487,F,,A,11,F,2016,F,1,F,,A,74629,F,74574,F,74520,F,02,D,,A,,A,,A,,A,,A,,A,1,D,,A,2,D
20173,03692731,27,0,1,01,D,100,D,.0784,F,175217,F,30,F,1568,F,3,F,4,F,5,F,,A,302,F,,A,,A,140,F,,A,,A,1126,F,,A,10,F,2015,F,1,F,082017,F,,A,,A,172358,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
