"","true_mean","oracle_mean","pi_naive_mean","median_imp_mean","lin_imp_mean","lin_oracle","nn_imp_mean","nn_oracle","nn_pi_imp_mean","nn_pi_oracle","nn_resamp_imp_mean","nn_resamp_oracle","nn_wmse_imp_mean","nn_wmse_oracle","nn_deriv_imp_mean","nn_deriv_oracle"
"86",441.099087223831,449.74953123845,434.457792170679,506.789968567941,433.912267992887,434.317629975308,447.875108800048,449.039784964678,447.733168987187,448.65808712656,0,0,377.097456352119,411.74972164551,0,0
"87",441.099087223831,440.583240777772,420.259723566632,504.327406012328,420.306832352006,420.036610685474,438.481143345277,437.609578995277,440.164414978072,439.752309535756,0,0,419.462559742303,435.513745194623,0,0
"88",441.099087223831,438.542086539135,421.954968719079,505.212731987017,421.241164124741,421.709879282609,439.730869514545,438.816759576115,438.872088474228,438.849411479553,0,0,435.747281378017,470.280375849416,0,0
"89",441.099087223831,443.296857796014,428.536532432006,497.160372722509,429.446206302746,428.808262707931,441.924302191248,441.492866172323,442.659272245208,443.142588914363,0,0,408.086725174356,348.768483537128,0,0
"90",441.099087223831,448.924304703678,427.116786572808,507.998792588875,427.396238374638,427.140043870764,447.679132241232,447.58051495701,449.210503619906,449.174407156182,0,0,450.753921115891,463.296031660807,0,0
"91",441.099087223831,437.799405170295,419.823153166221,500.985894986236,421.563564791363,419.7613872598,437.574153295204,436.04070297563,437.702671288659,436.907716635697,0,0,422.688514663546,459.64883333902,0,0
"92",441.099087223831,446.75267059412,427.852546706065,502.240423216686,429.317724757977,427.890111498369,446.873986596413,446.131632349311,445.871413830116,445.701793605777,0,0,501.334228708468,478.708401936657,0,0
"93",441.099087223831,445.398994215031,426.826200843726,508.139551962134,428.278557140795,426.837156394446,444.208329332836,444.686580308174,443.635463921116,445.134842808263,0,0,361.722947714116,392.971515970996,0,0
"94",441.099087223831,425.834701026127,407.460018057426,488.64204398399,407.804293681921,407.432006890651,425.227493478058,425.258192599836,425.437925387256,425.548635478831,0,0,392.60538991374,649.487106202735,0,0
"95",441.099087223831,442.2666914663,422.070188511218,496.414376982296,422.953705585987,421.986108317499,441.942090784093,440.177289878608,442.776454736287,442.096441794214,0,0,449.40566452697,456.065206384372,0,0
"96",441.099087223831,435.69313773185,416.036315769209,497.618497561407,416.27206323299,416.002575989316,434.785549282881,434.305547421303,436.358171304638,435.650058456798,0,0,411.562972705233,412.368147898725,0,0
"97",441.099087223831,443.194705613824,423.654239606577,503.443877346565,424.300852194277,423.703786900183,442.52587620594,442.341009704527,442.699998722075,443.019102806394,0,0,442.87771123408,477.480560276659,0,0
"98",441.099087223831,437.057766261575,418.534492845457,497.261691791586,419.076146688622,418.519873911803,436.165301407159,436.098763450267,435.811188469356,436.907101782346,0,0,430.023576590102,330.426076426418,0,0
"99",441.099087223831,430.941041491416,411.694603484961,490.321034315571,413.047998797454,411.58325827024,428.485851525827,427.901981822711,431.256544977855,430.178495427372,0,0,426.590258440666,473.675782772347,0,0
"100",441.099087223831,451.946438592206,438.544055821978,507.171877114222,439.114078679912,438.445434755614,449.189517519417,450.035806122735,451.770898290221,451.98741801463,0,0,389.16877200502,444.15010596962,0,0
