"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","OTHLNDRX","OTHL_DRX","OTHDCLNX","OTHD_LNX","SAFDPSTX","SAFD_STX","TXLIMX","TXLIMX_","JLDRYNET","JLDR_NET","JDRYCNET","JDRY_NET","JBNKSCQV","JBNK_CQV","JTRANWQV","JTRA_WQV","JTRANSQV","JTRA_SQV","JTRANOQV","JTRA_OQV","SALONX","SALONX_","TRANWRKX","TRAN_RKX","JSUBSIDY","JSUB_IDY","WIGSX","WIGSX_"
"20151","02797805",24,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151","02797885",29,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151","02797895",62,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",.,"A",.,"A",.,"A",150,"D",.,"A",.,"A",.,"A"
"20151","02797915",35,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",24,"D",.,"A",.,"A",.,"A"
"20151","02797935",24,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",.,"A",.,"A",.,"A"
"20151","02797995",22,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",150,"D",.,"A",.,"A",.,"A"
"20151","02798005",28,0,"1",.,"A",.,"A",.,"A",.,"A",75,"D",.,"A",.,"A",150,"D",0,"D",0,"D",120,"D",50,"D",.,"A",.,"A"
"20151","02798035",57,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",120,"D",.,"A",.,"A",.,"A"
"20151","02798045",25,0,"1",.,"A",.,"A",.,"A",.,"A",60,"D",.,"A",.,"A",36,"D",0,"D",0,"D",.,"A",12,"D",.,"A",.,"A"
"20151","02798065",28,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151","02798075",93,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",471,"D",.,"A",.,"A",.,"A"
"20151","02798085",39,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",.,"A",.,"A",.,"A",150,"D",.,"A",.,"A",.,"A"
"20151","02798135",22,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151","02798155",21,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",210,"D",0,"D",150,"F",.,"A",70,"D",.,"A",.,"A"
"20151","02798175",26,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151","02798195",31,0,"1",25,"D",.,"A",.,"A",.,"A",65,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151","02798225",39,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151","02798275",39,0,"1",10,"D",.,"A",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A",90,"D",.,"A",.,"A",.,"A"
"20151","02798305",17,0,"1",5,"D",.,"A",.,"A",.,"A",45,"D",.,"A",.,"A",0,"D",0,"D",45,"D",20,"D",0,"D",.,"A",.,"A"
"20151","02798315",41,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",420,"D",.,"A",.,"A",.,"A"
"20151","02798335",32,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",.,"A",.,"A",.,"A"
"20151","02798395",11,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151","02798405",58,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",15,"D",180,"D",0,"D",0,"D",180,"D",300,"D",0,"D",.,"A",.,"A"
"20151","02798425",37,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151","02798465",31,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151","02798555",33,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",200,"D",.,"A",.,"A",.,"A"
"20151","02798615",36,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",.,"A",.,"A",.,"A"
"20151","02798665",62,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A",.,"A",90,"D",.,"A",.,"A",.,"A"
"20151","02798675",27,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",105,"D",.,"A",.,"A",.,"A"
"20151","02798695",54,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",150,"D",.,"A",.,"A",.,"A"
"20151","02798735",46,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",.,"A",.,"A",.,"A"
"20151","02798755",47,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151","02798785",23,0,"1",.,"A",.,"A",.,"A",.,"A",150,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151","02798805",54,0,"1",20,"D",.,"A",.,"A",.,"A",70,"D",.,"A",.,"A",.,"A",.,"A",.,"A",70,"D",.,"A",.,"A",.,"A"
"20151","02798835",55,0,"1",.,"A",.,"A",12,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",36,"D",.,"A",.,"A",.,"A"
"20151","02798855",36,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",.,"A",.,"A",.,"A"
"20151","02798865",48,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",114,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151","02798985",31,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",14,"D",.,"A",.,"A",.,"A"
"20151","02799005",20,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151","02799035",33,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A"
"20151","02799085",21,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151","02799095",45,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",31,"D",.,"A",.,"A",.,"A"
"20151","02799135",53,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",140,"D",.,"A",.,"A",.,"A"
"20151","02799265",27,0,"1",.,"A",.,"A",.,"A",.,"A",35,"D",.,"A",.,"A",0,"D",84,"D",30,"D",125,"D",0,"D",.,"A",.,"A"
"20151","02799365",23,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151","02799385",21,0,"1",.,"A",.,"A",.,"A",.,"A",240,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151","02799395",40,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",169,"D",.,"A",.,"A",.,"A"
"20151","02799445",22,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",.,"A",.,"A",.,"A"
"20151","02799455",91,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",280,"D",.,"A",.,"A",.,"A"
"20151","02799475",55,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",200,"D",.,"A",.,"A",.,"A",.,"A",100,"D",.,"A",.,"A",.,"A"
"20151","02799495",59,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",27,"D",.,"A",.,"A",.,"A",80,"D",.,"A",.,"A",.,"A"
"20151","02799525",39,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",55,"D",.,"A",.,"A",.,"A"
"20151","02799555",24,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",.,"A",.,"A",.,"A"
"20151","02799605",31,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5,"D",.,"A",.,"A",.,"A"
"20151","02799625",35,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",8,"D",.,"A",.,"A",.,"A",.,"A",32,"D",.,"A",.,"A",.,"A"
"20151","02799685",33,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",.,"A",.,"A",.,"A"
"20151","02799695",51,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",250,"D",.,"A",.,"A",.,"A"
"20151","02799745",27,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151","02799765",18,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151","02799775",27,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",105,"D",240,"D",0,"D",0,"D",60,"D",80,"D",.,"A",.,"A"
"20151","02799785",36,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",.,"A",.,"A",.,"A"
"20151","02799815",33,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",150,"D",.,"A",.,"A",.,"A"
"20151","02799835",55,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151","02799855",22,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151","02799865",39,0,"1",.,"A",.,"A",.,"A",144,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",206,"D",.,"A",.,"A",.,"A"
"20151","02799885",11,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151","02799895",30,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",.,"A",.,"A",.,"A"
"20151","02799905",26,0,"1",.,"A",.,"A",.,"A",.,"A",50,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151","02799935",37,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",120,"D",.,"A",.,"A",.,"A"
"20151","02799965",29,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",360,"D",0,"D",30,"D",.,"A",120,"D",.,"A",.,"A"
"20151","02799975",29,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151","02799985",35,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",75,"F",.,"A",150,"F",0,"D",0,"D",.,"A",.,"C",.,"A",.,"A"
"20151","02800005",42,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",42,"D",.,"A",.,"A",.,"A"
"20151","02800065",57,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151","02800085",21,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151","02800125",47,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",8,"D",.,"A",.,"A",.,"A"
"20151","02800145",50,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",75,"D",.,"A",.,"A",.,"A",300,"D",.,"A",.,"A",.,"A"
"20151","02800175",94,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",170,"D",.,"A",.,"A",.,"A"
"20151","02800185",26,0,"1",.,"A",.,"A",.,"A",80,"D",.,"A",.,"A",15,"D",0,"D",0,"D",144,"D",90,"D",0,"D",.,"A",.,"A"
"20151","02800265",77,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",350,"D",.,"A",.,"A",.,"A"
"20151","02800285",34,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151","02800305",13,0,"1",.,"A",.,"A",.,"A",40,"D",35,"D",.,"A",.,"A",336,"D",0,"D",0,"D",30,"D",112,"D",.,"A",.,"A"
"20151","02800335",59,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",25,"D",.,"A",.,"A",.,"A",.,"A",80,"D",.,"A",.,"A",.,"A"
"20151","02800385",50,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",80,"D",.,"A",0,"D",0,"D",180,"D",180,"D",0,"D",.,"A",.,"A"
"20151","02800425",61,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",75,"D",.,"A",.,"A",.,"A",.,"A",110,"D",.,"A",.,"A",.,"A"
"20151","02800445",61,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",18,"D",.,"A",132,"D",0,"D",0,"D",50,"D",44,"D",120,"D",.,"A"
"20151","02800485",46,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",175,"D",.,"A",.,"A",.,"A",.,"A",350,"D",.,"A",.,"A",.,"A"
"20151","02800545",37,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151","02800555",35,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",15,"D",.,"A",.,"A",.,"A"
"20151","02800575",35,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",92,"D",.,"A",.,"A",.,"A"
"20151","02800595",36,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1200,"D",0,"D",0,"D",.,"A",400,"D",.,"A",.,"A"
"20151","02800605",25,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",80,"D",.,"A",.,"A",.,"A"
"20151","02800665",30,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151","02800725",66,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",120,"D",.,"A",.,"A",.,"A",.,"A",349,"D",.,"A",.,"A",.,"A"
"20151","02800775",26,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5,"D",.,"A",.,"A",.,"A"
"20151","02800805",29,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",250,"D",.,"A",.,"A",.,"A"
"20151","02800845",29,0,"1",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",60,"D",0,"D",0,"D",.,"A",20,"D",.,"A",.,"A"
"20151","02800895",24,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151","02800965",24,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",32,"D",.,"A",.,"A",.,"A",.,"A",45,"D",.,"A",.,"A",.,"A"
"20151","02800985",18,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",80,"D",.,"A",.,"A",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A"
"20151","02801015",39,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",70,"D",.,"A",.,"A",.,"A"
"20151","02801045",53,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",120,"D",.,"A",.,"A",.,"A",.,"A",200,"D",.,"A",.,"A",.,"A"
"20151","02801065",48,0,"1",5,"D",.,"A",.,"A",.,"A",15,"D",30,"F",.,"A",.,"A",.,"A",.,"A",400,"D",.,"A",.,"A",.,"A"
"20151","02801085",48,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151","02801145",27,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",21,"D",.,"A",.,"A",.,"A"
"20151","02801185",37,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151","02801275",43,0,"1",.,"A",.,"A",.,"A",.,"A",15,"D",.,"A",.,"A",60,"D",0,"D",60,"D",.,"A",20,"D",60,"D",.,"A"
"20151","02801305",27,0,"1",.,"A",.,"A",.,"A",.,"A",42,"D",60,"D",.,"A",.,"A",.,"A",.,"A",75,"D",.,"A",.,"A",.,"A"
"20151","02801355",33,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151","02801495",36,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",.,"A",.,"A",.,"A"
"20151","02801505",41,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151","02801575",57,0,"1",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",150,"D",.,"A",.,"A",.,"A"
"20151","02801625",65,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",210,"D",.,"A",.,"A",.,"A",80,"D",.,"A",.,"A",.,"A"
"20151","02801685",89,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",8,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151","02801705",29,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151","02801765",101,0,"1",.,"A",.,"A",.,"A",.,"A",10,"D",126,"D",.,"A",.,"A",.,"A",.,"A",420,"D",.,"A",.,"A",.,"A"
"20151","02801775",31,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A"
"20151","02801805",16,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",10,"D",.,"A",.,"A",.,"A"
"20151","02801825",61,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",.,"A",.,"A",.,"A"
"20151","02801845",60,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",300,"D",.,"A",.,"A",.,"A"
"20151","02801865",33,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",0,"D",450,"D",.,"A",0,"D",.,"A",.,"A"
"20151","02801925",112,0,"1",.,"A",.,"A",25,"D",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",160,"D",.,"A",.,"A",.,"A"
"20151","02801955",37,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",.,"A",.,"A",.,"A",.,"A",200,"D",.,"A",.,"A",.,"A"
"20151","02801985",18,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151","02802045",22,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151","02802075",29,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151","02802095",25,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",75,"D",0,"D",75,"D",180,"D",25,"D",.,"A",.,"A"
"20151","02802175",72,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A",113,"D",.,"A",.,"A",.,"A"
"20151","02802195",50,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",.,"A",.,"A",.,"A"
"20151","02802235",21,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",150,"D",.,"A",.,"A",.,"A"
"20151","02802335",29,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",38,"D",.,"A",.,"A",.,"A"
"20151","02802345",34,0,"1",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151","02802475",11,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",0,"D",234,"D",.,"A",0,"D",.,"A",.,"A"
"20151","02802485",15,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151","02802585",44,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",35,"D",.,"A",.,"A",.,"A"
"20151","02802735",19,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151","02802755",45,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",150,"D",.,"A",.,"A",.,"A"
"20151","02802795",15,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151","02802895",23,0,"1",.,"A",.,"A",.,"A",.,"A",120,"D",.,"A",.,"A",.,"A",.,"A",.,"A",45,"D",.,"A",.,"A",.,"A"
"20151","02802915",78,0,"1",.,"A",.,"A",.,"A",.,"A",20,"D",20,"D",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A"
"20151","02802945",34,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151","02802955",22,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151","02802995",44,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",55,"D",.,"A",.,"A",.,"A"
"20151","02803065",24,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151","02803085",12,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151","02803115",59,0,"1",.,"A",.,"A",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",.,"A",.,"A",.,"A"
"20151","02803205",35,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",324,"D",.,"A",.,"A",.,"A",180,"D",.,"A",.,"A",.,"A"
"20151","02803215",12,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151","02803255",33,0,"1",66,"D",.,"A",.,"A",.,"A",174,"D",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",.,"A",.,"A",.,"A"
"20151","02803265",35,0,"1",.,"A",.,"A",.,"A",120,"D",75,"D",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",.,"A",.,"A",.,"A"
"20151","02803415",61,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",0,"D",72,"D",120,"D",0,"D",.,"A",.,"A"
"20151","02803445",30,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",15,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151","02803455",30,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",240,"D",.,"A",.,"A",.,"A"
"20151","02803545",22,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20151","02803565",36,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A"
"20151","02803645",47,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A"
"20151","02803665",53,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",150,"D",.,"A",.,"A",.,"A"
"20151","02803745",96,0,"1",10,"D",23,"D",.,"A",.,"A",0,"D",27,"D",36,"D",.,"A",.,"A",.,"A",82,"D",.,"A",.,"A",.,"A"
"20151","02803775",23,0,"1",.,"A",.,"A",.,"A",320,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
