"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOF","PROP0NOF","OWNYF","OWNYF_","NEWMRRT","NEWMRRT_","ORGMRTX","ORGMRTX_","QMRTTERM","QMRT_ERM","MRTPMTX","MRTPMTX_","PAYPROTX","PAYP_OTX","PAYPROIN","PAYP_OIN","PAYMORIN","PAYM_RIN","PAYOTHER","PAYO_HER","QESCROWX","QESC_OWX","QPRINM1X","QPRI_M1X","QPRINM2X","QPRI_M2X","QPRINM3X","QPRI_M3X","QADINT1X","QADI_T1X","QADINT2X","QADI_T2X","QADINT3X","QADI_T3X","QRFINDAT","QRFI_DAT","FRSTPYMO","FRST_YMO","FRSTPYYR","FRST_YYR","FIXEDRTE","FIXE_RTE","QNEWDATE","QNEW_ATE","QBLNCM1X","QBLN_M1X","QBLNCM2X","QBLN_M2X","QBLNCM3X","QBLN_M3X","LOAN_NOF","LOAN0NOF","VARRTE","VARRTE_","INTONLY","INTONLY_","OTHRTE","OTHRTE_","PAYMT1X","PAYMT1X_","PAYMT2X","PAYMT2X_","PAYMT3X","PAYMT3X_","PAYPRINI","PAYP_INI","PAYINT","PAYINT_"
"20153","03212181",14,0,"1","01","D","100","D",0.0784,"D",8718,"D",30,"D",63,"D",,"A",,"A",,"A",,"A",0,"D",12,"D",12,"D",12,"D",51,"D",51,"D",51,"D",,"A","07","D","2006","D","1","D",,"A",7798,"D",7786,"D",7774,"D","02","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03212211",11,0,"1","01","D","100","D",0.0784,"D",595264,"T",30,"D",5606,"T","3","D","4","D","5","D",,"A",774,"D",205,"D",321,"D",225,"D",887,"D",1379,"D",959,"D",,"A","10","D","2006","D","2","D",,"A",557593,"T",557328,"T",556942,"T","01","D","1","D",,"A",,"A",1608,"D",1700,"D",1700,"D","1","D","2","D"
"20153","03212291",31,0,"1","01","D","100","D",0.04,"D",200000,"D",30,"D",1500,"D",,"A",,"A",,"A","6","D",545,"D",333,"D",334,"D",335,"D",622,"D",621,"D",620,"D",,"A","10","D","2011","D","1","D",,"A",186693,"D",186360,"D",186026,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03212301",14,0,"1","01","D","100","D",0.0784,"D",200000,"D",30,"D",1811,"D","3","D","4","D",,"A",,"A",366,"D",171,"D",173,"D",174,"D",1274,"D",1272,"D",1271,"D",,"A","08","D","2012","D","1","D",,"A",194924,"D",194752,"D",194580,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03212311",20,0,"1","01","D","100","D",0.0784,"D",147000,"D",30,"D",1100,"D","3","D","4","D",,"A",,"A",38,"D",180,"D",181,"D",183,"D",882,"D",881,"D",879,"D",,"A","01","D","2008","D","1","D",,"A",134968,"D",134788,"D",134607,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03212321",14,0,"1","01","D","100","D",0.04,"D",100000,"D",30,"D",810,"D",,"B",,"B",,"B",,"B",333,"D",316,"D",317,"D",318,"D",161,"D",160,"D",159,"D",,"A","08","D","1995","D","1","D",,"A",48258,"D",47942,"D",47625,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03212471",16,0,"1","01","D","100","D",0.0784,"D",54456,"D",5,"D",1900,"D","3","D",,"A",,"A",,"A",800,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","05","D","2006","D","1","D",,"A",.,"A",.,"A",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03212481",31,0,"1","01","D","100","D",0.078,"D",174000,"D",30,"D",1434,"D","3","D",,"A",,"A","6","D",181,"D",261,"D",263,"D",264,"D",499,"D",497,"D",496,"D",,"A","02","D","1999","D","2","D",,"A",126541,"D",126111,"D",125678,"D","01","D",,"A","2","D",,"A",760,"D",760,"D",760,"D","1","D","2","D"
"20153","03212501",14,0,"1","01","D","100","D",0.06,"D",289000,"D",30,"D",1865,"D","3","D","4","D",,"A",,"A",132,"D",481,"D",484,"D",486,"D",1252,"D",1249,"D",1247,"D",,"A","10","D","2006","D","1","D",,"A",250322,"D",249841,"D",249357,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03212561",31,0,"1","01","D","100","D",0.0425,"D",380000,"D",30,"D",1900,"D",,"B",,"B",,"B",,"B",31,"D",692,"D",694,"D",697,"D",1118,"D",1116,"D",1113,"D",,"A","10","D","2008","D","1","D",,"A",332405,"D",331714,"D",331019,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03212561",32,0,"1","01","D","100","D",0.09,"D",40000,"D",30,"D",322,"D",,"A",,"A",,"A",,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","10","D","2008","D","2","D",,"A",37656,"D",37617,"D",37577,"D","02","D","1","D",,"A",,"A",300,"D",300,"D",300,"D","1","D","2","D"
"20153","03212581",26,0,"1","01","D","100","D",0.0784,"D",86903,"D",30,"D",750,"D","3","D","4","D",,"A",,"A",122,"D",194,"D",196,"D",197,"D",434,"D",432,"D",431,"D",,"A","05","D","2000","D","1","D",,"A",66353,"D",66158,"D",65963,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03212601",43,0,"1","01","D","100","D",0.0784,"D",153417,"D",15,"D",1800,"D","3","D","4","D",,"A",,"A",348,"D",835,"D",840,"D",846,"D",617,"D",612,"D",606,"D",,"A","06","D","2007","D","1","D",,"A",94472,"D",93637,"D",92797,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03212611",22,0,"1","01","D","100","D",0.045,"D",150000,"D",30,"D",1500,"D",,"A","4","D","5","D",,"A",740,"D",393,"D",395,"D",396,"D",367,"D",365,"D",364,"D",,"A","01","D","2000","D","1","D",,"A",97800,"D",97406,"D",97012,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03212671",21,0,"1","01","D","100","D",0.0784,"D",345953,"D",30,"D",2500,"D",,"A",,"A",,"A",,"A",0,"D",662,"D",667,"D",671,"D",1470,"D",1466,"D",1463,"D",,"A","05","D","2002","D","1","D",,"A",281295,"D",280632,"D",279966,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03212681",14,0,"1","01","D","100","D",0.0784,"D",94099,"D",30,"D",750,"D","3","D","4","D",,"A",,"A",70,"D",82,"D",82,"D",83,"D",598,"D",598,"D",597,"D",,"A","06","D","2012","D","1","D",,"A",91544,"D",91462,"D",91379,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03212733",7,0,"1","01","D","100","D",0.045,"D",157889,"D",30,"D",800,"D",,"A",,"A",,"A",,"A",0,"D",.,"A",.,"A",208,"D",.,"A",.,"A",592,"D",,"A","07","D","2015","D","1","D",,"A",.,"A",.,"A",157889,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03212751",11,0,"1","01","D","100","D",0.12,"D",33000,"D",15,"D",408,"D","3","D","4","D",,"A",,"A",12,"D",67,"D",68,"D",69,"D",329,"D",328,"D",327,"D",,"A","03","D","2015","D","1","D",,"A",32867,"D",32800,"D",32732,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03212771",5,0,"1","01","D","100","D",0.0784,"D",80000,"D",30,"D",680,"D","3","D","4","D",,"A",,"A",102,"D",89,"D",90,"D",90,"D",489,"D",488,"D",488,"D",,"A","04","D","2009","D","1","D",,"A",74845,"D",74756,"D",74667,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03212811",21,0,"1","01","D","100","D",0.065,"D",100000,"D",30,"D",908,"D","3","D","4","D",,"A",,"A",276,"D",329,"D",330,"D",332,"D",303,"D",302,"D",300,"D",,"A","06","D","1995","D","1","D",,"A",56027,"D",55699,"D",55368,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03212901",8,0,"1","01","D","100","D",0.0784,"D",165000,"D",30,"D",1020,"D",,"A",,"A",,"A",,"A",.,"B",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","08","D","2015","D","1","D",,"A",.,"A",.,"A",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03212981",17,0,"1","01","D","100","D",0.065,"D",125000,"D",25,"D",978,"D",,"B",,"B",,"B",,"B",134,"D",441,"D",444,"D",446,"D",403,"D",400,"D",398,"D",,"A","05","D","2000","D","1","D",,"A",74333,"D",73892,"D",73448,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03213035",14,0,"1","01","D","100","D",0.0784,"D",176159,"D",30,"D",1575,"D","3","D","4","D",,"A",,"A",302,"D",.,"A",.,"A",122,"D",.,"A",.,"A",1151,"D",,"A","07","D","2015","D","1","D",,"A",.,"A",.,"A",176159,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03213041",6,0,"1","01","D","100","D",0.0904,"F",63034,"F",30,"F",509,"F",,"A",,"A",,"A",,"A",0,"F",303,"F",306,"F",308,"F",206,"F",203,"F",201,"F",,"A","02","F","1991","F","1","F",,"A",27312,"F",27008,"F",26703,"F","01","D",,"C",,"C",,"C",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03213051",23,0,"1","01","D","100","D",0.0575,"D",116866,"D",30,"D",853,"D","3","D","4","D",,"A",,"A",171,"D",123,"D",124,"D",124,"D",559,"D",558,"D",558,"D",,"A","03","D","2015","D","1","D",,"A",116621,"D",116498,"D",116374,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03213151",23,0,"1","01","D","100","D",0.09,"D",29500,"D",30,"D",237,"D",,"A",,"A",,"A",,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","10","D","1988","D","2","D",,"A",8351,"D",8176,"D",8000,"D","01","D","1","D",,"A",,"A",420,"D",420,"D",420,"D","1","D","2","D"
"20153","03213171",15,0,"1","01","D","100","D",0.0784,"D",66565,"D",15,"D",630,"D",,"A",,"A",,"A",,"A",0,"D",199,"D",200,"D",202,"D",431,"D",430,"D",428,"D",,"A","02","D","2015","D","1","D",,"A",65976,"D",65777,"D",65577,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03213181",13,0,"1","01","D","100","D",0.06,"D",59000,"D",30,"D",660,"D",,"B",,"B",,"B",,"B",306,"D",147,"D",148,"D",148,"D",207,"D",206,"D",206,"D",,"A","02","D","2000","D","1","D",,"A",41405,"D",41258,"D",41110,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03213201",22,0,"1","01","D","100","D",0.0475,"D",198218,"D",30,"D",1301,"D","3","D","4","D",,"A",,"A",267,"D",250,"D",251,"D",252,"D",784,"D",783,"D",782,"D",,"A","04","D","2015","D","1","D",,"A",197969,"D",197718,"D",197467,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03213201",23,0,"1","01","D","100","D",0.0688,"D",7800,"D",30,"D",51,"D",,"A",,"A",,"A",,"A",0,"D",6,"D",6,"D",6,"D",45,"D",45,"D",45,"D",,"A","04","D","2015","D","1","D",,"A",7794,"D",7787,"D",7781,"D","02","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03213271",71,0,"1","01","D","100","D",0.045,"D",263082,"D",30,"D",1644,"D","3","D","4","D",,"A",,"A",311,"D",466,"D",467,"D",469,"D",867,"D",866,"D",864,"D",,"A","10","D","2008","D","1","D",,"A",231296,"D",230830,"D",230363,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03213341",26,0,"1","01","D","100","D",0.0784,"D",114580,"D",30,"D",1176,"D","3","D","4","D",,"A",,"A",348,"D",112,"D",113,"D",114,"D",716,"D",715,"D",714,"D",,"A","12","D","2010","D","1","D",,"A",109570,"D",109458,"D",109345,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03213441",32,0,"1","01","D","100","D",0.046,"F",250000,"F",30,"F",1810,"F","3","F","4","F",,"A",,"A",528,"F",581,"F",583,"F",586,"F",701,"F",699,"F",696,"F",,"A","09","F","2002","F","1","F",,"A",182818,"F",182236,"F",181653,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03213451",19,0,"1","01","D","100","D",0.0784,"D",39505,"D",5,"D",1091,"D","3","D","4","D","5","D",,"A",293,"D",728,"D",733,"D",738,"D",70,"D",65,"D",60,"D",,"A","07","D","2011","D","1","D",,"A",10643,"D",9914,"D",9181,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03213551",19,0,"1","01","D","100","D",0.0784,"D",166057,"D",30,"D",1200,"D",,"A",,"A",,"A",,"A",0,"D",362,"D",364,"D",367,"D",838,"D",836,"D",833,"D",,"A","09","D","2000","D","1","D",,"A",128252,"D",127890,"D",127526,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03213571",14,0,"1","01","D","100","D",0.0784,"F",165000,"F",30,"F",1200,"F",,"B",,"B",,"B",,"B",8,"F",187,"F",188,"F",189,"F",1005,"F",1004,"F",1003,"F",,"A","12","F","2008","F","1","F",,"A",153826,"F",153639,"F",153451,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03213781",19,0,"1","01","D","100","D",0.0784,"D",110000,"D",30,"D",1060,"D","3","D","4","D",,"A",,"A",265,"D",178,"D",179,"D",180,"D",617,"D",616,"D",615,"D",,"A","07","D","2004","D","1","D",,"A",94442,"D",94264,"D",94084,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03213801",13,0,"1","01","D","100","D",0.102,"D",110000,"D",30,"D",2100,"D","3","D","4","D",,"A",,"A",1118,"D",894,"D",902,"D",909,"D",88,"D",80,"D",73,"D",,"A","05","D","1986","D","1","D",,"A",10359,"D",9465,"D",8564,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03213811",11,0,"1","01","D","100","D",0.0784,"F",595264,"V",30,"F",3600,"F",,"A",,"A",,"A",,"A",0,"F",570,"F",574,"F",578,"F",3030,"F",3026,"F",3022,"F",,"A","11","F","2008","F","1","F",,"A",557593,"V",557328,"V",556942,"V","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03213831",11,0,"1","01","D","100","D",0.0784,"D",80000,"D",15,"D",950,"D",,"B",,"B",,"B",,"B",193,"D",285,"D",287,"D",289,"D",472,"D",470,"D",468,"D",,"A","11","D","2012","D","1","D",,"A",72262,"D",71977,"D",71690,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03213841",20,0,"1","01","D","100","D",0.0784,"D",175000,"D",30,"D",1790,"D","3","D","4","D",,"A",,"A",525,"D",311,"D",313,"D",315,"D",954,"D",952,"D",950,"D",,"A","05","D","2003","D","1","D",,"A",146057,"D",145746,"D",145433,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03213881",36,0,"1","01","D","100","D",0.0784,"D",190187,"D",15,"D",1800,"D",,"A",,"A",,"A",,"A",0,"D",1015,"D",1021,"D",1028,"D",785,"D",779,"D",772,"D",,"A","09","D","2007","D","1","D",,"A",120179,"D",119164,"D",118143,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03213921",30,0,"1","01","D","100","D",0.0437,"D",97338,"D",20,"D",609,"D",,"A",,"A",,"A",,"A",0,"D",378,"D",380,"D",381,"D",231,"D",229,"D",228,"D",,"A","04","D","2006","D","1","D",,"A",63356,"D",62978,"D",62598,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03214061",21,0,"1","01","D","100","D",0.053,"D",155000,"D",30,"D",990,"D","3","D","4","D","5","D",,"A",129,"D",281,"D",283,"D",284,"D",580,"D",578,"D",577,"D",,"A","07","D","2006","D","1","D",,"A",131217,"D",130936,"D",130653,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03214171",10,0,"1","01","D","100","D",0.0784,"F",175000,"F",15,"F",1979,"F","3","F",,"A",,"A",,"A",323,"F",1662,"V",1651,"V",1656,"V",476,"F",468,"F",461,"F",,"A","08","F","2004","F","1","F",,"A",72875,"F",71695,"F",70507,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03214201",7,0,"1","01","D","100","D",0.04,"F",110000,"F",30,"F",627,"F",,"B",,"B",,"B",,"B",102,"F",272,"F",273,"F",274,"F",253,"F",252,"F",251,"F",,"A","09","F","2001","F","1","F",,"A",75791,"F",75519,"F",75246,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03214261",45,0,"1","01","D","100","D",0.0784,"F",350873,"F",20,"F",5606,"V","3","F","4","F",,"A",,"A",1528,"F",804,"F",809,"F",815,"F",2096,"F",2091,"F",2085,"F",,"A","09","F","2011","F","1","F",,"A",320818,"F",320014,"F",319205,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03214501",11,0,"1","01","D","100","D",0.0904,"D",63034,"D",30,"D",509,"D",,"A",,"A",,"A",,"A",0,"D",303,"D",306,"D",308,"D",206,"D",203,"D",201,"D",,"A","02","D","1991","D","1","D",,"A",27312,"D",27008,"D",26703,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03214511",11,0,"1","01","D","100","D",0.0784,"D",96452,"D",30,"D",697,"D",,"A",,"A",,"A",,"A",0,"D",146,"D",147,"D",148,"D",551,"D",550,"D",549,"D",,"A","05","D","2005","D","1","D",,"A",84331,"D",84185,"D",84038,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03214571",8,0,"1","01","D","100","D",0.0784,"D",250000,"D",30,"D",2100,"D",,"A","4","D","5","D",,"A",293,"D",287,"D",289,"D",290,"D",1520,"D",1518,"D",1517,"D",,"A","12","D","2008","D","1","D",,"A",232693,"D",232406,"D",232118,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03214571",9,0,"1","02","D","300","D",0.0784,"D",10000,"D",30,"D",208,"D","3","D","4","D","5","D","6","D",136,"D",9,"D",9,"D",9,"D",63,"D",63,"D",63,"D",,"A","08","D","2011","D","1","D",,"A",9653,"D",9644,"D",9635,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03214571",10,0,"1","02","D","300","D",0.0784,"D",15000,"D",30,"D",420,"D","3","D","4","D","5","D","6","D",312,"D",12,"D",12,"D",12,"D",96,"D",96,"D",96,"D",,"A","07","D","2013","D","1","D",,"A",14764,"D",14753,"D",14741,"D","02","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03214681",22,0,"1","01","D","100","D",0.0784,"D",166057,"D",30,"D",1200,"D",,"A",,"A",,"A",,"A",0,"D",196,"D",198,"D",199,"D",1004,"D",1002,"D",1001,"D",,"A","07","D","2008","D","1","D",,"A",153625,"D",153428,"D",153231,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03214721",9,0,"1","01","D","100","D",0.0784,"D",110054,"D",30,"D",1134,"D","3","D","4","D",,"A",,"A",339,"D",97,"D",97,"D",98,"D",698,"D",698,"D",697,"D",,"A","04","D","2012","D","1","D",,"A",106885,"D",106789,"D",106691,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03214801",8,0,"1","01","D","100","D",0.05,"D",100000,"D",30,"D",1100,"D","3","D","4","D",,"A",,"A",563,"D",455,"D",457,"D",459,"D",82,"D",80,"D",78,"D",,"A","09","D","1988","D","1","D",,"A",19622,"D",19167,"D",18710,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03214881",28,0,"1","01","D","100","D",0.0784,"D",73065,"D",30,"D",750,"D","3","D",,"A","5","D",,"A",222,"D",74,"D",74,"D",75,"D",454,"D",454,"D",453,"D",,"A","07","D","2010","D","1","D",,"A",69508,"D",69434,"D",69359,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03214901",9,0,"1","01","D","100","D",0.07,"D",175000,"D",30,"D",1500,"D","3","D",,"A",,"A",,"A",336,"D",256,"D",258,"D",259,"D",908,"D",906,"D",905,"D",,"A","01","D","2007","D","1","D",,"A",155636,"D",155380,"D",155123,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03214951",12,0,"1","01","D","100","D",0.0784,"D",114580,"D",30,"D",1063,"D","3","D","4","D","5","D",,"A",235,"D",80,"D",80,"D",81,"D",748,"D",748,"D",747,"D",,"A","04","D","2015","D","1","D",,"A",114501,"D",114421,"D",114340,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03214981",9,0,"1","01","D","100","D",0.0784,"D",15499,"D",30,"D",112,"D",,"A",,"A",,"A",,"A",0,"D",34,"D",34,"D",34,"D",78,"D",78,"D",78,"D",,"A","08","D","2000","D","1","D",,"A",11938,"D",11904,"D",11869,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03215001",16,0,"1","01","D","100","D",0.16,"F",7288,"F",30,"F",180,"F","3","F","4","F",,"A",,"A",82,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","06","F","1982","F","1","F",,"A",.,"A",.,"A",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03215011",14,0,"1","01","D","100","D",0.0784,"D",76248,"D",30,"D",725,"D","3","D","4","D",,"A",,"A",174,"D",61,"D",61,"D",62,"D",490,"D",490,"D",489,"D",,"A","07","D","2013","D","1","D",,"A",75002,"D",74941,"D",74880,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03215101",15,0,"1","01","D","100","D",0.0784,"D",62500,"D",30,"D",592,"D","3","D","4","D",,"A",,"A",140,"D",52,"D",53,"D",53,"D",400,"D",399,"D",399,"D",,"A","01","D","2013","D","1","D",,"A",61163,"D",61111,"D",61058,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03215111",31,0,"1","01","D","100","D",0.0475,"D",123000,"D",30,"D",891,"D","3","D","4","D","5","D",,"A",249,"D",161,"D",162,"D",163,"D",481,"D",480,"D",479,"D",,"A","07","D","2014","D","1","D",,"A",121421,"D",121259,"D",121097,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03215271",14,0,"1","01","D","100","D",0.06,"D",595264,"T",30,"D",3088,"D","3","D","4","D",,"A",,"A",522,"D",72,"D",72,"D",72,"D",228,"D",228,"D",228,"D",,"A","04","D","2009","D","2","D",,"A",390573,"D",389960,"D",389344,"D","01","D","1","D",,"A",,"A",461,"D",461,"D",461,"D","1","D","2","D"
"20153","03215291",7,0,"1","01","D","100","D",0.0784,"D",55000,"D",30,"D",450,"D",,"B",,"B",,"B",,"B",53,"D",50,"D",51,"D",51,"D",347,"D",346,"D",346,"D",,"A","08","D","2011","D","1","D",,"A",53037,"D",52986,"D",52936,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03215341",15,0,"1","01","D","100","D",0.045,"D",125000,"D",30,"D",1000,"D","3","D",,"A","5","D",,"A",367,"D",194,"D",195,"D",196,"D",439,"D",438,"D",437,"D",,"A","08","D","2011","D","1","D",,"A",116965,"D",116770,"D",116575,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03215371",27,0,"1","01","D","100","D",0.0784,"D",131000,"D",30,"D",1082,"D","3","D",,"A",,"A",,"A",135,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","07","D","2015","D","2","D",,"A",131180,"D",131090,"D",131000,"D","01","D","1","D",,"A",,"A",748,"D",0,"D",748,"D","1","D","2","D"
"20153","03215391",9,0,"1","01","D","100","D",0.0784,"F",39505,"F",5,"F",1091,"F","3","F","4","F","5","F",,"A",293,"F",728,"F",733,"F",738,"F",70,"F",65,"F",60,"F",,"A","07","F","2011","F","1","F",,"A",10643,"F",9914,"F",9181,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03215411",44,0,"1","01","D","100","D",0.042,"D",80000,"D",30,"D",600,"D","3","D","4","D",,"A",,"A",209,"D",193,"D",193,"D",194,"D",198,"D",198,"D",197,"D",,"A","03","D","2002","D","1","D",,"A",56633,"D",56441,"D",56247,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03215441",9,0,"1","01","D","100","D",0.0784,"D",118655,"D",15,"D",1401,"D","3","D","4","D",,"A",,"A",278,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","06","D","1998","D","1","D",,"A",.,"A",.,"A",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"A","2","D"
"20153","03215461",39,0,"1","01","D","100","D",0.0488,"D",216000,"D",30,"D",1434,"D","3","D",,"A",,"A",,"A",290,"D",362,"D",363,"D",365,"D",782,"D",781,"D",779,"D",,"A","01","D","2009","D","1","D",,"A",192403,"D",192041,"D",191678,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03215481",14,0,"1","01","D","100","D",0.0784,"D",199900,"D",30,"D",1630,"D","3","D","4","D",,"A",,"A",185,"D",125,"D",126,"D",127,"D",475,"D",474,"D",473,"D",,"A","06","D","2005","D","2","D",,"A",175079,"D",174778,"D",174476,"D","01","D","1","D",,"A",,"A",1000,"D",1000,"D",1000,"D","1","D","2","D"
"20153","03215551",24,0,"1","01","D","100","D",0.0784,"D",595264,"T",30,"D",5606,"T","3","D","4","D",,"A",,"A",1143,"D",0,"D",0,"D",0,"D",1550,"D",1550,"D",1550,"D",,"A","01","D","2006","D","2","D",,"A",557593,"T",557328,"T",556942,"T","01","D",,"A","2","D",,"A",2399,"D",2399,"D",2399,"D",,"A","2","D"
"20153","03215671",33,0,"1","01","D","100","D",0.0425,"D",127500,"D",30,"D",799,"D","3","D","4","D",,"A",,"A",172,"D",200,"D",201,"D",201,"D",427,"D",426,"D",426,"D",,"A","04","D","2012","D","1","D",,"A",120577,"D",120377,"D",120177,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20153","03215731",12,0,"1","01","D","100","D",0.0784,"D",47864,"D",15,"D",453,"D",,"A",,"A",,"A",,"A",0,"D",241,"D",242,"D",244,"D",212,"D",211,"D",209,"D",,"A","06","D","2008","D","1","D",,"A",32471,"D",32230,"D",31988,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
