"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","S17CODEA","S17C_DEA","S17GFTCA","S17G_TCA","SUBEXPX","SUBEXPX_","SUBMO","SUBMO_"
"20161","03211063",15,0,"1","160","D","1","D",5,"D","12","D"
"20161","03211063",16,0,"1","160","D","1","D",5,"D","01","D"
"20161","03211063",17,0,"1","210","D","1","D",12,"D","01","D"
"20161","03211073",19,0,"1","830","D","1","D",65,"D","13","D"
"20161","03211073",20,0,"1","150","D","1","D",45,"D","11","D"
"20161","03211073",21,0,"1","150","D","1","D",45,"D","12","D"
"20161","03211073",22,0,"1","150","D","1","D",45,"D","01","D"
"20161","03211083",8,0,"1","160","D","1","D",5,"D","11","D"
"20161","03211083",9,0,"1","160","D","2","D",5,"D","12","D"
"20161","03211083",10,0,"1","160","D","1","D",5,"D","01","D"
"20161","03211083",11,0,"2","160","D","1","D",5,"D","11","D"
"20161","03211093",22,0,"1","830","D","1","D",48,"D","01","D"
"20161","03211123",22,0,"1","360","D","1","D",8,"D","13","D"
"20161","03211143",76,0,"1","830","D","1","D",80,"D","13","D"
"20161","03211143",77,0,"1","310","D","1","D",5,"D","12","D"
"20161","03211143",78,0,"1","330","D","1","D",11,"D","13","D"
"20161","03211143",79,0,"2","820","D","1","D",95,"D","11","D"
"20161","03211183",29,0,"1","510","D","1","D",24,"D","01","D"
"20161","03211253",29,0,"1","360","D","1","D",7,"D","13","D"
"20161","03211273",5,0,"1","830","D","1","D",15,"D","13","D"
"20161","03211273",6,0,"1","510","D","1","D",7,"D","01","D"
"20161","03211273",7,0,"1","510","D","1","D",7,"D","11","D"
"20161","03211273",8,0,"2","510","D","1","D",10,"D","11","D"
"20161","03211283",11,0,"1","340","D","1","D",5,"D","01","D"
"20161","03211283",12,0,"1","360","D","1","D",16,"D","13","D"
"20161","03211293",18,0,"1","160","D","1","D",20,"D","01","D"
"20161","03211293",19,0,"1","160","D","1","D",20,"D","11","D"
"20161","03211303",19,0,"2","510","D","1","D",50,"D","11","D"
"20161","03211353",25,0,"1","510","D","1","D",20,"D","12","D"
"20161","03211363",19,0,"1","600","D","1","D",125,"D","01","D"
"20161","03211363",20,0,"1","510","D","1","D",36,"D","12","D"
"20161","03211373",25,0,"1","360","D","1","D",12,"D","13","D"
"20161","03211373",26,0,"2","360","D","1","D",12,"D","11","D"
"20161","03211393",50,0,"1","840","D","1","D",50,"D","12","D"
"20161","03211393",51,0,"1","500","D","1","D",200,"D","12","D"
"20161","03211393",52,0,"1","500","D","1","D",300,"D","12","D"
"20161","03211393",53,0,"1","360","D","1","D",8,"D","13","D"
"20161","03211393",54,0,"2","510","D","1","D",45,"D","11","D"
"20161","03211423",54,0,"1","830","D","1","D",30,"D","11","D"
"20161","03211423",55,0,"1","830","D","1","D",30,"D","12","D"
"20161","03211423",56,0,"1","830","D","1","D",30,"D","01","D"
"20161","03211503",34,0,"1","330","D","1","D",20,"D","13","D"
"20161","03211523",25,0,"1","610","D","1","D",40,"D","12","D"
"20161","03211523",26,0,"1","510","D","1","D",15,"D","12","D"
"20161","03211523",27,0,"1","340","D","1","D",15,"D","12","D"
"20161","03211523",28,0,"1","350","D","1","D",15,"D","01","D"
"20161","03211523",29,0,"1","360","D","1","D",10,"D","01","D"
"20161","03211523",30,0,"1","370","D","1","D",80,"D","12","D"
"20161","03211523",31,0,"1","370","D","1","D",80,"D","01","D"
"20161","03211523",32,0,"1","410","D","1","D",100,"D","12","D"
"20161","03211553",58,0,"1","840","D","1","D",110,"D","12","D"
"20161","03211553",59,0,"1","510","D","1","D",95,"D","12","D"
"20161","03211553",60,0,"1","510","D","1","D",73,"D","12","D"
"20161","03211603",39,0,"1","830","D","1","D",24,"D","01","D"
"20161","03211603",40,0,"1","600","D","1","D",90,"D","12","D"
"20161","03211603",41,0,"1","600","D","1","D",90,"D","01","D"
"20161","03211603",42,0,"1","210","D","1","D",100,"D","12","D"
"20161","03211603",43,0,"1","210","D","1","D",25,"D","01","D"
"20161","03211703",27,0,"1","200","D","1","D",75,"D","13","D"
"20161","03211813",27,0,"1","830","D","1","D",35,"D","13","D"
"20161","03211833",35,0,"1","510","D","1","D",50,"D","01","D"
"20161","03211833",36,0,"1","510","D","1","D",50,"D","01","D"
"20161","03211833",37,0,"1","350","D","1","D",12,"D","13","D"
"20161","03211873",42,0,"1","840","D","1","D",100,"D","01","D"
"20161","03211873",43,0,"1","510","D","1","D",62,"D","12","D"
"20161","03211873",44,0,"1","160","D","1","D",10,"D","12","D"
"20161","03211873",45,0,"1","310","D","1","D",16,"D","12","D"
"20161","03211873",46,0,"1","370","D","1","D",60,"D","01","D"
"20161","03211933",36,0,"1","410","D","1","D",12,"D","11","D"
"20161","03211933",37,0,"1","410","D","1","D",12,"D","12","D"
"20161","03211933",38,0,"1","410","D","1","D",12,"D","01","D"
"20161","03211933",39,0,"2","350","D","1","D",15,"D","11","D"
"20161","03211943",27,0,"1","830","D","1","D",27,"D","13","D"
"20161","03211943",28,0,"1","820","D","1","D",59,"D","11","D"
"20161","03211943",29,0,"1","820","D","1","D",89,"D","12","D"
"20161","03211943",30,0,"1","600","D","1","D",550,"D","12","D"
"20161","03211943",31,0,"1","310","D","1","D",225,"D","12","D"
"20161","03211943",32,0,"1","370","D","1","D",65,"D","01","D"
"20161","03211953",57,0,"1","830","D","1","D",44,"D","13","D"
"20161","03211953",58,0,"1","610","D","1","D",60,"D","01","D"
"20161","03211953",59,0,"1","500","D","1","D",240,"D","11","D"
"20161","03211953",60,0,"1","210","D","1","D",20,"D","01","D"
"20161","03211953",61,0,"1","310","D","1","D",120,"D","12","D"
"20161","03211953",62,0,"1","340","D","1","D",5,"D","11","D"
"20161","03211953",63,0,"2","320","D","1","D",5,"D","11","D"
"20161","03211983",32,0,"1","610","D","1","D",48,"D","01","D"
"20161","03211983",33,0,"1","610","D","1","D",48,"D","11","D"
"20161","03211983",34,0,"1","610","D","1","D",48,"D","12","D"
"20161","03212013",55,0,"1","500","D","1","D",45,"D","12","D"
"20161","03212013",56,0,"1","210","D","1","D",48,"D","01","D"
"20161","03212013",57,0,"1","210","D","1","D",35,"D","11","D"
"20161","03212053",30,0,"2","340","D","1","D",15,"D","11","D"
"20161","03212083",24,0,"1","360","D","1","D",8,"D","13","D"
"20161","03212113",13,0,"1","360","D","1","D",13,"D","13","D"
"20161","03212133",50,0,"1","610","D","1","D",85,"D","01","D"
"20161","03212133",51,0,"1","820","D","1","D",50,"D","01","D"
"20161","03212133",52,0,"1","510","D","1","D",800,"D","01","D"
"20161","03212133",53,0,"1","370","D","1","D",20,"D","12","D"
"20161","03212153",33,0,"1","800","D","1","D",100,"D","01","D"
"20161","03212153",34,0,"1","150","D","1","D",9,"D","11","D"
"20161","03212153",35,0,"1","410","D","1","D",171,"D","12","D"
"20161","03212153",36,0,"1","300","D","1","D",26,"D","11","D"
"20161","03212163",57,0,"1","840","D","1","D",55,"D","01","D"
"20161","03212163",58,0,"1","510","D","1","D",13,"D","12","D"
"20161","03212163",59,0,"1","510","D","1","D",36,"D","01","D"
"20161","03212163",60,0,"1","150","D","1","D",5,"D","12","D"
"20161","03212163",61,0,"1","150","D","1","D",5,"D","01","D"
"20161","03212163",62,0,"1","210","D","1","D",10,"D","11","D"
"20161","03212163",63,0,"1","210","D","1","D",71,"D","12","D"
"20161","03212163",64,0,"1","210","D","1","D",10,"D","01","D"
"20161","03212163",65,0,"1","310","D","1","D",38,"D","12","D"
"20161","03212163",66,0,"1","340","D","1","D",31,"D","11","D"
"20161","03212163",67,0,"1","340","D","1","D",23,"D","12","D"
"20161","03212163",68,0,"1","340","D","1","D",20,"D","01","D"
"20161","03212163",69,0,"1","360","D","1","D",8,"D","13","D"
"20161","03212163",70,0,"2","150","D","1","D",5,"D","11","D"
"20161","03212163",71,0,"2","340","D","1","D",20,"D","11","D"
"20161","03212183",22,0,"1","360","D","1","D",8,"D","13","D"
"20161","03212233",13,0,"1","150","D","1","D",24,"D","01","D"
"20161","03212233",14,0,"1","150","D","1","D",24,"D","11","D"
"20161","03212233",15,0,"1","150","D","1","D",24,"D","12","D"
"20161","03212233",16,0,"2","150","D","1","D",24,"D","11","D"
"20161","03212243",21,0,"1","830","D","1","D",20,"D","13","D"
"20161","03212293",33,0,"1","320","D","1","D",16,"D","11","D"
"20161","03212293",34,0,"1","340","D","2","D",40,"D","12","D"
"20161","03212293",35,0,"2","210","D","1","D",32,"D","11","D"
"20161","03212293",36,0,"2","310","D","1","D",73,"D","11","D"
"20161","03212293",37,0,"2","340","D","1","D",22,"D","11","D"
"20161","03212303",39,0,"1","830","D","1","D",27,"D","13","D"
"20161","03212303",40,0,"1","500","D","1","D",190,"D","01","D"
"20161","03212303",41,0,"1","510","D","1","D",30,"D","12","D"
"20161","03212303",42,0,"1","210","D","1","D",120,"D","01","D"
"20161","03212303",43,0,"1","310","D","1","D",100,"D","11","D"
"20161","03212303",44,0,"1","360","D","1","D",9,"D","13","D"
"20161","03212313",40,0,"1","320","D","1","D",15,"D","11","D"
"20161","03212313",41,0,"1","320","D","1","D",15,"D","12","D"
"20161","03212313",42,0,"1","320","D","1","D",15,"D","01","D"
"20161","03212313",43,0,"1","360","D","1","D",10,"D","13","D"
"20161","03212313",44,0,"1","360","D","1","D",10,"D","13","D"
"20161","03212323",27,0,"1","840","D","1","D",35,"D","11","D"
"20161","03212323",28,0,"1","350","D","1","D",10,"D","13","D"
"20161","03212353",27,0,"1","810","D","1","D",45,"D","11","D"
"20161","03212353",28,0,"1","810","D","1","D",25,"D","12","D"
"20161","03212443",22,0,"1","500","D","1","D",150,"D","01","D"
"20161","03212443",23,0,"1","510","D","1","D",25,"D","01","D"
"20161","03212443",24,0,"1","210","D","1","D",6,"D","01","D"
"20161","03212443",25,0,"1","370","D","1","D",40,"D","12","D"
"20161","03212443",26,0,"1","400","D","1","D",200,"D","01","D"
"20161","03212473",29,0,"1","830","D","1","D",75,"D","13","D"
"20161","03212503",33,0,"1","830","D","1","D",50,"D","13","D"
"20161","03212503",34,0,"1","510","D","1","D",30,"D","11","D"
"20161","03212503",35,0,"1","510","D","1","D",30,"D","12","D"
"20161","03212503",36,0,"1","510","D","1","D",40,"D","01","D"
"20161","03212503",37,0,"1","500","D","1","D",50,"D","11","D"
"20161","03212513",24,0,"1","150","D","1","D",27,"D","12","D"
"20161","03212583",39,0,"1","210","D","1","D",35,"D","12","D"
"20161","03212583",40,0,"1","360","D","1","D",12,"D","13","D"
"20161","03212583",41,0,"1","340","D","1","D",50,"D","11","D"
"20161","03212583",42,0,"1","340","D","1","D",50,"D","12","D"
"20161","03212583",43,0,"1","340","D","1","D",50,"D","01","D"
"20161","03212583",44,0,"1","370","D","1","D",75,"D","12","D"
"20161","03212583",45,0,"1","370","D","2","D",80,"D","12","D"
"20161","03212613",40,0,"1","840","D","1","D",55,"D","11","D"
"20161","03212613",41,0,"1","840","D","1","D",55,"D","11","D"
"20161","03212613",42,0,"2","510","D","1","D",10,"D","11","D"
"20161","03212623",25,0,"1","340","D","1","D",40,"D","11","D"
"20161","03212623",26,0,"1","340","D","1","D",40,"D","12","D"
"20161","03212623",27,0,"1","340","D","1","D",40,"D","01","D"
"20161","03212633",19,0,"1","150","D","1","D",38,"D","01","D"
"20161","03212633",20,0,"1","340","D","1","D",9,"D","12","D"
"20161","03212633",21,0,"2","340","D","1","D",9,"D","11","D"
"20161","03212673",28,0,"1","800","D","1","D",50,"D","13","D"
"20161","03212673",29,0,"1","830","D","1","D",150,"D","13","D"
"20161","03212673",30,0,"1","500","D","1","D",200,"D","12","D"
"20161","03212673",31,0,"1","510","D","1","D",900,"D","12","D"
"20161","03212673",32,0,"1","160","D","1","D",200,"D","12","D"
"20161","03212673",33,0,"2","500","D","1","D",40,"D","11","D"
"20161","03212683",33,0,"1","610","D","1","D",30,"D","01","D"
"20161","03212683",34,0,"1","510","D","1","D",50,"D","12","D"
"20161","03212683",35,0,"1","210","D","1","D",30,"D","12","D"
"20161","03212683",36,0,"1","360","D","1","D",8,"D","13","D"
"20161","03212683",37,0,"1","360","D","1","D",98,"D","01","D"
"20161","03212753",22,0,"1","360","D","1","D",9,"D","13","D"
"20161","03212793",19,0,"1","510","D","1","D",20,"D","12","D"
"20161","03212793",20,0,"1","510","D","1","D",20,"D","01","D"
"20161","03212793",21,0,"2","510","D","1","D",20,"D","11","D"
"20161","03212793",22,0,"2","150","D","1","D",26,"D","11","D"
"20161","03212804",12,0,"1","360","D","1","D",25,"D","13","D"
"20161","03212813",36,0,"1","500","D","1","D",75,"D","11","D"
"20161","03212813",37,0,"1","150","D","1","D",23,"D","12","D"
"20161","03212813",38,0,"1","150","D","1","D",23,"D","01","D"
"20161","03212813",39,0,"1","200","D","1","D",27,"D","12","D"
"20161","03212813",40,0,"1","320","D","1","D",25,"D","12","D"
"20161","03212813",41,0,"1","360","D","1","D",9,"D","13","D"
"20161","03212813",42,0,"1","410","D","1","D",14,"D","12","D"
"20161","03212813",43,0,"1","350","D","1","D",15,"D","01","D"
"20161","03212813",44,0,"1","410","D","1","D",8,"D","01","D"
"20161","03212813",45,0,"2","150","D","1","D",23,"D","11","D"
"20161","03212813",46,0,"2","410","D","1","D",7,"D","11","D"
"20161","03212853",26,0,"1","150","D","1","D",36,"D","11","D"
"20161","03212903",21,0,"1","340","D","1","D",40,"D","12","D"
"20161","03212963",40,0,"1","500","D","1","D",136,"D","12","D"
"20161","03212963",41,0,"1","510","D","1","D",9,"D","11","D"
"20161","03212963",42,0,"1","510","D","2","D",8,"D","11","D"
"20161","03212963",43,0,"1","510","D","2","D",8,"D","12","D"
"20161","03212963",44,0,"1","510","D","1","D",9,"D","12","D"
"20161","03212963",45,0,"1","510","D","2","D",18,"D","12","D"
"20161","03212963",46,0,"1","510","D","2","D",9,"D","12","D"
"20161","03212963",47,0,"1","510","D","1","D",9,"D","12","D"
"20161","03212963",48,0,"1","150","D","1","D",20,"D","11","D"
"20161","03212963",49,0,"1","150","D","1","D",20,"D","12","D"
"20161","03212963",50,0,"1","150","D","1","D",20,"D","01","D"
"20161","03212963",51,0,"1","210","D","2","D",32,"D","01","D"
"20161","03212963",52,0,"1","210","D","1","D",57,"D","01","D"
"20161","03212963",53,0,"1","210","D","1","D",50,"D","12","D"
"20161","03212963",54,0,"1","510","D","1","D",117,"D","11","D"
"20161","03212963",55,0,"1","320","D","1","D",91,"D","11","D"
"20161","03212963",56,0,"1","340","D","1","D",68,"D","11","D"
"20161","03212963",57,0,"1","340","D","1","D",33,"D","01","D"
"20161","03212963",58,0,"1","360","D","1","D",13,"D","11","D"
"20161","03212963",59,0,"1","360","D","1","D",13,"D","12","D"
"20161","03212963",60,0,"1","360","D","1","D",11,"D","01","D"
"20161","03212983",37,0,"1","830","D","1","D",58,"D","13","D"
"20161","03212983",38,0,"1","360","D","1","D",13,"D","13","D"
"20161","03213003",31,0,"1","830","D","1","D",32,"D","13","D"
"20161","03213113",47,0,"1","610","D","1","D",46,"D","01","D"
"20161","03213113",48,0,"1","610","D","1","D",80,"D","11","D"
"20161","03213113",49,0,"1","610","D","1","D",60,"D","01","D"
"20161","03213113",50,0,"1","610","D","1","D",60,"D","12","D"
"20161","03213113",51,0,"1","510","D","1","D",46,"D","01","D"
"20161","03213113",52,0,"1","150","D","1","D",34,"D","01","D"
"20161","03213113",53,0,"1","150","D","1","D",24,"D","12","D"
"20161","03213113",54,0,"1","150","D","1","D",24,"D","11","D"
"20161","03213113",55,0,"1","210","D","1","D",27,"D","01","D"
"20161","03213113",56,0,"2","150","D","1","D",60,"D","11","D"
"20161","03213173",36,0,"1","210","D","1","D",16,"D","01","D"
"20161","03213173",37,0,"1","330","D","1","D",5,"D","13","D"
"20161","03213173",38,0,"1","350","D","1","D",5,"D","13","D"
"20161","03213173",39,0,"1","360","D","1","D",8,"D","13","D"
"20161","03213173",40,0,"1","360","D","1","D",8,"D","13","D"
"20161","03213173",41,0,"2","210","D","1","D",16,"D","11","D"
"20161","03213173",42,0,"2","350","D","1","D",10,"D","11","D"
"20161","03213183",45,0,"1","830","D","1","D",10,"D","13","D"
"20161","03213203",41,0,"1","350","D","1","D",6,"D","13","D"
"20161","03213203",42,0,"2","340","D","1","D",6,"D","11","D"
"20161","03213273",65,0,"1","350","D","1","D",31,"D","13","D"
"20161","03213353",38,0,"1","840","D","1","D",75,"D","12","D"
"20161","03213353",39,0,"1","510","D","1","D",25,"D","11","D"
"20161","03213353",40,0,"1","510","D","1","D",50,"D","12","D"
"20161","03213353",41,0,"1","510","D","1","D",50,"D","01","D"
"20161","03213353",42,0,"1","160","D","1","D",5,"D","01","D"
"20161","03213353",43,0,"1","160","D","1","D",5,"D","12","D"
"20161","03213353",44,0,"1","160","D","1","D",5,"D","11","D"
"20161","03213353",45,0,"2","510","D","1","D",25,"D","11","D"
"20161","03213363",24,0,"1","210","D","1","D",30,"D","12","D"
"20161","03213403",21,0,"1","830","D","1","D",30,"D","13","D"
"20161","03213403",22,0,"1","840","D","1","D",10,"D","01","D"
"20161","03213403",23,0,"1","840","D","1","D",10,"D","11","D"
"20161","03213403",24,0,"1","840","D","1","D",10,"D","12","D"
"20161","03213413",28,0,"1","340","D","1","D",40,"D","12","D"
"20161","03213443",47,0,"1","840","D","1","D",99,"D","01","D"
"20161","03213443",48,0,"1","160","D","1","D",44,"D","01","D"
"20161","03213443",49,0,"1","500","D","1","D",50,"D","12","D"
"20161","03213443",50,0,"1","340","D","1","D",34,"D","12","D"
"20161","03213453",29,0,"1","840","D","1","D",35,"D","01","D"
"20161","03213453",30,0,"1","150","D","1","D",8,"D","01","D"
"20161","03213533",38,0,"1","510","D","1","D",100,"D","01","D"
"20161","03213533",39,0,"1","510","D","1","D",100,"D","12","D"
"20161","03213533",40,0,"1","510","D","1","D",100,"D","11","D"
"20161","03213533",41,0,"1","360","D","1","D",9,"D","13","D"
"20161","03213533",42,0,"2","510","D","1","D",30,"D","11","D"
"20161","03213553",33,0,"1","830","D","1","D",330,"D","01","D"
"20161","03213553",34,0,"1","500","D","1","D",60,"D","11","D"
"20161","03213553",35,0,"1","510","D","1","D",120,"D","12","D"
"20161","03213553",36,0,"1","320","D","1","D",6,"D","12","D"
"20161","03213553",37,0,"1","360","D","1","D",40,"D","13","D"
"20161","03213693",32,0,"1","510","D","1","D",50,"D","12","D"
"20161","03213713",12,0,"1","210","D","1","D",12,"D","12","D"
"20161","03213753",50,0,"1","610","D","1","D",114,"D","01","D"
"20161","03213753",51,0,"1","610","D","1","D",258,"D","11","D"
"20161","03213753",52,0,"1","610","D","1","D",120,"D","12","D"
"20161","03213753",53,0,"1","610","D","1","D",32,"D","01","D"
"20161","03213753",54,0,"1","610","D","1","D",32,"D","11","D"
"20161","03213753",55,0,"1","610","D","1","D",32,"D","12","D"
"20161","03213753",56,0,"1","510","D","1","D",16,"D","12","D"
"20161","03213753",57,0,"1","210","D","2","D",38,"D","01","D"
"20161","03213753",58,0,"2","800","D","1","D",98,"D","11","D"
"20161","03213753",59,0,"2","610","D","1","D",30,"D","11","D"
"20161","03213773",43,0,"1","820","D","1","D",100,"D","01","D"
"20161","03213773",44,0,"1","510","D","1","D",26,"D","12","D"
"20161","03213773",45,0,"1","510","D","1","D",30,"D","01","D"
"20161","03213773",46,0,"1","210","D","1","D",10,"D","01","D"
"20161","03213773",47,0,"1","340","D","1","D",10,"D","12","D"
"20161","03213773",48,0,"1","340","D","1","D",10,"D","01","D"
"20161","03213773",49,0,"1","360","D","1","D",8,"D","13","D"
"20161","03213813",22,0,"2","150","D","1","D",45,"D","11","D"
"20161","03213853",38,0,"1","820","D","1","D",25,"D","01","D"
"20161","03213853",39,0,"1","370","D","1","D",60,"D","12","D"
"20161","03213853",40,0,"2","370","D","1","D",60,"D","11","D"
"20161","03213883",29,0,"1","800","D","1","D",150,"D","13","D"
"20161","03213923",40,0,"1","800","D","1","D",80,"D","13","D"
"20161","03213923",41,0,"1","510","D","1","D",16,"D","12","D"
"20161","03213923",42,0,"1","150","D","1","D",36,"D","11","D"
"20161","03213923",43,0,"1","150","D","1","D",36,"D","12","D"
"20161","03213923",44,0,"1","150","D","1","D",36,"D","01","D"
