"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","LSDNUM","LSDNUM_","LSDCODE","LSDCODE_","MODELYR","MODELYR_","PRCBSNSZ","PRCB_NSZ","NUMPAY","NUMPAY_","PMTMONTH","PMTM_NTH","PAYEXPX","PAYEXPX_","PAYTIME","PAYTIME_","EMPLYEXP","EMPL_EXP","TRADEEXP","TRAD_EXP","DOWNEXP","DOWNEXP_","DNEMPEXP","DNEM_EXP","LSDENDMO","LSDE_DMO","QADPMT1X","QADP_T1X","QADPMT2X","QADP_T2X","QADPMT3X","QADP_T3X","QEXTRA1X","QEXT_A1X","QEXTRA2X","QEXT_A2X","QEXTRA3X","QEXT_A3X","QADDOWNX","QADD_WNX","QADFEEX","QADFEEX_","MKMDEL","MKMDEL_","LSDENDYR","LSDE_DYR","PMTYEAR","PMTYEAR_"
"20152","03081084",14,0,"5","01","D","105","D","2013","D",.,"A",36,"D","12","D",272,"D","3","D",.,"A",.,"A",2500,"D",.,"A",,"A",272,"D",272,"D",272,"D",.,"A",.,"A",.,"A",2500,"D",.,"A","NISAD","D",,"A","2012","D"
"20152","03082034",12,0,"1","01","D","105","D","2014","D",.,"A",36,"D","09","D",318,"D","3","D",.,"A",.,"C",.,"A",.,"A",,"A",318,"D",318,"D",318,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONXX","D",,"A","2014","D"
"20152","03082034",13,0,"1","02","D","105","D","2011","D",0.5,"D",36,"D","04","F",.,"C","3","D",.,"A",.,"A",.,"A",.,"A",,"A",620,"F",620,"F",620,"F",.,"A",.,"A",.,"A",.,"A",.,"A","GMCAO","D",,"A","2011","D"
"20152","03083824",13,0,"1","01","D","105","D","2006","D",.,"A",48,"D","12","D",250,"D","3","D",.,"A",1000,"D",1000,"D",.,"A",,"A",250,"D",250,"D",250,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","MAZAP","D",,"A","2012","D"
"20152","03084163",17,0,"5","01","D","105","D","2012","D",.,"A",39,"D","04","D",359,"D","3","D",.,"A",.,"A",.,"A",.,"A","03","D",359,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",350,"D","CHEBU","D",,"A","2012","D"
"20152","03084163",18,0,"1","02","D","105","D","2015","D",.,"A",40,"D","03","D",360,"D","3","D",.,"A",8000,"F",1200,"D",.,"A",,"A",360,"D",360,"D",360,"D",.,"A",.,"A",.,"A",1200,"D",.,"A","BMWAA","D",,"A","2015","D"
"20152","03085183",15,0,"5","01","D","105","D","2014","D",.,"A",36,"D","12","D",345,"D","3","D",.,"A",2000,"D",.,"A",.,"A",,"A",345,"D",345,"D",345,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAR","D",,"A","2013","D"
"20152","03086384",31,0,"5","01","D","105","D","2015","D",.,"A",36,"D","11","D",341,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",341,"D",341,"D",341,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","KIAAG","D",,"A","2014","D"
"20152","03086502",16,0,"5","01","D","105","D","2012","D",.,"A",60,"D","03","D",375,"D","3","D",.,"A",.,"A",500,"D",.,"A",,"A",375,"D",375,"D",375,"D",.,"A",.,"A",.,"A",500,"D",.,"A","CHEAP","D",,"A","2014","D"
"20152","03086502",17,0,"1","02","D","105","D","2012","D",.,"A",48,"D","04","D",345,"D","3","D",.,"A",.,"A",500,"D",.,"A",,"A",345,"D",345,"D",345,"D",.,"A",.,"A",.,"A",500,"D",.,"A","CHEAP","D",,"A","2014","D"
"20152","03088803",7,0,"1","01","D","105","D","2014","D",.,"A",36,"D","06","D",197,"D","3","D",.,"A",13000,"D",.,"A",.,"A",,"A",197,"D",197,"D",197,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHEAP","D",,"A","2014","D"
"20152","03088843",15,0,"1","01","D","105","D","2009","D",.,"A",42,"D","01","D",405,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",405,"D",405,"D",405,"D",.,"A",.,"A",.,"A",.,"A",.,"A","ZENXX","D",,"A","2015","D"
"20152","03089161",38,0,"1","01","D","105","D","2013","D",.,"A",36,"D","07","D",572,"D","3","D",.,"A",3000,"D",500,"D",.,"A",,"A",572,"D",572,"D",572,"D",.,"A",.,"A",.,"A",500,"D",.,"A","LANAH","D",,"A","2013","D"
"20152","03090103",15,0,"1","01","D","105","D","2014","D",.,"A",39,"D","06","D",262,"D","3","D",.,"A",.,"A",1500,"D",.,"A",,"A",262,"D",262,"D",262,"D",.,"A",.,"A",.,"A",1500,"D",.,"A","CHEBT","D",,"A","2014","D"
"20152","03091051",8,0,"1","01","D","105","D","2012","D",.,"A",39,"D","11","D",367,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",367,"D",367,"D",367,"D",.,"A",.,"A",.,"A",.,"A",.,"A","NISAJ","D",,"A","2013","D"
"20152","03092732",14,0,"1","01","D","105","D","2015","D",.,"A",36,"D","05","D",433,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","JEEAG","D",,"A","2015","D"
"20152","03092842",6,0,"1","01","D","105","D","2008","D",.,"A",36,"D","01","D",.,"C","3","D",.,"A",.,"A",.,"A",.,"A",,"A",405,"F",405,"F",405,"F",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAC","D",,"A","2015","D"
"20152","03093221",7,0,"1","01","D","105","D","2014","D",.,"A",39,"D","04","D",396,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",396,"D",396,"D",396,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHEBP","D",,"A","2014","D"
"20152","03093281",6,0,"1","01","D","105","D","2014","D",.,"A",4,"D","01","D",294,"D","3","D",.,"A",.,"A",3000,"D",.,"A",,"A",294,"D",294,"D",294,"D",.,"C",.,"C",.,"C",3000,"D",.,"A","MAZAN","D",,"A","2014","D"
"20152","03093801",25,0,"1","01","D","105","D","2013","D",.,"A",24,"D","02","D",283,"D","3","D",.,"A",6000,"D",.,"A",.,"A",,"A",283,"D",283,"D",283,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORBM","D",,"A","2014","D"
"20152","03094203",15,0,"1","01","D","105","D","2014","D",.,"A",36,"D","07","D",200,"D","3","D",.,"A",.,"A",3500,"D",.,"A",,"A",200,"D",200,"D",200,"D",.,"A",.,"A",.,"A",3500,"D",.,"A","MAZAP","D",,"A","2014","D"
"20152","03094793",17,0,"1","01","D","105","D","2013","D",.,"A",36,"D","10","D",250,"D","3","D",.,"A",8000,"D",.,"A",.,"A",,"A",250,"D",250,"D",250,"D",.,"A",.,"A",.,"A",.,"A",.,"A","KIAAG","D",,"A","2013","D"
"20152","03095261",9,0,"1","01","D","105","D","2004","D",.,"A",24,"D","06","D",400,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",400,"D",400,"D",400,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAK","D",,"A","2014","D"
"20152","03095271",6,0,"1","01","D","105","D","2015","D",.,"A",36,"D","04","D",292,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","HONAB","D",,"A","2015","D"
"20152","03095694",9,0,"1","01","D","105","D","2014","D",.,"A",48,"D","10","D",329,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",329,"D",329,"D",329,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HYUXX","D",,"A","2014","D"
"20152","03096231",6,0,"1","01","D","105","D","2001","D",.,"A",36,"D","04","D",400,"D","3","D",.,"A",.,"A",1200,"D",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1200,"D",.,"A","GMCAM","D",,"A","2015","D"
"20152","03096442",7,0,"1","01","D","105","D","2014","D",.,"A",36,"D","06","D",450,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",450,"D",450,"D",450,"D",.,"A",.,"A",.,"A",.,"A",.,"A","JEEAB","D",,"A","2014","D"
"20152","03096442",8,0,"1","02","D","105","D","2015","D",.,"A",36,"D","01","D",450,"D","3","D",.,"A",1000,"F",.,"A",.,"A",,"A",450,"D",450,"D",450,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORAM","D",,"A","2015","D"
"20152","03096952",10,0,"1","01","D","105","D","2015","D",.,"A",36,"D","08","D",309,"D","3","D",.,"A",.,"A",3000,"D",.,"A",,"A",309,"D",309,"D",309,"D",.,"A",.,"A",.,"A",3000,"D",.,"A","CHRAS","D",,"A","2014","D"
"20152","03097402",14,0,"1","01","D","105","D","2014","D",.,"A",24,"D","10","D",269,"D","3","D",.,"A",.,"A",1500,"D",.,"A",,"A",269,"D",269,"D",269,"D",.,"A",.,"A",.,"A",1500,"D",.,"A","TOYAN","D",,"A","2014","D"
"20152","03097531",8,0,"1","01","D","105","D","2014","D",.,"A",36,"D","04","F",249,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",249,"D",249,"D",249,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHEBP","D",,"A","2014","D"
"20152","03099041",16,0,"1","01","D","105","D","2006","D",.,"A",36,"D","08","D",180,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",180,"D",180,"D",180,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MECAE","D",,"A","2012","D"
"20152","03099071",13,0,"1","01","D","105","D","2014","D",.,"A",36,"D","01","D",587,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",587,"D",587,"D",587,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAG","D",,"A","2014","D"
"20152","03099244",11,0,"1","01","D","105","D","2015","D",.,"A",16,"D","11","D",570,"D","3","D",.,"A",.,"A",10000,"D",.,"A",,"A",570,"D",570,"D",570,"D",.,"A",.,"A",.,"A",10000,"D",.,"A","HONAR","D",,"A","2014","D"
"20152","03099702",10,0,"1","01","D","105","D","2003","D",.,"A",48,"D","02","D",400,"D","3","D",.,"A",.,"A",2800,"D",.,"A",,"A",.,"A",400,"D",400,"D",.,"A",.,"A",.,"A",2800,"D",.,"A","FORAO","D",,"A","2015","D"
"20152","03100251",9,0,"1","01","D","105","D","2014","D",.,"A",36,"D","02","D",324,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",.,"A",324,"D",324,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","FORBA","D",,"A","2015","D"
"20152","03100832",10,0,"1","01","D","105","D","2014","D",.,"A",3,"D","08","D",188,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",188,"D",188,"D",188,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAF","D",,"A","2014","D"
"20152","03101091",15,0,"1","01","D","105","D","2013","D",.,"A",36,"D","06","D",300,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",300,"D",300,"D",300,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAX","D",,"A","2013","D"
"20152","03102043",9,0,"1","01","D","105","D","2012","D",.,"A",60,"D","06","D",385,"D","3","D",.,"A",.,"C",2000,"D",.,"A",,"A",385,"D",385,"D",385,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","CHEAZ","D",,"A","2013","D"
"20152","03102291",11,0,"1","01","D","105","D","2015","D",.,"A",36,"D","01","D",300,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",300,"D",300,"D",300,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAA","D",,"A","2015","D"
"20152","03103081",16,0,"1","01","D","105","D","2009","D",.,"A",60,"D","01","D",313,"D","3","D",.,"A",.,"A",1500,"D",.,"A",,"A",313,"D",313,"D",313,"D",.,"A",.,"A",.,"A",1500,"D",.,"A","GMCAI","D",,"A","2011","D"
"20152","03103591",12,0,"1","01","D","105","D","2014","D",.,"A",36,"D","03","D",.,"C","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",1118,"F",1118,"F",1118,"F",.,"A",.,"A",.,"A",1000,"D",.,"A","JEEAB","D",,"A","2014","D"
"20152","03103851",8,0,"1","01","D","105","D","2014","D",.,"A",24,"D","01","D",169,"D","3","D",.,"A",3000,"D",.,"A",.,"A",,"A",169,"D",169,"D",169,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHEBT","D",,"A","2014","D"
"20152","03105131",12,0,"1","01","D","105","D","2014","D",.,"A",35,"D","08","D",276,"D","3","D",.,"A",.,"A",500,"D",.,"A",,"A",276,"D",276,"D",276,"D",.,"A",.,"A",.,"A",500,"D",.,"A","SUBAC","D",,"A","2013","D"
"20152","03105751",12,0,"1","01","D","105","D","2012","D",.,"A",42,"D","09","D",282,"D","3","D",.,"A",500,"D",2200,"D",.,"A",,"A",282,"D",282,"D",282,"D",.,"A",.,"A",.,"A",2200,"D",.,"A","SUBAN","D",,"A","2012","D"
"20152","03106661",17,0,"1","01","D","105","D","2015","D",.,"A",36,"D","09","D",238,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",238,"D",238,"D",238,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAF","D",,"A","2014","D"
"20152","03107414",5,0,"1","01","D","105","D","2013","D",.,"A",12,"D","09","F",199,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",199,"D",199,"D",199,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HYUXX","D",,"A","2009","D"
"20152","03108652",16,0,"1","01","D","105","D","2013","D",.,"A",77,"D","08","D",402,"D","3","D",.,"A",.,"A",400,"D",.,"A",,"A",402,"D",402,"D",402,"D",.,"A",.,"A",.,"A",400,"D",.,"A","NISAD","D",,"A","2013","D"
"20152","03108743",11,0,"1","01","D","105","D","2014","D",.,"A",36,"D","07","D",208,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",208,"D",208,"D",208,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAB","D",,"A","2014","D"
"20152","03110513",18,0,"1","01","D","105","D","2015","D",.,"A",36,"D","02","D",287,"D","3","D",.,"A",10000,"D",.,"A",.,"A",,"A",287,"D",287,"D",287,"D",.,"A",.,"A",.,"A",.,"A",.,"A","GMCAI","D",,"A","2014","D"
"20152","03110981",8,0,"1","01","D","105","D","2013","D",.,"A",36,"D","04","D",600,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",600,"D",600,"D",600,"D",.,"A",.,"A",.,"A",.,"A",.,"A","BMWAD","D",,"A","2013","D"
"20152","03110981",9,0,"1","02","D","105","D","2015","D",.,"A",36,"D","11","D",600,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",600,"D",600,"D",600,"D",.,"A",.,"A",.,"A",.,"A",.,"A","BMWAM","D",,"A","2014","D"
"20152","03142351",10,0,"1","01","D","105","D","2014","D",.,"A",36,"D","10","D",424,"D","3","D",.,"A",8000,"D",.,"A",.,"A",,"A",424,"D",424,"D",424,"D",.,"A",.,"A",.,"A",.,"A",.,"A","AUDAH","D",,"A","2013","D"
"20152","03143161",17,0,"1","01","D","105","D","2015","D",.,"A",6,"D","02","D",400,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",400,"D",400,"D",400,"D",.,"A",.,"A",.,"A",.,"A",.,"A","AUDAV","D",,"A","2015","D"
"20152","03143531",26,0,"1","01","D","105","D","2010","D",.,"A",.,"C","03","D",342,"D","3","D",.,"A",.,"A",500,"D",.,"A",,"A",342,"D",342,"D",342,"D",.,"A",.,"A",.,"A",500,"D",.,"A","CHRAL","D",,"A","2012","D"
"20152","03143751",7,0,"1","01","D","105","D","2011","D",.,"A",48,"D","09","F",600,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",600,"D",600,"D",600,"D",.,"A",.,"A",.,"A",.,"A",.,"A","BMWAB","D",,"A","2011","D"
"20152","03143911",4,0,"1","01","D","105","D","2013","D",.,"A",39,"D","06","D",249,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",249,"D",249,"D",249,"D",.,"A",.,"A",.,"A",.,"A",.,"A","KIAAL","D",,"A","2013","D"
"20152","03144011",23,0,"1","01","D","105","D","2014","D",.,"A",30,"D","11","D",448,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",448,"D",448,"D",448,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHRAM","D",,"A","2014","D"
"20152","03144011",24,0,"1","02","D","105","D","2013","D",.,"A",24,"D","09","D",156,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",156,"D",156,"D",156,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHEBT","D",,"A","2013","D"
"20152","03144691",4,0,"1","01","D","105","D","2013","D",.,"A",22,"D","03","D",264,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",264,"D",264,"D",264,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","HONAB","D",,"A","2013","D"
"20152","03144971",16,0,"1","01","D","105","D","2012","D",.,"A",48,"D","07","D",350,"D","3","D",.,"A",.,"A",5000,"D",.,"A",,"A",350,"D",350,"D",350,"D",.,"A",.,"A",.,"A",5000,"D",.,"A","HONXX","D",,"A","2014","D"
"20152","03145311",8,0,"1","01","D","105","D","2015","D",.,"A",36,"D","06","D",211,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1000,"D",.,"A","HONAB","D",,"A","2015","D"
"20152","03146121",9,0,"1","01","D","105","D","2015","D",.,"A",36,"D","06","D",204,"D","3","D",.,"A",.,"A",600,"D",.,"A",,"A",204,"D",204,"D",204,"D",.,"A",.,"A",.,"A",600,"D",.,"A","HONAB","D",,"A","2014","D"
"20152","03146541",14,0,"1","01","D","105","D","2013","D",.,"A",36,"D","02","D",360,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",360,"D",360,"D",360,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HYUXX","D",,"A","2013","D"
"20152","03146541",15,0,"1","02","D","105","D","2015","D",.,"A",36,"D","03","D",500,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",500,"D",500,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HYUXX","D",,"A","2015","D"
"20152","03146641",13,0,"1","01","D","105","D","2014","D",.,"A",36,"D","08","D",240,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",240,"D",240,"D",240,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORBK","D",,"A","2014","D"
"20152","03146691",9,0,"1","01","D","105","D","2014","D",.,"A",39,"D","05","D",399,"D","3","D",.,"A",.,"C",.,"A",.,"A",,"A",399,"D",399,"D",399,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORBC","D",,"A","2014","D"
"20152","03146691",10,0,"1","02","D","105","D","2013","D",.,"A",39,"D","05","D",400,"D","3","D",400,"D",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","JEEAD","D",,"A","2015","D"
"20152","03147151",29,0,"1","01","D","105","D","2014","D",.,"A",36,"D","09","D",175,"D","3","D",.,"A",500,"D",2000,"D",.,"A",,"A",175,"D",175,"D",175,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","TOYAF","D",,"A","2014","D"
"20152","03148701",13,0,"1","01","D","105","D","2013","D",.,"A",36,"D","10","D",300,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",300,"D",300,"D",300,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","FORBK","D",,"A","2014","D"
"20152","03148791",13,0,"1","01","D","105","D","2015","D",.,"A",38,"D","05","D",399,"D","3","D",.,"A",4500,"D",2000,"D",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2000,"D",.,"A","JEEAB","D",,"A","2015","D"
"20152","03148981",42,0,"1","01","D","105","D","2013","D",0.8,"D",36,"D","06","D",782,"D","3","D",.,"A",.,"C",.,"A",.,"A",,"A",782,"D",782,"D",782,"D",.,"A",.,"A",.,"A",.,"A",.,"A","BMWAM","D",,"A","2013","D"
"20152","03148981",43,0,"1","02","D","105","D","2013","D",0.95,"D",36,"D","06","D",1250,"D","3","D",.,"A",.,"C",.,"A",.,"A",,"A",1250,"D",1250,"D",1250,"D",.,"A",.,"A",.,"A",.,"A",.,"A","BMWAH","D",,"A","2013","D"
"20152","03149151",6,0,"1","01","D","105","D","2011","D",.,"A",.,"C","05","F",.,"C",,"C",.,"A",.,"A",.,"A",.,"A","04","D",640,"F",640,"F",640,"F",.,"A",.,"A",.,"A",.,"A",.,"A","SMAXX","D",,"C","2011","D"
"20152","03149161",23,0,"1","01","D","105","D","2013","D",.,"A",24,"D","02","D",179,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",179,"D",179,"D",179,"D",.,"A",.,"A",.,"A",.,"A",.,"A","JEEAK","D",,"A","2014","D"
"20152","03149821",12,0,"1","01","D","105","D","2015","D",.,"A",1,"D","02","D",1600,"D","7","D",.,"A",14000,"D",2000,"D",.,"A",,"A",1600,"D",.,"A",.,"A",.,"A",.,"A",.,"A",2000,"D",.,"A","BUIAN","D",,"A","2015","D"
"20152","03149951",14,0,"1","01","D","105","D","2015","D",.,"A",36,"D","12","D",267,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","HONAA","D",,"A","2015","D"
"20152","03150411",20,0,"1","01","D","105","D","2014","D",.,"A",24,"D","03","D",216,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",216,"D",216,"D",216,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","TOYAC","D",,"A","2014","D"
"20152","03151181",12,0,"1","01","D","105","D","2013","D",.,"A",36,"D","02","F",500,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",500,"D",500,"D",500,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MRBXX","D",,"A","2013","D"
"20152","03152101",8,0,"1","01","D","105","D","2009","D",.,"A",60,"D","06","D",230,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","FORBA","D",,"A","2015","D"
"20152","03152101",9,0,"1","02","D","105","D","2005","D",.,"A",60,"D","01","D",255,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",255,"D",255,"D",255,"D",.,"A",.,"A",.,"A",.,"A",.,"A","NISAT","D",,"A","2013","D"
"20152","03152711",24,0,"1","01","D","105","D","2014","D",.,"A",36,"D","10","D",169,"D","3","D",.,"A",2000,"D",.,"A",.,"A",,"A",169,"D",169,"D",169,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHEAS","D",,"A","2013","D"
"20152","03163461",14,0,"1","01","D","105","D","2015","D",.,"A",24,"D","03","D",350,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",350,"D",350,"D",350,"D",.,"A",.,"A",.,"A",.,"A",.,"A","DODBK","D",,"A","2015","D"
"20152","03163471",5,0,"1","01","D","105","D","2012","D",.,"A",36,"D","05","D",448,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",448,"D",448,"D",448,"D",.,"A",.,"A",.,"A",.,"A",.,"A","INFAA","D",,"A","2012","D"
"20152","03164031",13,0,"1","01","D","105","D","2012","D",.,"A",39,"D","06","D",800,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",800,"D",800,"D",800,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","LANAB","D",,"A","2012","D"
"20152","03164131",7,0,"1","01","D","105","D","2013","D",.,"A",36,"D","08","F",224,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",224,"D",224,"D",224,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHEAS","D",,"A","2013","D"
"20152","03164271",19,0,"1","01","D","105","D","2015","D",.,"A",36,"D","05","D",390,"D","3","D",.,"A",4000,"D",.,"A",.,"A",,"A",.,"A",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORBC","D",,"A","2015","D"
"20152","03164271",20,0,"1","02","D","105","D","2013","D",.,"A",24,"D","08","D",109,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",109,"D",109,"D",109,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","FORBO","D",,"A","2013","D"
"20152","03164664",10,0,"1","01","D","105","D","2013","D",.,"A",36,"D","12","D",356,"D","3","D",.,"A",5000,"D",.,"A",.,"A",,"A",356,"D",356,"D",356,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAA","D",,"A","2013","D"
"20152","03164691",8,0,"1","01","D","105","D","2003","D",.,"A",60,"D","05","D",285,"D","3","D",.,"A",1000,"D",1500,"D",.,"A",,"A",285,"D",285,"D",285,"D",.,"A",.,"A",.,"A",1500,"D",.,"A","NISAQ","D",,"A","2013","D"
"20152","03164811",6,0,"1","01","D","105","D","2007","D",.,"A",60,"D","04","D",620,"D","3","D",.,"A",.,"C",.,"A",.,"A",,"A",620,"D",620,"D",620,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORBK","D",,"A","2012","D"
"20152","03164871",14,0,"1","01","D","105","D","2014","D",.,"A",36,"D","08","D",.,"C","3","D",.,"A",.,"C",.,"A",.,"A",,"A",480,"F",480,"F",480,"F",.,"A",.,"A",.,"A",.,"A",.,"A","HONAG","D",,"A","2014","D"
"20152","03165711",5,0,"1","01","D","105","D","2013","D",.,"A",39,"D","02","D",478,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",478,"D",478,"D",478,"D",.,"A",.,"A",.,"A",.,"A",.,"A","BUIAS","D",,"A","2013","D"
"20152","03166761",8,0,"1","01","D","105","D","2014","D",.,"A",36,"D","03","D",270,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",270,"D",270,"D",270,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAC","D",,"A","2014","D"
"20152","03167061",5,0,"1","01","D","105","D","2002","D",.,"A",1,"D","05","F",9000,"D","7","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","FORAO","D",,"A","2011","D"
"20152","03167681",15,0,"1","01","D","105","D","2015","D",.,"A",36,"D","01","D",345,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",345,"D",345,"D",345,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","VOKAW","D",,"A","2015","D"
"20152","03168781",12,0,"1","01","D","105","D","2014","D",.,"A",36,"D","05","D",290,"D","3","D",.,"A",3000,"D",.,"A",.,"A",,"A",290,"D",290,"D",290,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MAZAY","D",,"A","2014","D"
"20152","03169081",31,0,"1","01","D","105","D","2012","D",.,"A",36,"D","08","D",267,"D","3","D",.,"A",.,"A",892,"D",.,"A",,"A",267,"D",267,"D",267,"D",.,"A",.,"A",.,"A",892,"D",.,"A","VOKAW","D",,"A","2012","D"
"20152","03169531",6,0,"1","01","D","105","D","2015","D",.,"A",48,"D","04","D",718,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",718,"D",718,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MRBAI","D",,"A","2015","D"
"20152","03169591",21,0,"1","01","D","105","D","2015","D",.,"A",36,"D","05","D",440,"D","3","D",.,"A",.,"A",900,"D",.,"A",,"A",.,"A",.,"A",440,"D",.,"A",.,"A",.,"A",900,"D",.,"A","CADAR","D",,"A","2015","D"
"20152","03169601",6,0,"1","01","D","105","D","2014","D",.,"A",36,"D","07","D",300,"D","3","D",.,"A",12000,"D",.,"A",.,"A",,"A",300,"D",300,"D",300,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHEBU","D",,"A","2014","D"
